Space group number,A,B,C,Alpha_90,Alpha,Beta_90,Beta,Gamma_90,Gamma,Z value,Molecular weight_category,S_L_category,M_L_category,S_M_category,S_category,Globularity_category,FrTPSA_category,Dipole moment_category,Calculated volume,Calculated density
19,12.32,12.73,11.42,True,90.0,True,90.0,True,90.0,4,3,4,4,5,5,3,2,2,1791.04,1.373
5,10.25,6.42,27.21,True,90.0,False,92.15,True,90.0,4,3,4,3,5,7,3,3,2,1789.29,1.374
2,10.74,11.89,8.48,False,112.09,False,103.83,False,101.6,2,3,4,1,6,7,5,2,2,921.95,1.333
4,12.09,7.08,11.04,True,90.0,False,111.39,True,90.0,2,3,4,3,5,6,3,2,2,879.9,1.397
19,11.03,12.25,13.81,True,90.0,True,90.0,True,90.0,4,3,4,4,4,5,3,2,2,1865.97,1.317
2,8.44,10.05,11.02,False,94.94,False,90.6,False,91.78,2,3,4,2,5,6,3,2,2,930.74,1.321
4,11.3,8.13,10.19,True,90.0,False,91.25,True,90.0,2,3,4,4,5,6,3,3,2,935.92,1.313
2,9.63,9.28,11.27,False,70.57,False,88.96,False,74.95,2,3,4,2,5,5,3,3,2,914.64,1.344
14,9.79,14.78,12.13,True,90.0,False,96.15,True,90.0,4,3,4,3,5,7,3,3,2,1745.06,1.409
19,7.76,14.62,15.61,True,90.0,True,90.0,True,90.0,4,3,4,4,5,9,3,1,2,1770.97,1.388
19,7.96,9.72,22.8,True,90.0,True,90.0,True,90.0,4,3,4,3,5,6,3,2,2,1764.06,1.394
4,10.8,17.42,10.67,True,90.0,False,114.34,True,90.0,4,3,4,2,6,7,3,2,2,1828.98,1.344
14,8.73,13.24,17.16,True,90.0,False,115.66,True,90.0,4,3,4,2,6,6,3,2,2,1787.83,1.375
2,8.61,11.93,9.86,False,69.41,False,75.0,False,80.93,2,3,4,4,6,7,3,2,2,913.3,1.346
33,9.84,13.07,13.81,True,90.0,True,90.0,True,90.0,4,3,4,3,4,6,3,3,2,1776.09,1.384
4,9.25,15.54,7.03,True,90.0,False,112.25,True,90.0,2,3,4,3,6,8,3,2,2,935.28,1.314
14,12.18,17.36,8.75,True,90.0,False,98.59,True,90.0,4,3,4,3,5,7,3,1,2,1829.39,1.344
4,8.34,25.34,8.44,True,90.0,False,91.98,True,90.0,4,3,4,4,5,7,3,3,2,1782.61,1.379
5,12.71,11.28,12.88,True,90.0,False,100.94,True,90.0,4,3,4,4,5,6,4,1,2,1813.03,1.356
19,8.04,11.98,18.23,True,90.0,True,90.0,True,90.0,4,3,4,3,5,7,3,2,2,1755.9,1.4
2,6.53,8.69,16.39,False,94.19,False,91.76,False,96.29,2,3,4,2,6,7,3,2,2,921.29,1.334
9,7.88,13.1,17.46,True,90.0,False,91.28,True,90.0,4,3,4,3,5,5,3,2,2,1801.91,1.364
14,9.55,9.14,20.83,True,90.0,False,99.82,True,90.0,4,3,4,3,6,8,3,5,2,1791.55,1.372
14,10.09,25.8,6.81,True,90.0,False,97.99,True,90.0,4,3,4,2,6,6,4,2,2,1755.58,1.4
19,7.7,10.7,21.39,True,90.0,True,90.0,True,90.0,4,3,4,3,5,6,3,3,2,1762.32,1.395
14,12.9,14.71,10.31,True,90.0,False,107.81,True,90.0,4,3,4,3,5,6,3,2,2,1862.66,1.32
19,6.5,11.75,23.73,True,90.0,True,90.0,True,90.0,4,3,4,4,4,5,4,4,2,1812.38,1.356
33,19.26,20.54,9.27,True,90.0,True,90.0,True,90.0,8,3,4,4,5,7,2,1,2,3667.22,1.341
2,12.47,8.3,18.45,False,100.8,False,103.21,False,101.3,4,3,4,3,5,6,3,3,2,1768.3,1.39
4,7.24,7.19,17.77,True,90.0,False,92.81,True,90.0,2,3,4,3,6,7,3,3,2,923.92,1.33
14,11.0,13.77,12.34,True,90.0,False,90.1,True,90.0,4,3,4,3,5,7,3,1,2,1869.14,1.315
14,10.67,10.15,17.32,True,90.0,False,99.34,True,90.0,4,3,4,3,6,6,3,3,2,1850.9,1.328
14,10.97,16.85,10.83,True,90.0,False,116.28,True,90.0,4,3,4,3,5,6,4,2,2,1794.96,1.37
4,11.88,8.86,9.43,True,90.0,False,111.56,True,90.0,2,3,4,2,5,6,3,3,2,923.12,1.332
19,12.08,7.3,21.14,True,90.0,True,90.0,True,90.0,4,3,4,3,6,8,3,3,2,1864.21,1.319
14,16.82,13.76,16.21,True,90.0,False,103.37,True,90.0,8,3,4,2,5,6,3,2,2,3650.01,1.347
14,11.8,16.04,9.77,True,90.0,False,99.3,True,90.0,4,3,4,3,5,5,3,1,2,1824.88,1.347
15,29.64,8.62,15.62,True,90.0,False,117.07,True,90.0,8,3,4,3,6,7,3,2,2,3553.67,1.384
19,4.15,18.48,22.83,True,90.0,True,90.0,True,90.0,4,3,4,4,4,7,2,2,2,1750.88,1.404
2,10.42,9.49,10.3,False,102.09,False,94.03,False,109.15,2,3,4,4,5,6,4,2,2,930.11,1.321
2,9.24,10.44,10.39,False,100.8,False,105.74,False,107.13,2,3,4,4,5,6,4,3,2,882.12,1.393
4,9.08,14.74,6.59,True,90.0,False,91.72,True,90.0,2,3,4,2,5,7,3,1,2,881.6,1.394
33,23.42,8.52,8.79,True,90.0,True,90.0,True,90.0,4,3,4,4,5,6,4,2,2,1753.94,1.402
4,10.01,9.23,9.67,True,90.0,False,96.22,True,90.0,2,3,4,4,5,5,3,1,2,888.17,1.384
19,7.68,13.3,17.36,True,90.0,True,90.0,True,90.0,4,3,4,2,6,7,4,1,2,1773.22,1.386
14,11.9,12.65,12.89,True,90.0,False,113.71,True,90.0,4,3,4,3,5,7,3,3,2,1776.61,1.384
