Space group number,A,B,C,Alpha_90,Alpha,Beta_90,Beta,Gamma_90,Gamma,Z value,Molecular weight_category,S_L_category,M_L_category,S_M_category,S_category,Globularity_category,FrTPSA_category,Dipole moment_category,Calculated volume,Calculated density
14,9.22,16.81,12.45,True,90.0,False,95.13,True,90.0,4,3,4,4,5,6,3,1,3,1921.87,1.245
2,8.83,10.47,12.04,False,71.72,False,88.1,False,69.55,2,3,4,2,6,6,3,2,3,986.66,1.212
14,12.55,8.05,19.64,True,90.0,False,94.78,True,90.0,4,3,4,4,5,8,3,1,3,1977.28,1.21
19,6.72,12.27,22.63,True,90.0,True,90.0,True,90.0,4,3,4,4,5,5,3,3,3,1865.94,1.282
14,14.46,4.75,28.14,True,90.0,False,97.42,True,90.0,4,3,4,3,5,6,4,3,3,1916.61,1.248
15,19.78,10.69,19.25,True,90.0,False,100.25,True,90.0,8,3,4,4,5,6,3,3,3,4005.42,1.194
1,8.42,10.5,12.71,False,113.42,False,77.27,False,93.67,2,3,4,3,5,6,3,2,3,1005.42,1.19
19,8.96,10.12,21.61,True,90.0,True,90.0,True,90.0,4,3,4,3,5,6,4,3,3,1959.49,1.221
14,6.45,19.46,15.39,True,90.0,False,90.28,True,90.0,4,3,4,4,5,4,6,4,3,1931.68,1.238
19,8.11,28.31,8.67,True,90.0,True,90.0,True,90.0,4,3,4,3,5,5,3,3,3,1990.58,1.202
5,16.65,14.59,7.96,True,90.0,False,101.69,True,90.0,4,3,4,3,5,6,3,2,3,1893.56,1.263
2,9.05,10.74,11.0,False,100.74,False,100.92,False,101.37,2,3,4,3,5,5,2,2,3,1001.03,1.195
1,10.1,12.04,8.97,False,112.16,False,107.65,False,94.26,2,3,4,2,5,5,3,1,3,940.41,1.272
61,9.49,21.08,19.54,True,90.0,True,90.0,True,90.0,8,3,4,2,5,7,4,1,3,3908.96,1.224
2,9.77,9.75,10.9,False,101.94,False,98.19,False,108.89,2,3,4,4,5,6,4,2,3,936.21,1.277
61,16.69,9.64,23.57,True,90.0,True,90.0,True,90.0,8,3,4,2,6,5,4,2,3,3792.22,1.261
14,14.56,11.8,22.38,True,90.0,False,97.17,True,90.0,8,3,4,3,6,6,4,4,3,3815.0,1.254
14,11.25,10.41,16.05,True,90.0,False,90.9,True,90.0,4,3,4,3,5,7,4,3,3,1879.42,1.273
19,8.73,22.98,9.32,True,90.0,True,90.0,True,90.0,4,3,4,3,5,5,4,3,3,1869.74,1.279
4,7.24,13.87,9.76,True,90.0,False,96.97,True,90.0,2,3,4,2,5,7,3,3,3,972.84,1.229
15,27.28,7.91,20.32,True,90.0,False,116.3,True,90.0,8,3,4,1,6,5,4,1,3,3930.87,1.217
5,13.9,11.27,13.2,True,90.0,False,109.92,True,90.0,4,3,4,3,5,8,2,3,3,1944.1,1.23
15,16.2,9.52,24.56,True,90.0,False,90.17,True,90.0,8,3,4,2,6,6,3,2,3,3787.72,1.263
2,9.44,9.12,11.89,False,94.53,False,110.01,False,90.49,2,3,4,2,6,6,3,2,3,958.15,1.248
2,8.5,11.36,10.48,False,86.41,False,86.68,False,67.48,2,3,4,1,6,6,3,2,3,932.32,1.283
4,7.52,8.58,14.83,True,90.0,False,91.46,True,90.0,2,3,4,3,5,6,3,2,3,956.54,1.25
