Space group number,A,B,C,Alpha_90,Alpha,Beta_90,Beta,Gamma_90,Gamma,Z value,Molecular weight_category,S_L_category,M_L_category,S_M_category,S_category,Globularity_category,FrTPSA_category,Dipole moment_category,Calculated volume,Calculated density
14,8.34,10.79,9.25,True,90.0,False,110.64,True,90.0,4,1,2,4,3,3,6,4,1,778.97,1.535
14,8.12,6.69,14.81,True,90.0,False,97.83,True,90.0,4,1,2,4,3,3,5,3,1,797.02,1.501
4,4.92,5.74,14.14,True,90.0,False,97.77,True,90.0,2,1,2,4,3,1,6,2,1,395.66,1.511
15,10.97,11.17,12.85,True,90.0,False,101.72,True,90.0,8,1,2,2,3,3,5,3,1,1541.75,1.552
33,13.36,8.49,6.94,True,90.0,True,90.0,True,90.0,4,1,2,2,1,2,4,3,1,787.18,1.519
61,7.4,9.29,22.54,True,90.0,True,90.0,True,90.0,8,1,2,4,3,3,6,3,1,1549.53,1.544
4,7.5,8.14,6.59,True,90.0,False,97.59,True,90.0,2,1,2,4,3,2,6,3,1,398.79,1.5
14,8.5,9.29,19.83,True,90.0,False,93.29,True,90.0,8,1,2,1,4,2,5,3,1,1563.3,1.53
14,10.26,6.4,11.96,True,90.0,False,93.73,True,90.0,4,1,2,2,3,3,5,4,1,783.68,1.526
19,8.83,10.96,15.96,True,90.0,True,90.0,True,90.0,8,1,2,4,3,3,5,2,1,1544.56,1.549
15,24.94,5.2,13.62,True,90.0,False,117.94,True,90.0,8,1,2,3,3,2,6,3,1,1560.46,1.533
33,7.76,10.79,9.43,True,90.0,True,90.0,True,90.0,4,1,2,3,5,3,5,4,1,789.58,1.515
14,8.85,9.58,9.4,True,90.0,False,93.41,True,90.0,4,1,2,2,5,3,6,3,1,795.55,1.503
14,4.89,7.01,22.54,True,90.0,False,91.43,True,90.0,4,1,2,2,3,2,5,2,1,772.41,1.548
14,11.46,6.19,11.35,True,90.0,False,95.87,True,90.0,4,1,2,4,3,1,6,1,1,800.92,1.493
2,6.3,6.18,10.59,False,74.28,False,78.11,False,80.12,2,1,2,2,4,1,6,2,1,385.43,1.552
14,5.82,8.18,17.04,True,90.0,False,98.54,True,90.0,4,1,2,2,3,1,6,3,1,802.24,1.491
14,8.13,7.6,13.47,True,90.0,False,108.38,True,90.0,4,1,2,4,2,3,6,4,1,789.83,1.514
14,6.95,8.41,13.74,True,90.0,False,96.19,True,90.0,4,1,2,4,3,3,6,3,1,798.41,1.498
14,6.91,10.68,10.94,True,90.0,False,101.15,True,90.0,4,1,2,2,3,2,6,4,1,792.12,1.51
14,11.44,7.7,9.66,True,90.0,False,112.17,True,90.0,4,1,2,2,5,2,6,3,1,788.02,1.518
14,6.15,5.44,11.51,True,90.0,False,90.79,True,90.0,2,1,2,2,5,2,6,5,1,385.04,1.553
61,12.14,7.47,17.5,True,90.0,True,90.0,True,90.0,8,1,2,3,3,3,5,3,1,1587.0,1.507
14,10.98,5.7,24.91,True,90.0,False,96.45,True,90.0,8,1,2,4,2,1,6,2,1,1549.15,1.544
61,9.75,13.04,5.93,True,90.0,True,90.0,True,90.0,4,1,2,4,3,2,5,4,1,753.94,1.586
14,7.24,4.34,12.35,True,90.0,False,96.75,True,90.0,2,1,2,4,3,2,6,1,1,385.37,1.552
14,7.44,10.88,9.66,True,90.0,False,99.72,True,90.0,4,1,2,3,4,3,6,4,1,770.72,1.552
14,5.68,9.46,14.76,True,90.0,False,90.24,True,90.0,4,1,2,2,3,2,6,3,1,793.09,1.508
2,9.18,5.86,8.7,False,96.19,False,108.14,False,111.82,2,1,2,1,6,3,5,2,1,399.41,1.497
14,11.05,9.07,8.03,True,90.0,False,95.65,True,90.0,4,1,2,2,4,3,6,1,1,800.88,1.493
2,6.32,7.15,9.5,False,81.35,False,75.29,False,74.77,2,1,2,4,4,1,6,5,1,399.02,1.499
14,10.92,4.7,7.84,True,90.0,False,94.61,True,90.0,2,1,2,3,3,2,6,2,1,401.08,1.491
2,8.2,7.91,6.8,False,81.23,False,74.5,False,70.82,2,1,2,1,6,2,5,2,1,400.41,1.493
14,7.86,11.95,8.64,True,90.0,False,111.38,True,90.0,4,1,2,1,6,2,6,5,1,755.68,1.583
19,5.01,7.16,21.33,True,90.0,True,90.0,True,90.0,4,1,2,3,3,2,5,2,1,765.14,1.563
14,11.42,4.96,15.2,True,90.0,False,116.29,True,90.0,4,1,2,4,3,2,6,5,1,771.92,1.549
2,5.4,14.28,5.6,False,101.83,False,98.92,False,103.56,2,1,2,4,3,3,6,2,1,401.4,1.49
61,8.68,7.71,23.6,True,90.0,True,90.0,True,90.0,8,1,2,2,4,2,5,5,1,1579.38,1.515
