Space group number,A,B,C,Alpha_90,Alpha,Beta_90,Beta,Gamma_90,Gamma,Z value,Molecular weight_category,S_L_category,M_L_category,S_M_category,S_category,Globularity_category,FrTPSA_category,Dipole moment_category,Calculated volume,Calculated density
19,8.18,4.6,21.68,True,90.0,True,90.0,True,90.0,4,1,3,4,3,3,6,4,2,815.78,1.58
14,8.37,7.89,12.79,True,90.0,False,112.3,True,90.0,4,1,3,4,4,2,5,3,2,781.47,1.649
19,10.69,7.82,9.57,True,90.0,True,90.0,True,90.0,4,1,3,3,6,4,6,3,2,800.01,1.611
33,9.82,10.16,7.82,True,90.0,True,90.0,True,90.0,4,1,3,2,5,3,5,3,2,780.21,1.652
4,10.35,4.82,16.5,True,90.0,False,96.98,True,90.0,4,1,3,4,4,4,6,3,2,817.03,1.578
14,8.0,8.28,11.82,True,90.0,False,91.66,True,90.0,4,1,3,3,5,3,5,3,2,782.63,1.647
9,7.37,9.27,11.94,True,90.0,False,99.73,True,90.0,4,1,3,4,4,3,6,2,2,804.01,1.603
2,8.53,7.63,12.91,False,89.11,False,80.05,False,78.83,4,1,3,2,6,3,6,5,2,811.78,1.588
61,7.93,8.33,23.95,True,90.0,True,90.0,True,90.0,8,1,3,4,4,3,6,2,2,1582.06,1.629
61,11.53,11.78,12.12,True,90.0,True,90.0,True,90.0,8,1,3,4,4,4,4,2,2,1646.18,1.566
19,6.73,7.77,15.71,True,90.0,True,90.0,True,90.0,4,1,3,4,4,4,5,2,2,821.51,1.569
19,5.71,12.55,11.22,True,90.0,True,90.0,True,90.0,4,1,3,1,6,4,4,2,2,804.03,1.603
2,7.66,10.84,10.54,False,86.19,False,73.22,False,80.3,4,1,3,4,3,2,6,5,2,825.79,1.561
14,12.62,8.1,18.0,True,90.0,False,115.83,True,90.0,8,1,3,2,4,4,5,2,2,1656.16,1.557
2,5.21,6.87,11.36,False,86.47,False,92.38,False,79.02,2,1,3,2,6,4,6,4,2,397.82,1.62
2,7.26,7.55,16.67,False,107.22,False,101.18,False,101.0,4,1,3,3,4,2,6,5,2,825.63,1.561
14,7.85,6.38,16.49,True,90.0,False,91.94,True,90.0,4,1,3,4,3,3,6,3,2,825.4,1.562
