Space group number,A,B,C,Alpha_90,Alpha,Beta_90,Beta,Gamma_90,Gamma,Z value,Molecular weight_category,S_L_category,M_L_category,S_M_category,S_category,Globularity_category,FrTPSA_category,Dipole moment_category,Calculated volume,Calculated density
14,7.63,6.47,10.2,True,90.0,False,107.4,True,90.0,4,1,3,1,6,3,6,3,1,480.49,1.3
15,15.45,6.1,9.93,True,90.0,False,95.59,True,90.0,8,1,3,4,3,3,6,2,1,931.4,1.341
29,10.7,5.41,8.29,True,90.0,True,90.0,True,90.0,4,1,3,4,4,1,6,2,1,479.88,1.302
14,5.92,6.86,12.05,True,90.0,False,96.33,True,90.0,4,1,3,4,3,2,6,5,1,486.38,1.284
61,6.54,8.22,16.96,True,90.0,True,90.0,True,90.0,8,1,3,3,5,1,6,2,1,911.75,1.37
33,11.35,4.69,17.1,True,90.0,True,90.0,True,90.0,8,1,3,2,6,2,6,2,1,910.26,1.373
15,16.52,5.02,11.88,True,90.0,False,98.06,True,90.0,8,1,3,3,3,2,6,2,1,975.48,1.281
14,11.7,6.7,13.55,True,90.0,False,116.32,True,90.0,8,1,3,4,3,3,6,2,1,952.07,1.312
14,8.56,7.64,16.71,True,90.0,False,118.77,True,90.0,8,1,3,3,4,2,6,3,1,957.91,1.304
4,5.91,4.12,9.47,True,90.0,False,100.2,True,90.0,2,1,3,4,4,3,6,5,1,226.94,1.376
2,5.6,11.14,8.51,False,95.18,False,102.49,False,108.22,4,1,3,3,5,3,5,3,1,485.15,1.288
19,7.87,8.1,15.21,True,90.0,True,90.0,True,90.0,8,1,3,3,4,1,6,5,1,969.59,1.289
14,5.85,7.9,20.57,True,90.0,False,101.66,True,90.0,8,1,3,4,5,3,6,3,1,931.03,1.342
33,6.68,8.38,16.26,True,90.0,True,90.0,True,90.0,8,1,3,2,6,2,6,2,1,910.21,1.373
2,5.66,4.79,9.86,False,107.48,False,100.04,False,102.37,2,1,3,4,3,2,6,3,1,240.74,1.297
33,11.45,5.18,15.81,True,90.0,True,90.0,True,90.0,8,1,3,2,5,2,6,2,1,937.71,1.332
