Space group number,A,B,C,Alpha_90,Alpha,Beta_90,Beta,Gamma_90,Gamma,Z value,Molecular weight_category,S_L_category,M_L_category,S_M_category,S_category,Globularity_category,FrTPSA_category,Dipole moment_category,Calculated volume,Calculated density
4,5.96,5.21,11.12,True,90.0,False,99.39,True,90.0,2,1,4,3,5,3,6,3,3,340.67,1.356
4,7.93,4.01,11.2,True,90.0,False,113.84,True,90.0,2,1,4,4,5,4,5,5,3,325.76,1.418
14,10.68,5.8,12.47,True,90.0,False,117.85,True,90.0,4,1,4,4,5,4,6,3,3,682.97,1.352
14,7.54,7.81,11.22,True,90.0,False,89.99,True,90.0,4,1,4,4,4,3,6,3,3,660.72,1.398
15,8.14,5.11,15.66,True,90.0,False,96.91,True,90.0,4,1,4,4,4,3,6,5,3,646.65,1.428
1,5.9,7.61,16.9,False,114.32,False,90.42,False,107.43,4,1,4,4,4,4,5,2,3,652.21,1.416
4,6.04,5.28,11.25,True,90.0,False,112.82,True,90.0,2,1,4,2,6,4,6,4,3,330.69,1.397
2,7.89,15.8,5.86,False,70.45,False,81.12,False,80.23,4,1,4,2,6,3,6,5,3,674.67,1.369
14,7.51,5.33,16.56,True,90.0,False,94.69,True,90.0,4,1,4,3,5,2,6,5,3,660.65,1.398
4,9.06,4.92,7.68,True,90.0,False,105.54,True,90.0,2,1,4,4,5,3,6,4,3,329.82,1.4
2,6.56,6.93,7.69,False,85.71,False,73.76,False,81.14,2,1,4,2,6,3,6,2,3,331.45,1.393
15,13.59,7.42,13.32,True,90.0,False,95.02,True,90.0,8,1,4,2,6,4,6,4,3,1338.01,1.381
14,8.86,8.93,16.25,True,90.0,False,93.19,True,90.0,8,1,4,2,6,4,6,3,3,1283.7,1.439
2,5.74,9.78,12.67,False,106.33,False,98.05,False,102.06,4,1,4,4,5,4,6,3,3,652.35,1.416
29,7.86,4.93,16.97,True,90.0,True,90.0,True,90.0,4,1,4,4,4,4,6,3,3,657.58,1.405
19,8.22,9.8,16.71,True,90.0,True,90.0,True,90.0,8,1,4,3,5,3,4,3,3,1346.09,1.372
2,6.0,5.29,10.65,False,87.33,False,74.44,False,80.75,2,1,4,4,4,3,6,2,3,321.41,1.437
14,5.62,8.35,14.5,True,90.0,False,95.03,True,90.0,4,1,4,4,5,4,5,3,3,677.82,1.363
61,8.02,12.39,13.7,True,90.0,True,90.0,True,90.0,8,1,4,4,4,3,5,3,3,1361.34,1.357
19,4.38,8.4,17.55,True,90.0,True,90.0,True,90.0,4,1,4,4,4,2,5,4,3,645.7,1.431
15,14.7,5.35,17.73,True,90.0,False,106.82,True,90.0,8,1,4,2,6,5,5,3,3,1334.72,1.384
19,10.64,8.03,7.7,True,90.0,True,90.0,True,90.0,4,1,4,4,4,2,6,5,3,657.88,1.404
14,11.8,6.3,9.35,True,90.0,False,100.27,True,90.0,4,1,4,4,4,3,4,3,3,683.94,1.351
1,8.53,7.58,10.4,False,80.61,False,81.67,False,85.32,4,1,4,4,5,3,6,4,3,655.27,1.41
4,8.65,7.19,10.89,True,90.0,False,103.87,True,90.0,4,1,4,2,6,6,5,3,3,657.54,1.405
4,9.62,5.71,12.26,True,90.0,False,97.81,True,90.0,4,1,4,3,5,4,6,5,3,667.2,1.384
14,5.36,11.05,10.89,True,90.0,False,96.89,True,90.0,4,1,4,4,5,4,6,5,3,640.33,1.443
2,6.58,7.69,7.33,False,82.33,False,74.02,False,70.48,2,1,4,4,5,4,6,5,3,335.72,1.376
2,5.57,5.17,12.53,False,98.96,False,100.61,False,100.75,2,1,4,4,5,2,6,4,3,341.61,1.352
2,5.72,7.4,8.83,False,71.76,False,76.82,False,77.84,2,1,4,3,6,5,4,3,3,341.68,1.352
4,7.1,5.72,8.34,True,90.0,False,97.47,True,90.0,2,1,4,2,6,4,5,5,3,335.83,1.375
19,4.55,9.72,15.29,True,90.0,True,90.0,True,90.0,4,1,4,4,4,3,6,3,3,676.22,1.366
2,7.46,6.88,7.1,False,86.15,False,75.87,False,106.96,2,1,4,4,4,3,6,4,3,334.23,1.382
4,7.52,10.73,8.59,True,90.0,False,112.22,True,90.0,4,1,4,4,4,3,6,3,3,641.65,1.44
14,6.63,5.95,16.81,True,90.0,False,99.74,True,90.0,4,1,4,4,6,4,6,4,3,653.57,1.413
14,9.38,6.8,10.78,True,90.0,False,110.8,True,90.0,4,1,4,2,6,4,5,4,3,642.78,1.437
9,9.55,12.2,5.96,True,90.0,False,103.59,True,90.0,4,1,4,2,5,3,6,5,3,674.96,1.368
14,6.21,4.43,24.25,True,90.0,False,96.28,True,90.0,4,1,4,4,4,4,6,4,3,663.12,1.393
19,6.34,10.51,9.63,True,90.0,True,90.0,True,90.0,4,1,4,3,6,3,6,5,3,641.68,1.439
14,9.32,7.32,9.91,True,90.0,False,96.22,True,90.0,4,1,4,2,6,4,5,3,3,672.1,1.374
14,6.54,8.05,24.56,True,90.0,False,92.22,True,90.0,8,1,4,4,5,3,6,2,3,1292.04,1.43
14,8.01,8.16,10.17,True,90.0,False,97.57,True,90.0,4,1,4,3,6,3,6,2,3,658.93,1.402
2,6.42,8.65,13.34,False,100.09,False,92.68,False,109.46,4,1,4,4,6,5,5,3,3,683.26,1.352
2,5.7,12.12,9.71,False,98.87,False,101.11,False,87.4,4,1,4,3,6,5,5,3,3,650.28,1.42
4,4.81,6.12,11.97,True,90.0,False,112.81,True,90.0,2,1,4,2,6,3,5,3,3,324.81,1.422
9,10.34,8.12,16.2,True,90.0,False,91.42,True,90.0,8,1,4,3,5,3,5,4,3,1359.75,1.359
14,6.31,9.69,11.07,True,90.0,False,102.57,True,90.0,4,1,4,2,6,3,6,4,3,660.64,1.398
14,13.14,4.52,11.26,True,90.0,False,98.25,True,90.0,4,1,4,4,5,2,5,2,3,661.84,1.396
2,6.15,7.74,14.58,False,99.51,False,94.61,False,102.47,4,1,4,4,4,4,6,5,3,663.47,1.392
29,7.89,6.11,13.9,True,90.0,True,90.0,True,90.0,4,1,4,3,5,2,6,3,3,670.09,1.378
33,6.24,14.72,7.08,True,90.0,True,90.0,True,90.0,4,1,4,4,4,4,5,5,3,650.32,1.42
14,6.33,8.04,13.2,True,90.0,False,95.93,True,90.0,4,1,4,3,5,2,6,5,3,668.2,1.382
14,7.84,6.35,13.84,True,90.0,False,98.64,True,90.0,4,1,4,2,5,3,5,3,3,681.19,1.356
15,9.9,11.55,11.27,True,90.0,False,93.85,True,90.0,8,1,4,4,4,3,6,2,3,1285.76,1.437
4,5.8,4.7,12.98,True,90.0,False,112.67,True,90.0,2,1,4,3,5,3,6,5,3,326.5,1.415
14,9.84,6.82,11.27,True,90.0,False,118.33,True,90.0,4,1,4,2,6,4,6,5,3,665.73,1.387
14,8.35,8.94,8.8,True,90.0,False,101.61,True,90.0,4,1,4,4,5,3,6,4,3,643.47,1.435
14,8.26,6.55,12.02,True,90.0,False,97.95,True,90.0,4,1,4,4,6,5,6,4,3,644.07,1.434
9,6.31,7.63,6.93,True,90.0,False,92.14,True,90.0,2,1,4,4,6,3,5,2,3,333.41,1.385
61,10.16,7.96,16.18,True,90.0,True,90.0,True,90.0,8,1,4,2,6,4,5,2,3,1308.53,1.412
14,6.43,10.5,10.68,True,90.0,False,115.23,True,90.0,4,1,4,3,6,5,6,5,3,652.27,1.416
14,9.89,4.35,15.55,True,90.0,False,90.95,True,90.0,4,1,4,3,6,4,6,4,3,668.89,1.381
2,7.17,4.84,10.06,False,106.05,False,104.44,False,80.45,2,1,4,3,4,2,6,4,3,323.14,1.429
61,5.34,15.44,15.9,True,90.0,True,90.0,True,90.0,8,1,4,4,5,3,6,4,3,1310.95,1.409
15,8.23,5.55,29.21,True,90.0,False,92.27,True,90.0,8,1,4,4,4,4,6,5,3,1333.16,1.386
33,10.71,20.87,5.79,True,90.0,True,90.0,True,90.0,8,1,4,3,6,2,5,4,3,1294.17,1.427
14,6.31,7.14,15.15,True,90.0,False,91.16,True,90.0,4,1,4,4,4,4,6,4,3,682.42,1.354
19,6.53,7.56,13.2,True,90.0,True,90.0,True,90.0,4,1,4,4,5,2,6,5,3,651.64,1.417
2,7.09,12.85,7.66,False,102.01,False,97.73,False,86.9,4,1,4,3,4,4,6,3,3,676.15,1.366
61,8.85,6.16,24.65,True,90.0,True,90.0,True,90.0,8,1,4,4,5,4,6,3,3,1343.82,1.375
2,6.61,8.55,6.12,False,86.11,False,80.28,False,87.27,2,1,4,4,5,3,6,3,3,339.89,1.359
14,6.46,3.87,27.03,True,90.0,False,94.8,True,90.0,4,1,4,3,5,4,6,2,3,673.39,1.372
19,5.38,7.66,15.78,True,90.0,True,90.0,True,90.0,4,1,4,4,5,4,6,5,3,650.31,1.42
2,5.56,7.01,9.07,False,100.1,False,98.72,False,102.29,2,1,4,3,5,4,6,4,3,333.43,1.385
14,6.74,4.84,19.6,True,90.0,False,94.44,True,90.0,4,1,4,3,5,3,6,3,3,637.46,1.449
29,10.61,5.27,11.73,True,90.0,True,90.0,True,90.0,4,1,4,2,6,3,6,2,3,655.88,1.408
14,6.71,5.5,18.07,True,90.0,False,98.25,True,90.0,4,1,4,2,6,5,6,4,3,659.97,1.4
19,6.52,12.16,17.03,True,90.0,True,90.0,True,90.0,8,1,4,3,6,3,6,4,3,1350.19,1.368
14,5.99,8.1,7.07,True,90.0,False,103.86,True,90.0,2,1,4,4,4,3,6,3,3,333.04,1.387
14,7.07,12.12,8.02,True,90.0,False,102.47,True,90.0,4,1,4,3,5,3,6,3,3,671.01,1.377
15,9.9,7.88,18.33,True,90.0,False,116.75,True,90.0,8,1,4,3,5,4,6,5,3,1276.92,1.447
14,10.4,8.45,15.7,True,90.0,False,101.39,True,90.0,8,1,4,4,4,4,5,4,3,1352.54,1.366
2,7.84,7.47,12.06,False,85.68,False,73.18,False,75.26,4,1,4,3,6,5,6,5,3,653.82,1.413
14,5.53,6.98,16.63,True,90.0,False,97.16,True,90.0,4,1,4,3,6,4,5,3,3,636.9,1.45
9,6.56,8.29,12.0,True,90.0,False,94.01,True,90.0,4,1,4,2,6,5,6,4,3,650.99,1.419
2,5.55,9.24,6.82,False,86.88,False,73.69,False,81.47,2,1,4,4,5,3,6,2,3,331.93,1.391
4,11.17,7.8,16.85,True,90.0,False,117.1,True,90.0,8,1,4,2,6,4,6,3,3,1306.9,1.414
61,6.98,7.41,26.25,True,90.0,True,90.0,True,90.0,8,1,4,3,4,4,6,3,3,1357.7,1.361
2,6.16,8.68,13.64,False,110.85,False,94.49,False,93.92,4,1,4,3,5,5,6,4,3,675.83,1.367
