Space group number,A,B,C,Alpha_90,Alpha,Beta_90,Beta,Gamma_90,Gamma,Z value,Molecular weight_category,S_L_category,M_L_category,S_M_category,S_category,Globularity_category,FrTPSA_category,Dipole moment_category,Calculated volume,Calculated density
14,17.44,8.25,20.05,True,90.0,False,99.14,True,90.0,4,5,4,4,6,8,1,1,1,2848.17,1.204
4,8.2,14.78,12.21,True,90.0,False,98.6,True,90.0,2,5,4,4,4,8,2,1,1,1463.16,1.172
19,8.66,12.34,28.33,True,90.0,True,90.0,True,90.0,4,5,4,3,6,9,3,1,1,3027.47,1.133
2,9.66,19.15,17.41,False,100.62,False,102.33,False,110.27,4,5,4,3,6,8,2,1,1,2831.88,1.211
2,12.77,7.98,15.6,False,99.73,False,106.91,False,101.22,2,5,4,2,6,10,2,1,1,1448.16,1.184
4,12.43,9.67,12.88,True,90.0,False,112.52,True,90.0,2,5,4,4,5,8,1,1,1,1430.1,1.199
2,13.75,11.38,19.79,False,88.85,False,95.11,False,76.5,4,5,4,4,4,6,2,1,1,2996.44,1.144
14,12.53,11.74,20.11,True,90.0,False,100.46,True,90.0,4,5,4,4,5,6,3,3,1,2909.07,1.179
2,10.11,9.13,17.1,False,73.91,False,75.27,False,79.78,2,5,4,2,6,9,2,1,1,1456.98,1.177
14,12.18,13.25,17.73,True,90.0,False,99.0,True,90.0,4,5,4,4,4,6,3,1,1,2826.13,1.213
19,9.62,18.73,15.89,True,90.0,True,90.0,True,90.0,4,5,4,3,6,10,1,1,1,2863.1,1.198
19,9.11,10.4,29.53,True,90.0,True,90.0,True,90.0,4,5,4,4,5,8,2,1,1,2797.79,1.226
1,9.2,10.98,14.66,False,94.57,False,92.89,False,95.32,2,5,4,4,4,8,2,2,1,1467.33,1.169
4,14.54,15.87,6.47,True,90.0,False,107.09,True,90.0,2,5,4,3,6,10,1,2,1,1427.03,1.202
19,8.98,17.25,18.24,True,90.0,True,90.0,True,90.0,4,5,4,3,5,8,2,1,1,2825.47,1.214
1,10.64,12.19,11.53,False,93.3,False,92.22,False,94.46,2,5,4,4,5,6,2,1,1,1487.06,1.153
1,13.63,13.61,8.65,False,76.96,False,74.86,False,88.64,2,5,4,3,4,7,2,1,1,1507.92,1.137
2,10.81,12.87,12.46,False,72.36,False,70.2,False,70.98,2,5,4,3,6,8,2,2,1,1505.37,1.139
2,13.22,10.64,11.7,False,87.24,False,112.34,False,94.53,2,5,4,3,5,10,1,1,1,1517.16,1.13
14,11.61,17.84,14.02,True,90.0,False,101.21,True,90.0,4,5,4,3,5,7,2,1,1,2848.45,1.204
2,9.27,12.87,12.43,False,74.86,False,79.98,False,80.76,2,5,4,2,6,8,2,2,1,1399.28,1.225
4,10.53,6.28,23.95,True,90.0,False,107.91,True,90.0,2,5,4,3,5,10,1,1,1,1507.03,1.138
14,12.48,8.44,28.41,True,90.0,False,91.86,True,90.0,4,5,4,3,5,8,3,1,1,2990.88,1.147
4,12.17,10.77,11.44,True,90.0,False,103.55,True,90.0,2,5,4,3,6,10,2,1,1,1457.72,1.176
5,16.46,11.37,15.74,True,90.0,False,92.41,True,90.0,4,5,4,3,6,10,2,1,1,2943.14,1.165
5,14.64,10.94,17.76,True,90.0,False,92.76,True,90.0,4,5,4,4,5,9,2,2,1,2841.17,1.207
19,8.55,17.75,19.54,True,90.0,True,90.0,True,90.0,4,5,4,4,5,9,2,3,1,2965.44,1.156
14,9.79,11.05,13.15,True,90.0,False,99.11,True,90.0,2,5,4,4,4,8,1,2,1,1404.62,1.221
14,16.37,13.64,13.59,True,90.0,False,100.42,True,90.0,4,5,4,3,6,10,1,1,1,2984.42,1.149
2,8.4,14.06,14.26,False,65.99,False,81.63,False,88.73,2,5,4,3,5,10,2,1,1,1520.77,1.128
14,14.28,11.99,17.74,True,90.0,False,108.02,True,90.0,4,5,4,4,5,6,3,1,1,2888.4,1.187
2,11.52,11.7,12.7,False,86.59,False,113.05,False,114.11,2,5,4,4,5,10,2,2,1,1427.37,1.201
14,9.31,19.67,16.2,True,90.0,False,103.3,True,90.0,4,5,4,3,5,7,3,3,1,2887.1,1.188
19,8.25,13.64,26.79,True,90.0,True,90.0,True,90.0,4,5,4,4,5,8,2,1,1,3014.68,1.138
19,7.72,12.09,30.0,True,90.0,True,90.0,True,90.0,4,5,4,2,6,8,2,3,1,2800.04,1.225
19,9.49,13.57,22.62,True,90.0,True,90.0,True,90.0,4,5,4,3,6,8,2,3,1,2912.99,1.177
2,10.09,12.58,12.2,False,95.24,False,98.8,False,102.34,2,5,4,4,5,8,1,1,1,1482.6,1.157
33,8.75,17.31,19.37,True,90.0,True,90.0,True,90.0,4,5,4,4,4,9,1,1,1,2933.83,1.169
2,9.27,11.23,16.28,False,69.77,False,84.41,False,66.01,2,5,4,3,5,8,2,2,1,1451.02,1.182
14,21.06,7.44,19.57,True,90.0,False,107.24,True,90.0,4,5,4,3,5,8,2,3,1,2928.59,1.171
4,9.72,14.98,10.28,True,90.0,False,101.88,True,90.0,2,5,4,4,6,10,1,1,1,1464.76,1.171
2,12.01,11.17,12.03,False,71.34,False,79.49,False,81.98,2,5,4,4,5,9,2,1,1,1497.64,1.145
14,12.74,12.62,9.15,True,90.0,False,98.31,True,90.0,2,5,4,4,4,7,2,2,1,1455.68,1.178
2,12.7,15.13,15.83,False,106.33,False,103.19,False,88.39,4,5,4,2,6,8,3,2,1,2839.92,1.208
4,11.62,18.74,14.01,True,90.0,False,98.28,True,90.0,4,5,4,4,4,8,1,1,1,3019.0,1.136
2,13.79,6.04,20.01,False,92.03,False,95.22,False,113.64,2,5,4,2,6,8,2,1,1,1515.74,1.131
2,8.13,11.49,16.01,False,99.65,False,95.82,False,100.35,2,5,4,2,6,10,2,1,1,1437.0,1.193
2,12.02,8.5,16.31,False,85.06,False,101.75,False,111.91,2,5,4,2,6,8,2,1,1,1513.54,1.133
2,12.68,11.71,11.23,False,112.58,False,107.54,False,93.12,2,5,4,2,6,10,2,3,1,1440.38,1.19
19,11.45,12.03,20.49,True,90.0,True,90.0,True,90.0,4,5,4,4,4,7,2,1,1,2822.36,1.215
2,12.09,10.27,12.59,False,87.69,False,82.95,False,70.08,2,5,4,2,6,10,2,1,1,1458.59,1.176
2,7.17,12.78,15.59,False,87.62,False,81.44,False,89.76,2,5,4,4,4,10,1,3,1,1411.42,1.215
2,15.08,9.58,10.27,False,92.3,False,94.55,False,94.52,2,5,4,3,5,10,2,1,1,1472.79,1.164
14,9.28,11.05,27.9,True,90.0,False,97.5,True,90.0,4,5,4,3,6,10,2,2,1,2836.5,1.209
4,12.56,11.83,9.77,True,90.0,False,91.95,True,90.0,2,5,4,3,6,7,2,3,1,1450.83,1.182
2,8.83,11.62,15.49,False,77.08,False,80.47,False,81.19,2,5,4,2,6,10,2,2,1,1516.54,1.131
14,10.41,16.07,18.03,True,90.0,False,94.63,True,90.0,4,5,4,4,4,7,2,1,1,3006.37,1.141
61,18.39,15.72,20.75,True,90.0,True,90.0,True,90.0,8,5,4,3,5,7,2,1,1,5998.63,1.143
2,9.49,10.9,16.54,False,81.12,False,73.87,False,65.57,2,5,4,4,4,6,2,2,1,1494.89,1.147
2,13.54,13.86,15.29,False,89.99,False,99.83,False,87.86,4,5,4,4,5,6,3,2,1,2825.23,1.214
2,10.79,11.52,13.0,False,112.31,False,99.44,False,82.09,2,5,4,4,5,8,2,2,1,1469.67,1.167
14,27.47,5.35,19.72,True,90.0,False,95.8,True,90.0,4,5,4,3,5,8,2,1,1,2883.3,1.189
14,10.86,19.7,13.56,True,90.0,False,100.0,True,90.0,4,5,4,4,5,8,3,1,1,2856.98,1.2
14,9.0,16.26,20.26,True,90.0,False,97.83,True,90.0,4,5,4,2,5,8,2,2,1,2937.21,1.168
14,13.58,10.83,22.12,True,90.0,False,117.26,True,90.0,4,5,4,3,5,8,1,1,1,2891.91,1.186
2,9.99,10.95,13.81,False,86.4,False,94.6,False,93.98,2,5,4,3,6,10,1,1,1,1499.7,1.143
14,12.86,9.24,25.05,True,90.0,False,89.42,True,90.0,4,5,4,4,5,8,2,1,1,2976.45,1.152
2,8.88,12.17,13.72,False,88.41,False,81.04,False,74.34,2,5,4,4,4,8,2,2,1,1410.1,1.216
14,13.36,29.53,7.7,True,90.0,False,112.69,True,90.0,4,5,4,4,5,9,2,1,1,2802.7,1.224
14,19.14,19.54,7.85,True,90.0,False,98.36,True,90.0,4,5,4,3,5,7,3,1,1,2904.67,1.181
61,11.15,17.59,28.75,True,90.0,True,90.0,True,90.0,8,5,4,3,4,7,3,2,1,5638.69,1.216
2,9.56,12.48,13.16,False,71.01,False,74.18,False,81.68,2,5,4,2,6,10,2,2,1,1425.71,1.203
19,6.85,16.83,25.41,True,90.0,True,90.0,True,90.0,4,5,4,3,6,7,2,1,1,2929.4,1.171
4,5.46,17.48,14.91,True,90.0,False,96.99,True,90.0,2,5,4,4,5,5,3,2,1,1412.45,1.214
2,10.69,12.32,11.69,False,71.85,False,74.32,False,80.55,2,5,4,4,5,8,3,1,1,1403.14,1.222
2,11.34,10.02,12.99,False,97.43,False,90.17,False,104.6,2,5,4,3,5,8,2,1,1,1415.38,1.211
2,12.05,7.72,16.84,False,99.33,False,92.57,False,103.36,2,5,4,3,5,8,3,1,1,1498.46,1.144
2,8.43,11.53,15.99,False,81.05,False,76.44,False,69.62,2,5,4,3,6,8,2,1,1,1411.63,1.215
29,10.43,15.46,18.73,True,90.0,True,90.0,True,90.0,4,5,4,3,4,7,2,1,1,3020.17,1.136
2,10.46,11.52,12.73,False,110.82,False,92.55,False,96.96,2,5,4,4,5,7,2,1,1,1416.87,1.21
14,16.12,15.77,11.78,True,90.0,False,90.82,True,90.0,4,5,4,4,5,8,2,1,1,2994.32,1.145
14,12.84,13.55,18.84,True,90.0,False,113.21,True,90.0,4,5,4,4,4,6,2,3,1,3012.54,1.138
14,10.5,25.2,5.31,True,90.0,False,90.64,True,90.0,2,5,4,3,6,7,3,1,1,1404.94,1.22
1,8.73,12.37,14.09,False,71.44,False,81.52,False,86.89,2,5,4,3,5,8,2,1,1,1426.63,1.202
4,10.73,19.82,7.58,True,90.0,False,114.25,True,90.0,2,5,4,4,5,10,1,1,1,1469.79,1.167
19,8.47,15.79,22.47,True,90.0,True,90.0,True,90.0,4,5,4,3,5,6,3,2,1,3005.17,1.141
14,13.09,14.77,15.38,True,90.0,False,107.48,True,90.0,4,5,4,3,5,8,2,3,1,2836.25,1.209
14,13.02,18.2,12.75,True,90.0,False,90.91,True,90.0,4,5,4,3,4,9,1,1,1,3020.91,1.135
1,9.5,12.96,13.07,False,93.66,False,97.96,False,115.45,2,5,4,3,5,9,2,2,1,1425.27,1.203
14,12.31,14.61,17.41,True,90.0,False,114.08,True,90.0,4,5,4,4,5,7,2,1,1,2858.69,1.2
2,10.6,11.41,12.88,False,72.27,False,78.94,False,79.74,2,5,4,2,6,8,2,2,1,1444.25,1.187
4,7.22,6.62,29.32,True,90.0,False,92.12,True,90.0,2,5,4,2,5,10,1,1,1,1400.43,1.224
14,11.69,16.82,15.55,True,90.0,False,99.1,True,90.0,4,5,4,4,4,9,2,1,1,3019.05,1.136
1,12.95,13.58,9.1,False,94.78,False,109.1,False,96.23,2,5,4,3,6,10,2,1,1,1491.23,1.15
2,13.27,11.34,14.09,False,109.64,False,111.02,False,114.44,2,5,4,2,6,7,2,1,1,1480.3,1.158
14,11.34,26.83,9.71,True,90.0,False,98.46,True,90.0,4,5,4,4,4,8,2,1,1,2922.14,1.174
2,8.32,12.29,15.0,False,92.77,False,85.54,False,82.4,2,5,4,2,5,10,2,2,1,1513.05,1.133
9,11.46,28.85,8.94,True,90.0,False,93.17,True,90.0,4,5,4,4,5,7,2,2,1,2951.23,1.162
4,10.63,16.83,17.54,True,90.0,False,105.94,True,90.0,4,5,4,4,6,8,2,1,1,3017.3,1.137
4,13.33,6.02,18.02,True,90.0,False,92.0,True,90.0,2,5,4,3,6,8,2,2,1,1445.16,1.187
4,9.18,17.17,19.17,True,90.0,False,108.16,True,90.0,4,5,4,4,4,9,1,1,1,2871.08,1.194
4,8.53,21.64,8.77,True,90.0,False,112.85,True,90.0,2,5,4,4,5,8,2,1,1,1491.81,1.149
19,11.91,15.45,16.15,True,90.0,True,90.0,True,90.0,4,5,4,3,6,7,2,1,1,2971.75,1.154
14,16.19,18.26,10.43,True,90.0,False,105.67,True,90.0,4,5,4,4,5,10,2,1,1,2968.81,1.155
2,9.81,10.8,14.63,False,86.85,False,72.02,False,77.36,2,5,4,3,5,8,2,2,1,1438.46,1.192
5,11.66,13.0,19.14,True,90.0,False,92.07,True,90.0,4,5,4,3,4,8,2,3,1,2899.35,1.183
4,8.51,15.64,11.48,True,90.0,False,105.77,True,90.0,2,5,4,4,4,7,2,2,1,1470.44,1.166
19,11.85,13.57,18.21,True,90.0,True,90.0,True,90.0,4,5,4,3,5,10,1,3,1,2928.25,1.171
14,10.81,22.86,12.02,True,90.0,False,105.58,True,90.0,4,5,4,4,3,8,1,1,1,2861.2,1.199
2,13.51,11.1,11.3,False,86.06,False,78.16,False,65.32,2,5,4,3,5,8,2,2,1,1506.73,1.138
2,12.26,11.82,12.56,False,113.31,False,107.41,False,100.82,2,5,4,3,6,8,2,2,1,1494.49,1.147
5,17.51,7.02,24.05,True,90.0,False,97.42,True,90.0,4,5,4,4,5,7,2,1,1,2931.48,1.17
14,11.14,10.44,28.8,True,90.0,False,115.25,True,90.0,4,5,4,2,6,7,2,1,1,3029.46,1.132
