Space group number,A,B,C,Alpha_90,Alpha,Beta_90,Beta,Gamma_90,Gamma,Z value,Molecular weight_category,S_L_category,M_L_category,S_M_category,S_category,Globularity_category,FrTPSA_category,Dipole moment_category,Calculated volume,Calculated density
2,9.58,10.11,17.26,False,69.57,False,71.65,False,85.76,4,2,4,4,4,5,4,3,2,1485.67,1.212
14,9.17,9.74,16.51,True,90.0,False,91.54,True,90.0,4,2,4,2,6,5,5,2,2,1474.07,1.222
4,13.12,9.93,13.4,True,90.0,False,116.39,True,90.0,4,2,4,3,5,6,3,2,2,1563.85,1.152
2,7.44,7.49,15.11,False,72.82,False,85.24,False,70.57,2,2,4,3,5,4,6,4,2,758.52,1.187
14,6.63,14.28,16.37,True,90.0,False,101.46,True,90.0,4,2,4,4,6,5,6,2,2,1518.95,1.186
19,6.96,7.93,28.26,True,90.0,True,90.0,True,90.0,4,2,4,4,5,5,5,5,2,1559.75,1.155
4,8.15,5.71,16.4,True,90.0,False,97.03,True,90.0,2,2,4,2,5,4,6,4,2,757.46,1.189
19,7.8,13.77,13.87,True,90.0,True,90.0,True,90.0,4,2,4,4,5,4,4,3,2,1489.72,1.209
19,7.39,8.23,23.96,True,90.0,True,90.0,True,90.0,4,2,4,3,5,6,3,2,2,1457.24,1.236
14,6.71,11.93,18.55,True,90.0,False,94.93,True,90.0,4,2,4,3,5,5,4,3,2,1479.44,1.218
33,9.53,10.31,15.31,True,90.0,True,90.0,True,90.0,4,2,4,3,5,5,4,2,2,1504.27,1.197
4,11.14,6.14,10.77,True,90.0,False,97.12,True,90.0,2,2,4,4,5,5,4,5,2,730.98,1.232
14,10.59,14.05,10.55,True,90.0,False,102.16,True,90.0,4,2,4,4,4,5,4,2,2,1534.51,1.174
19,9.5,8.09,19.94,True,90.0,True,90.0,True,90.0,4,2,4,2,5,6,4,1,2,1532.49,1.175
4,8.72,4.65,17.96,True,90.0,False,92.49,True,90.0,2,2,4,4,5,5,3,5,2,727.55,1.238
14,6.16,16.82,14.36,True,90.0,False,100.52,True,90.0,4,2,4,4,4,4,3,3,2,1462.85,1.231
19,5.38,12.08,23.58,True,90.0,True,90.0,True,90.0,4,2,4,3,6,5,5,2,2,1532.47,1.175
2,8.34,9.12,10.83,False,101.79,False,103.52,False,107.86,2,2,4,4,5,4,4,1,2,727.62,1.238
19,5.14,10.38,29.43,True,90.0,True,90.0,True,90.0,4,2,4,4,5,6,3,2,2,1570.18,1.147
14,11.23,4.05,18.37,True,90.0,False,111.92,True,90.0,2,2,4,3,6,5,4,2,2,775.09,1.162
61,11.24,11.84,22.55,True,90.0,True,90.0,True,90.0,8,2,4,3,4,5,5,3,2,3000.99,1.2
4,7.6,21.51,9.39,True,90.0,False,100.13,True,90.0,4,2,4,3,6,6,3,3,2,1511.11,1.192
14,9.42,10.3,15.68,True,90.0,False,98.67,True,90.0,4,2,4,4,5,4,4,2,2,1503.98,1.198
19,6.32,13.1,17.96,True,90.0,True,90.0,True,90.0,4,2,4,4,5,5,4,2,2,1486.94,1.211
14,8.58,13.82,13.3,True,90.0,False,100.91,True,90.0,4,2,4,4,5,6,6,1,2,1548.55,1.163
2,7.49,7.5,13.25,False,94.36,False,96.22,False,94.42,2,2,4,3,6,6,5,2,2,735.06,1.225
14,6.78,8.03,28.22,True,90.0,False,92.16,True,90.0,4,2,4,2,6,5,4,2,2,1535.3,1.173
4,7.1,6.75,15.3,True,90.0,False,92.38,True,90.0,2,2,4,4,4,6,4,3,2,732.62,1.229
2,9.54,7.02,12.29,False,100.34,False,98.81,False,104.45,2,2,4,3,6,5,3,2,2,766.98,1.174
14,11.85,5.92,20.7,True,90.0,False,91.6,True,90.0,4,2,4,4,4,4,4,5,2,1451.58,1.241
4,5.21,11.83,12.71,True,90.0,False,100.62,True,90.0,2,2,4,4,6,5,4,5,2,769.95,1.17
2,9.68,8.32,20.13,False,100.85,False,95.69,False,102.34,4,2,4,4,4,4,6,2,2,1538.95,1.17
61,11.98,13.7,17.96,True,90.0,True,90.0,True,90.0,8,2,4,4,5,5,4,2,2,2947.7,1.222
19,11.8,8.15,16.25,True,90.0,True,90.0,True,90.0,4,2,4,4,5,5,4,3,2,1562.76,1.153
61,15.54,10.46,19.35,True,90.0,True,90.0,True,90.0,8,2,4,2,5,3,5,4,2,3145.31,1.145
4,7.23,7.83,13.45,True,90.0,False,97.4,True,90.0,2,2,4,4,4,5,4,2,2,755.07,1.193
2,8.22,11.64,15.53,False,86.97,False,87.22,False,86.56,4,2,4,3,5,6,3,2,2,1479.64,1.217
2,7.39,8.49,12.07,False,83.54,False,82.51,False,77.38,2,2,4,4,5,8,4,2,2,729.92,1.234
19,7.36,11.37,17.53,True,90.0,True,90.0,True,90.0,4,2,4,3,5,5,4,2,2,1466.97,1.228
2,9.11,8.87,9.49,False,99.42,False,76.61,False,88.59,2,2,4,3,5,6,4,2,2,734.38,1.226
61,8.82,12.47,26.55,True,90.0,True,90.0,True,90.0,8,2,4,3,5,5,4,3,2,2920.11,1.234
4,9.29,8.16,10.6,True,90.0,False,102.03,True,90.0,2,2,4,3,5,4,4,4,2,785.9,1.146
15,11.69,10.27,24.98,True,90.0,False,101.8,True,90.0,8,2,4,3,6,7,4,3,2,2935.63,1.227
4,9.99,9.75,8.52,True,90.0,False,111.0,True,90.0,2,2,4,2,6,5,5,3,2,774.75,1.163
15,15.07,6.97,29.21,True,90.0,False,93.55,True,90.0,8,2,4,2,5,5,6,2,2,3062.27,1.176
2,6.96,9.31,12.08,False,100.05,False,97.75,False,94.64,2,2,4,4,4,4,4,2,2,759.32,1.186
14,7.34,18.42,12.27,True,90.0,False,109.36,True,90.0,4,2,4,2,6,6,5,2,2,1565.13,1.151
14,11.27,8.16,15.88,True,90.0,False,93.56,True,90.0,4,2,4,3,4,5,4,2,2,1457.56,1.236
