Space group number,A,B,C,Alpha_90,Alpha,Beta_90,Beta,Gamma_90,Gamma,Z value,Molecular weight_category,S_L_category,M_L_category,S_M_category,S_category,Globularity_category,FrTPSA_category,Dipole moment_category,Calculated volume,Calculated density
14,10.91,15.2,9.89,True,90.0,False,96.59,True,90.0,4,3,4,4,5,8,3,1,1,1629.24,1.273
33,8.82,10.62,17.26,True,90.0,True,90.0,True,90.0,4,3,4,2,6,5,3,4,1,1616.72,1.282
61,11.24,13.58,21.7,True,90.0,True,90.0,True,90.0,8,3,4,4,5,6,3,2,1,3312.27,1.252
14,13.12,13.69,8.75,True,90.0,False,92.24,True,90.0,4,3,4,4,5,6,3,3,1,1570.41,1.32
14,11.54,8.25,16.52,True,90.0,False,91.0,True,90.0,4,3,4,2,6,8,3,1,1,1572.55,1.318
19,8.91,16.95,10.94,True,90.0,True,90.0,True,90.0,4,3,4,4,4,5,3,2,1,1652.21,1.255
14,16.34,11.69,8.48,True,90.0,False,96.82,True,90.0,4,3,4,3,5,7,3,2,1,1608.34,1.289
14,7.97,16.36,12.87,True,90.0,False,98.12,True,90.0,4,3,4,4,5,5,3,2,1,1661.28,1.248
2,8.98,9.16,11.17,False,69.81,False,75.17,False,86.02,2,3,4,4,5,5,4,2,1,833.44,1.244
14,7.75,17.72,12.52,True,90.0,False,105.17,True,90.0,4,3,4,4,5,5,3,1,1,1659.46,1.249
14,19.73,8.09,10.12,True,90.0,False,95.63,True,90.0,4,3,4,2,6,7,3,1,1,1607.52,1.29
2,8.62,9.21,12.35,False,113.11,False,99.93,False,108.07,2,3,4,3,5,6,3,2,1,807.33,1.284
33,18.28,13.31,13.36,True,90.0,True,90.0,True,90.0,8,3,4,4,5,6,3,3,1,3250.58,1.276
14,14.7,8.67,13.9,True,90.0,False,108.3,True,90.0,4,3,4,4,5,6,3,3,1,1681.95,1.233
2,8.65,11.72,16.44,False,87.66,False,83.77,False,75.92,4,3,4,2,6,6,3,2,1,1606.86,1.29
14,7.62,11.3,19.85,True,90.0,False,100.54,True,90.0,4,3,4,2,6,6,3,1,1,1680.37,1.234
14,8.97,15.85,11.91,True,90.0,False,101.69,True,90.0,4,3,4,4,4,6,3,3,1,1658.18,1.25
2,10.3,11.26,7.43,False,71.79,False,78.32,False,77.29,2,3,4,4,4,6,3,3,1,790.15,1.312
14,7.89,12.71,16.79,True,90.0,False,101.62,True,90.0,4,3,4,3,5,6,3,3,1,1649.22,1.257
2,7.05,9.42,13.47,False,73.25,False,80.58,False,81.94,2,3,4,4,5,6,5,2,1,840.94,1.233
5,11.85,8.6,15.92,True,90.0,False,94.49,True,90.0,4,3,4,2,6,6,4,1,1,1617.43,1.282
2,10.86,8.44,9.94,False,111.7,False,94.27,False,106.18,2,3,4,3,5,5,4,1,1,796.74,1.301
14,13.73,10.05,12.23,True,90.0,False,105.9,True,90.0,4,3,4,2,6,6,3,1,1,1623.01,1.277
19,6.77,11.69,21.09,True,90.0,True,90.0,True,90.0,4,3,4,3,6,7,3,1,1,1669.09,1.242
14,16.19,9.9,21.2,True,90.0,False,99.97,True,90.0,8,3,4,3,5,6,3,1,1,3346.64,1.239
2,8.53,9.59,11.79,False,114.54,False,106.31,False,82.31,2,3,4,4,5,6,4,2,1,841.87,1.231
14,6.92,11.57,20.17,True,90.0,False,91.26,True,90.0,4,3,4,4,5,6,3,1,1,1614.51,1.284
2,7.87,9.67,11.15,False,87.06,False,83.23,False,87.44,2,3,4,2,5,6,3,2,1,840.88,1.233
2,10.1,7.7,11.86,False,69.03,False,109.95,False,105.01,2,3,4,2,5,8,3,4,1,799.67,1.296
9,11.18,13.93,10.09,True,90.0,False,91.48,True,90.0,4,3,4,4,5,6,3,2,1,1570.87,1.32
14,11.44,14.0,10.89,True,90.0,False,107.12,True,90.0,4,3,4,3,5,7,3,1,1,1666.86,1.244
2,10.1,11.35,8.37,False,114.14,False,94.84,False,102.51,2,3,4,3,6,8,3,1,1,838.53,1.236
14,10.16,6.21,26.41,True,90.0,False,108.66,True,90.0,4,3,4,4,3,7,2,2,1,1578.71,1.313
4,9.05,8.79,9.98,True,90.0,False,99.9,True,90.0,2,3,4,3,5,5,3,1,1,782.08,1.325
19,11.07,14.38,10.53,True,90.0,True,90.0,True,90.0,4,3,4,4,4,5,3,1,1,1676.23,1.237
15,24.96,8.98,16.21,True,90.0,False,118.15,True,90.0,8,3,4,4,5,5,3,1,1,3203.56,1.294
14,10.99,17.5,8.75,True,90.0,False,98.13,True,90.0,4,3,4,2,5,6,3,1,1,1665.93,1.245
2,9.58,9.26,10.31,False,96.82,False,92.52,False,113.7,2,3,4,3,5,6,3,2,1,827.31,1.253
2,9.22,9.78,9.56,False,81.32,False,86.48,False,80.02,2,3,4,2,6,6,4,2,1,838.72,1.236
4,6.93,7.86,15.27,True,90.0,False,95.27,True,90.0,2,3,4,2,5,5,3,1,1,828.24,1.252
14,13.16,8.66,16.18,True,90.0,False,119.34,True,90.0,4,3,4,2,6,6,4,2,1,1607.43,1.29
14,20.41,7.44,11.09,True,90.0,False,102.79,True,90.0,4,3,4,3,5,7,3,1,1,1642.24,1.262
4,7.98,14.77,13.61,True,90.0,False,102.38,True,90.0,4,3,4,3,5,5,4,2,1,1566.84,1.323
2,9.95,8.58,10.87,False,71.04,False,76.05,False,76.47,2,3,4,4,5,6,3,3,1,839.42,1.235
19,7.95,12.27,17.31,True,90.0,True,90.0,True,90.0,4,3,4,4,5,6,4,2,1,1688.53,1.228
2,8.31,9.22,11.59,False,72.71,False,98.56,False,88.74,2,3,4,3,5,6,3,3,1,836.37,1.239
14,13.95,15.12,7.87,True,90.0,False,101.79,True,90.0,4,3,4,3,5,5,3,3,1,1624.95,1.276
14,10.46,14.82,11.43,True,90.0,False,113.8,True,90.0,4,3,4,2,5,6,3,3,1,1621.17,1.279
4,9.2,8.5,10.09,True,90.0,False,90.89,True,90.0,2,3,4,2,6,5,4,4,1,788.94,1.314
4,8.3,12.91,7.72,True,90.0,False,100.94,True,90.0,2,3,4,3,5,6,3,2,1,812.19,1.276
14,28.41,9.28,11.92,True,90.0,False,91.81,True,90.0,8,3,4,2,5,7,3,1,1,3141.08,1.32
2,8.41,9.42,10.85,False,81.7,False,98.76,False,71.15,2,3,4,2,6,5,4,4,1,786.57,1.318
5,16.32,11.92,8.43,True,90.0,False,99.86,True,90.0,4,3,4,2,6,7,3,3,1,1615.7,1.283
15,14.91,8.63,27.4,True,90.0,False,117.28,True,90.0,8,3,4,4,4,5,4,1,1,3133.52,1.323
5,13.03,8.36,14.58,True,90.0,False,99.6,True,90.0,4,3,4,3,6,6,3,3,1,1565.97,1.324
2,7.24,7.2,16.35,False,99.98,False,92.9,False,102.36,2,3,4,4,5,5,5,2,1,816.53,1.27
19,8.43,12.42,15.89,True,90.0,True,90.0,True,90.0,4,3,4,3,5,5,3,1,1,1663.69,1.246
2,9.58,8.73,9.83,False,104.94,False,93.06,False,95.83,2,3,4,3,5,7,3,2,1,787.51,1.316
19,7.15,13.96,16.13,True,90.0,True,90.0,True,90.0,4,3,4,2,6,7,3,1,1,1610.0,1.288
19,7.87,10.19,20.15,True,90.0,True,90.0,True,90.0,4,3,4,3,5,5,3,2,1,1615.94,1.283
14,13.0,8.2,15.84,True,90.0,False,96.96,True,90.0,4,3,4,3,5,7,3,1,1,1676.1,1.237
4,9.06,9.17,10.85,True,90.0,False,112.96,True,90.0,2,3,4,3,5,6,3,2,1,830.01,1.249
5,12.18,11.56,23.13,True,90.0,False,91.69,True,90.0,8,3,4,4,5,6,3,2,1,3255.31,1.274
15,13.21,26.19,4.58,True,90.0,False,99.06,True,90.0,4,3,4,3,6,6,3,2,1,1564.77,1.325
5,15.71,5.66,18.05,True,90.0,False,92.44,True,90.0,4,3,4,3,5,6,3,1,1,1603.53,1.293
2,10.63,12.22,13.48,False,76.69,False,73.09,False,86.5,4,3,4,2,6,6,3,2,1,1630.29,1.272
14,13.32,7.71,17.15,True,90.0,False,112.88,True,90.0,4,3,4,2,6,6,3,1,1,1622.68,1.278
14,11.82,19.19,7.13,True,90.0,False,101.41,True,90.0,4,3,4,3,4,6,3,2,1,1585.31,1.308
33,10.6,23.97,6.46,True,90.0,True,90.0,True,90.0,4,3,4,3,6,7,3,1,1,1641.37,1.263
1,9.98,8.04,11.29,False,113.68,False,98.37,False,93.37,2,3,4,3,5,6,3,2,1,813.89,1.274
61,12.15,14.41,18.4,True,90.0,True,90.0,True,90.0,8,3,4,4,3,6,3,1,1,3221.5,1.287
19,8.27,14.69,13.52,True,90.0,True,90.0,True,90.0,4,3,4,2,5,7,3,3,1,1642.49,1.262
14,12.06,12.48,11.63,True,90.0,False,106.6,True,90.0,4,3,4,3,6,7,3,3,1,1677.46,1.236
19,9.98,7.83,21.46,True,90.0,True,90.0,True,90.0,4,3,4,3,5,7,3,2,1,1676.96,1.236
4,6.3,16.92,7.62,True,90.0,False,98.71,True,90.0,2,3,4,4,4,6,3,2,1,802.89,1.291
2,9.81,8.84,10.17,False,87.26,False,73.89,False,82.58,2,3,4,3,5,6,3,5,1,840.15,1.234
2,8.36,6.96,14.66,False,80.3,False,101.93,False,94.0,2,3,4,3,6,6,6,2,1,822.11,1.261
2,9.27,16.4,11.87,False,94.91,False,112.37,False,105.46,4,3,4,2,5,5,4,3,1,1572.57,1.318
61,16.25,13.32,15.27,True,90.0,True,90.0,True,90.0,8,3,4,4,5,5,3,2,1,3305.19,1.255
4,7.38,16.98,6.64,True,90.0,False,91.54,True,90.0,2,3,4,2,6,6,3,3,1,831.77,1.246
15,12.43,21.1,12.46,True,90.0,False,92.86,True,90.0,8,3,4,4,3,4,3,1,1,3263.85,1.27
2,7.24,9.44,12.47,False,106.19,False,96.48,False,89.36,2,3,4,4,5,5,2,1,1,813.06,1.275
14,11.85,7.56,19.13,True,90.0,False,112.45,True,90.0,4,3,4,3,5,6,3,3,1,1583.9,1.309
14,12.14,7.78,17.88,True,90.0,False,99.56,True,90.0,4,3,4,4,5,6,3,1,1,1665.3,1.245
14,11.36,18.46,8.62,True,90.0,False,112.39,True,90.0,4,3,4,3,5,8,3,1,1,1671.39,1.24
61,10.07,17.21,18.17,True,90.0,True,90.0,True,90.0,8,3,4,3,5,5,3,1,1,3148.95,1.317
14,12.0,25.65,5.45,True,90.0,False,97.77,True,90.0,4,3,4,4,5,5,3,1,1,1662.11,1.247
