Space group number,A,B,C,Alpha_90,Alpha,Beta_90,Beta,Gamma_90,Gamma,Z value,Molecular weight_category,S_L_category,M_L_category,S_M_category,S_category,Globularity_category,FrTPSA_category,Dipole moment_category,Calculated volume,Calculated density
33,6.35,9.74,9.99,True,90.0,True,90.0,True,90.0,4,1,2,4,2,3,6,3,1,617.87,1.473
14,8.41,12.16,6.21,True,90.0,False,98.38,True,90.0,4,1,2,3,3,3,4,2,1,628.29,1.449
14,6.03,17.1,5.89,True,90.0,False,93.18,True,90.0,4,1,2,2,4,2,6,3,1,606.4,1.501
14,6.35,5.05,11.42,True,90.0,False,118.21,True,90.0,2,1,2,2,3,3,6,5,1,322.71,1.411
14,7.14,4.05,22.17,True,90.0,False,92.0,True,90.0,4,1,2,4,2,2,6,4,1,640.7,1.421
2,6.46,8.19,6.06,False,86.8,False,75.06,False,81.49,2,1,2,1,3,2,6,2,1,306.32,1.486
14,5.89,4.84,22.28,True,90.0,False,92.25,True,90.0,4,1,2,2,5,2,6,4,1,634.66,1.434
14,7.4,5.67,15.02,True,90.0,False,100.5,True,90.0,4,1,2,2,5,1,6,4,1,619.66,1.469
4,10.11,5.33,6.49,True,90.0,False,116.92,True,90.0,2,1,2,2,4,5,6,5,1,311.83,1.46
2,9.44,12.02,5.99,False,84.59,False,72.89,False,80.19,4,1,2,4,2,2,6,2,1,639.39,1.424
14,8.33,7.4,10.05,True,90.0,False,101.94,True,90.0,4,1,2,2,3,2,6,3,1,606.1,1.502
14,8.03,6.78,11.84,True,90.0,False,109.51,True,90.0,4,1,2,2,3,2,6,5,1,607.6,1.498
33,11.17,6.45,17.15,True,90.0,True,90.0,True,90.0,8,1,2,2,5,3,6,3,1,1235.6,1.474
19,7.08,6.99,12.52,True,90.0,True,90.0,True,90.0,4,1,2,1,6,2,6,4,1,619.6,1.469
14,5.52,9.83,11.2,True,90.0,False,95.93,True,90.0,4,1,2,3,3,1,6,5,1,604.48,1.506
19,9.82,8.31,7.77,True,90.0,True,90.0,True,90.0,4,1,2,3,3,3,6,4,1,634.06,1.436
19,7.12,3.89,21.99,True,90.0,True,90.0,True,90.0,4,1,2,3,4,2,6,3,1,609.05,1.495
