Space group number,A,B,C,Alpha_90,Alpha,Beta_90,Beta,Gamma_90,Gamma,Z value,Molecular weight_category,S_L_category,M_L_category,S_M_category,S_category,Globularity_category,FrTPSA_category,Dipole moment_category,Calculated volume,Calculated density
14,11.41,17.89,19.84,True,90.0,False,111.15,True,90.0,8,3,3,4,4,6,3,2,2,3777.04,1.186
19,11.27,17.96,9.11,True,90.0,True,90.0,True,90.0,4,3,3,4,1,5,4,2,2,1843.95,1.215
14,12.86,21.92,6.58,True,90.0,False,97.71,True,90.0,4,3,3,2,5,7,3,2,2,1838.08,1.219
14,6.91,7.37,18.28,True,90.0,False,104.18,True,90.0,2,3,3,4,4,5,5,3,2,902.58,1.241
19,7.69,10.84,22.46,True,90.0,True,90.0,True,90.0,4,3,3,3,3,5,4,2,2,1872.26,1.196
2,9.09,9.97,10.89,False,71.92,False,79.51,False,80.52,2,3,3,2,5,6,3,2,2,916.32,1.222
4,9.73,10.66,8.87,True,90.0,False,98.12,True,90.0,2,3,3,4,3,5,3,2,2,910.79,1.23
14,13.27,13.7,10.43,True,90.0,False,100.26,True,90.0,4,3,3,3,5,8,3,1,2,1865.84,1.2
14,9.03,8.46,23.68,True,90.0,False,96.41,True,90.0,4,3,3,3,4,5,4,2,2,1797.7,1.246
4,8.9,6.6,16.07,True,90.0,False,95.99,True,90.0,2,3,3,2,5,6,3,2,2,938.8,1.193
1,13.65,17.71,7.9,False,84.37,False,95.84,False,94.38,4,3,3,2,5,5,3,2,2,1886.43,1.187
14,8.64,11.73,18.89,True,90.0,False,92.98,True,90.0,4,3,3,4,4,5,4,2,2,1911.86,1.172
2,10.13,9.43,11.34,False,94.79,False,113.36,False,104.9,2,3,3,2,6,5,4,2,2,939.8,1.192
14,9.42,14.82,13.37,True,90.0,False,98.95,True,90.0,4,3,3,3,5,6,3,1,2,1843.79,1.215
33,6.32,14.94,19.55,True,90.0,True,90.0,True,90.0,4,3,3,3,4,5,4,3,2,1845.93,1.213
14,9.33,16.83,13.46,True,90.0,False,115.06,True,90.0,4,3,3,2,5,5,3,1,2,1914.58,1.17
19,8.42,10.55,20.56,True,90.0,True,90.0,True,90.0,4,3,3,2,6,6,3,3,2,1826.37,1.226
2,10.34,12.75,15.9,False,73.28,False,75.82,False,74.87,4,3,3,4,3,6,3,2,2,1904.97,1.176
33,12.49,11.16,12.95,True,90.0,True,90.0,True,90.0,4,3,3,4,3,5,3,2,2,1805.08,1.241
4,11.3,5.34,16.43,True,90.0,False,103.74,True,90.0,2,3,3,4,5,4,4,2,2,963.05,1.163
