Space group number,A,B,C,Alpha_90,Alpha,Beta_90,Beta,Gamma_90,Gamma,Z value,Molecular weight_category,S_L_category,M_L_category,S_M_category,S_category,Globularity_category,FrTPSA_category,Dipole moment_category,Calculated volume,Calculated density
2,7.86,11.24,12.81,False,66.36,False,89.08,False,75.61,2,3,1,1,3,4,2,2,2,999.75,1.26
14,10.41,20.04,9.94,True,90.0,False,111.83,True,90.0,4,3,1,4,2,2,4,1,2,1924.95,1.308
61,15.51,10.5,23.73,True,90.0,True,90.0,True,90.0,8,3,1,4,2,4,3,2,2,3864.55,1.303
2,7.44,9.7,15.71,False,72.44,False,82.37,False,67.88,2,3,1,1,5,5,4,2,2,1001.13,1.258
19,6.94,10.86,25.08,True,90.0,True,90.0,True,90.0,4,3,1,3,1,4,2,2,2,1890.24,1.332
2,9.49,11.08,9.93,False,86.54,False,86.44,False,73.87,2,3,1,2,3,5,2,2,2,1000.08,1.259
2,9.66,11.46,9.55,False,65.65,False,87.24,False,79.1,2,3,1,2,3,5,3,2,2,945.27,1.332
33,25.65,10.92,14.04,True,90.0,True,90.0,True,90.0,8,3,1,3,1,3,3,5,2,3932.58,1.281
2,8.81,11.81,13.5,False,114.83,False,114.13,False,107.96,2,3,1,4,2,5,3,1,2,948.08,1.328
29,11.71,12.01,13.6,True,90.0,True,90.0,True,90.0,4,3,1,1,3,5,3,2,2,1912.66,1.317
19,6.88,9.34,29.85,True,90.0,True,90.0,True,90.0,4,3,1,2,3,4,2,1,2,1918.14,1.313
19,11.72,12.63,13.13,True,90.0,True,90.0,True,90.0,4,3,1,3,3,4,4,3,2,1943.55,1.296
2,10.56,10.19,10.4,False,71.45,False,90.34,False,72.7,2,3,1,4,1,1,4,2,2,1006.7,1.251
14,8.12,22.39,10.72,True,90.0,False,104.68,True,90.0,4,3,1,2,3,5,4,4,2,1885.35,1.336
2,8.32,8.13,15.36,False,76.5,False,83.63,False,69.26,2,3,1,2,5,6,3,2,2,944.34,1.333
4,13.84,6.55,22.05,True,90.0,False,101.61,True,90.0,4,3,1,1,5,5,3,1,2,1957.98,1.286
14,14.47,11.08,12.19,True,90.0,False,99.75,True,90.0,4,3,1,1,3,3,3,2,2,1926.16,1.308
14,12.0,8.57,18.27,True,90.0,False,95.67,False,90.0,4,3,1,2,1,2,3,2,2,1869.69,1.347
61,9.47,23.87,17.18,True,90.0,True,90.0,True,90.0,8,3,1,1,3,5,3,1,2,3883.52,1.297
2,9.27,9.8,11.15,False,76.98,False,82.61,False,80.17,2,3,1,1,3,6,5,2,2,968.1,1.301
4,13.5,17.34,8.68,True,90.0,False,107.93,True,90.0,4,3,1,2,3,2,3,3,2,1933.22,1.303
2,8.85,10.11,11.71,False,93.42,False,100.44,False,107.44,2,3,1,2,3,3,3,2,2,975.75,1.291
4,12.75,8.35,9.83,True,90.0,False,111.86,True,90.0,2,3,1,2,2,4,3,2,2,971.28,1.296
2,10.45,8.35,12.19,False,85.97,False,82.2,False,64.35,2,3,1,1,5,5,4,2,2,949.9,1.326
14,26.42,6.54,11.01,True,90.0,False,99.68,True,90.0,4,3,1,1,4,4,5,2,2,1875.3,1.343
4,10.35,7.76,13.0,True,90.0,False,105.74,True,90.0,2,3,1,1,5,4,5,5,2,1004.96,1.253
2,5.76,11.28,15.24,False,88.53,False,91.96,False,81.17,2,3,1,1,5,5,4,3,2,977.4,1.288
61,11.89,10.9,29.18,True,90.0,True,90.0,True,90.0,8,3,1,2,3,4,3,2,2,3781.76,1.332
2,8.01,10.16,12.42,False,88.65,False,92.18,False,77.49,2,3,1,1,5,5,4,2,2,985.52,1.278
19,9.68,13.83,14.12,True,90.0,True,90.0,True,90.0,4,3,1,3,2,4,3,3,2,1890.31,1.332
4,16.33,10.36,6.08,True,90.0,False,107.81,True,90.0,2,3,1,1,5,5,3,1,2,979.31,1.286
1,8.9,8.34,13.33,False,101.89,False,95.18,False,94.13,2,3,1,2,2,5,2,5,2,960.07,1.312
14,8.59,9.53,24.61,True,90.0,False,97.4,True,90.0,4,3,1,4,1,1,5,3,2,1997.86,1.261
14,8.64,15.95,13.85,True,90.0,False,90.16,True,90.0,4,3,1,3,1,3,3,2,2,1908.63,1.32
4,9.82,10.76,8.91,True,90.0,False,96.0,True,90.0,2,3,1,2,3,3,2,2,2,936.3,1.345
61,8.39,11.34,21.0,True,90.0,True,90.0,True,90.0,4,3,1,3,1,4,3,2,2,1997.99,1.261
4,9.74,11.16,10.11,True,90.0,False,115.3,True,90.0,2,3,1,3,3,4,3,2,2,993.53,1.267
19,7.25,14.96,17.3,True,90.0,True,90.0,True,90.0,4,3,1,2,3,5,4,3,2,1876.36,1.342
19,6.48,15.44,19.37,True,90.0,True,90.0,True,90.0,4,3,1,1,2,4,4,2,2,1937.99,1.3
14,22.6,12.18,7.22,True,90.0,False,96.37,True,90.0,4,3,1,3,3,6,3,2,2,1975.16,1.275
2,8.19,9.99,12.26,False,87.29,False,74.48,False,80.68,2,3,1,1,5,5,3,2,2,953.75,1.32
2,8.54,8.64,13.84,False,85.76,False,78.19,False,99.71,2,3,1,2,3,6,4,2,2,979.01,1.286
2,9.61,9.1,11.74,False,77.55,False,77.34,False,85.15,2,3,1,2,3,6,3,2,2,977.41,1.288
14,13.09,9.84,16.8,True,90.0,False,117.21,True,90.0,4,3,1,1,3,4,5,2,2,1924.47,1.309
2,10.54,16.12,6.63,False,66.83,False,74.67,False,78.94,2,3,1,3,2,4,3,2,2,993.85,1.267
4,8.21,4.32,27.24,True,90.0,False,92.25,True,90.0,2,3,1,2,4,4,4,3,2,965.38,1.304
33,25.4,8.75,17.32,True,90.0,True,90.0,True,90.0,8,3,1,2,3,5,4,1,2,3849.37,1.309
4,7.09,9.57,27.7,True,90.0,False,91.18,True,90.0,4,3,1,4,2,4,3,2,2,1879.08,1.34
19,8.64,10.44,22.16,True,90.0,True,90.0,True,90.0,4,3,1,3,3,6,3,1,2,1998.87,1.26
14,7.64,20.55,6.37,True,90.0,False,99.9,True,90.0,2,3,1,1,4,5,3,2,2,985.21,1.278
2,9.88,15.36,6.68,False,70.86,False,90.35,False,79.8,2,3,1,3,3,4,3,2,2,940.31,1.339
2,7.24,10.34,13.81,False,72.56,False,85.5,False,78.86,2,3,1,1,5,5,3,1,2,967.5,1.302
2,9.09,7.78,15.6,False,87.59,False,101.94,False,113.69,2,3,1,4,3,6,3,3,2,987.37,1.275
4,7.45,10.35,13.45,True,90.0,False,112.56,True,90.0,2,3,1,3,2,5,2,3,2,957.74,1.315
61,14.1,13.1,20.63,True,90.0,True,90.0,True,90.0,8,3,1,2,3,4,3,2,2,3810.57,1.322
14,11.76,10.4,15.35,True,90.0,False,90.42,True,90.0,4,3,1,4,1,1,4,2,2,1877.32,1.342
33,11.7,12.29,13.15,True,90.0,True,90.0,True,90.0,4,3,1,1,5,4,5,3,2,1890.88,1.332
2,7.84,10.95,12.53,False,70.89,False,74.87,False,79.12,2,3,1,2,4,5,3,2,2,974.85,1.292
4,13.18,21.05,7.37,True,90.0,False,103.14,True,90.0,4,3,1,2,2,3,4,1,2,1991.19,1.265
