Space group number,A,B,C,Alpha_90,Alpha,Beta_90,Beta,Gamma_90,Gamma,Z value,Molecular weight_category,S_L_category,M_L_category,S_M_category,S_category,Globularity_category,FrTPSA_category,Dipole moment_category,Calculated volume,Calculated density
2,5.28,10.77,6.43,False,65.31,False,75.09,False,81.58,2,1,4,4,4,3,6,2,2,320.72,1.419
19,6.33,9.1,10.95,True,90.0,True,90.0,True,90.0,4,1,4,2,6,4,5,3,2,630.75,1.443
9,6.49,11.11,8.74,True,90.0,False,97.94,True,90.0,4,1,4,3,5,4,5,3,2,624.15,1.458
19,7.95,13.68,5.72,True,90.0,True,90.0,True,90.0,4,1,4,4,4,2,5,4,2,622.08,1.463
61,6.8,17.85,10.18,True,90.0,True,90.0,True,90.0,8,1,4,3,6,4,5,4,2,1235.65,1.473
4,5.7,5.88,9.8,True,90.0,False,92.52,True,90.0,2,1,4,4,5,4,5,4,2,328.14,1.387
15,9.98,10.33,13.64,True,90.0,False,116.53,True,90.0,8,1,4,3,6,4,6,4,2,1258.12,1.447
14,7.09,10.42,8.95,True,90.0,False,100.19,True,90.0,4,1,4,4,4,3,6,4,2,650.78,1.399
14,4.35,10.67,13.39,True,90.0,False,98.33,True,90.0,4,1,4,4,5,4,4,4,2,614.93,1.48
19,9.57,8.47,7.69,True,90.0,True,90.0,True,90.0,4,1,4,4,3,2,6,3,2,623.34,1.46
14,7.01,4.99,17.98,True,90.0,False,94.92,True,90.0,4,1,4,4,4,2,6,2,2,626.62,1.453
14,9.14,7.07,9.93,True,90.0,False,104.19,True,90.0,4,1,4,3,6,5,6,4,2,622.1,1.463
14,7.99,4.75,17.21,True,90.0,False,104.19,True,90.0,4,1,4,4,5,3,5,4,2,633.23,1.438
14,8.14,7.15,11.39,True,90.0,False,107.98,True,90.0,4,1,4,3,4,2,6,4,2,630.54,1.444
14,10.32,11.51,10.53,True,90.0,False,100.58,True,90.0,8,1,4,3,5,3,6,2,2,1229.52,1.481
