Space group number,A,B,C,Alpha_90,Alpha,Beta_90,Beta,Gamma_90,Gamma,Z value,Molecular weight_category,S_L_category,M_L_category,S_M_category,S_category,Globularity_category,FrTPSA_category,Dipole moment_category,Calculated volume,Calculated density
19,8.82,12.01,14.07,True,90.0,True,90.0,True,90.0,4,3,4,4,4,6,3,3,4,1490.41,1.422
2,9.86,10.61,8.06,False,76.12,False,75.87,False,76.62,2,3,4,3,4,5,5,5,4,780.31,1.358
2,10.46,14.85,10.86,False,75.61,False,96.94,False,80.23,4,3,4,2,6,5,3,3,4,1586.62,1.336
2,9.46,7.79,11.51,False,88.65,False,81.94,False,68.99,2,3,4,3,4,6,2,5,4,783.67,1.352
4,6.78,8.47,13.53,True,90.0,False,92.39,True,90.0,2,3,4,3,5,6,3,2,4,776.31,1.365
19,8.21,8.06,22.74,True,90.0,True,90.0,True,90.0,4,3,4,2,6,4,5,5,4,1504.76,1.409
19,7.22,15.58,13.92,True,90.0,True,90.0,True,90.0,4,3,4,2,6,7,5,3,4,1565.83,1.354
15,8.37,11.55,15.61,True,90.0,False,98.08,True,90.0,4,3,4,3,6,5,5,3,4,1494.09,1.419
14,11.51,6.61,20.81,True,90.0,False,93.58,True,90.0,4,3,4,3,5,7,3,3,4,1580.16,1.341
14,8.71,14.02,12.56,True,90.0,False,100.9,True,90.0,4,3,4,2,6,6,4,3,4,1506.08,1.407
14,11.93,15.65,8.64,True,90.0,False,103.52,True,90.0,4,3,4,3,5,5,4,3,4,1568.42,1.352
33,15.38,10.66,19.4,True,90.0,True,90.0,True,90.0,8,3,4,3,5,7,3,1,4,3180.65,1.333
14,5.79,20.54,12.78,True,90.0,False,95.56,True,90.0,4,3,4,4,5,5,3,4,4,1512.73,1.401
1,8.23,10.82,9.89,False,105.86,False,98.21,False,108.08,2,3,4,3,6,5,3,2,4,779.99,1.359
2,8.3,9.7,10.2,False,100.56,False,98.64,False,95.87,2,3,4,4,5,7,3,3,4,790.98,1.34
2,7.41,17.49,12.44,False,73.27,False,87.7,False,77.12,4,3,4,2,6,6,4,2,4,1504.65,1.409
19,8.36,10.72,16.75,True,90.0,True,90.0,True,90.0,4,3,4,3,5,5,4,3,4,1501.12,1.412
