Space group number,A,B,C,Alpha_90,Alpha,Beta_90,Beta,Gamma_90,Gamma,Z value,Molecular weight_category,S_L_category,M_L_category,S_M_category,S_category,Globularity_category,FrTPSA_category,Dipole moment_category,Calculated volume,Calculated density
4,6.73,11.91,13.35,True,90.0,False,95.44,True,90.0,2,4,3,3,4,5,2,2,4,1065.24,1.435
19,6.82,10.77,28.78,True,90.0,True,90.0,True,90.0,4,4,3,3,5,6,3,3,4,2113.93,1.446
61,11.78,17.85,20.02,True,90.0,True,90.0,True,90.0,8,4,3,3,5,6,2,2,4,4209.67,1.452
61,10.7,13.91,28.6,True,90.0,True,90.0,True,90.0,8,4,3,3,5,6,3,1,4,4256.74,1.436
33,16.3,11.54,23.25,True,90.0,True,90.0,True,90.0,8,4,3,3,4,6,3,2,4,4373.37,1.398
4,9.61,7.28,16.17,True,90.0,False,102.18,True,90.0,2,4,3,3,5,7,3,3,4,1105.8,1.382
19,7.91,12.0,22.62,True,90.0,True,90.0,True,90.0,4,4,3,4,4,6,2,5,4,2147.09,1.423
19,8.4,12.88,19.45,True,90.0,True,90.0,True,90.0,4,4,3,3,4,7,3,2,4,2104.33,1.452
2,10.28,10.53,11.72,False,112.15,False,112.8,False,93.79,2,4,3,2,6,8,2,2,4,1049.24,1.456
14,10.79,15.94,13.18,True,90.0,False,105.76,True,90.0,4,4,3,2,5,7,3,3,4,2181.65,1.401
14,8.91,16.73,14.23,True,90.0,False,101.03,True,90.0,4,4,3,1,6,7,2,2,4,2082.0,1.468
61,10.45,17.73,23.27,True,90.0,True,90.0,True,90.0,8,4,3,3,5,6,3,2,4,4311.43,1.418
4,9.27,10.13,12.0,True,90.0,False,99.25,True,90.0,2,4,3,3,5,6,3,3,4,1112.21,1.374
14,9.8,10.02,21.23,True,90.0,False,91.35,True,90.0,4,4,3,2,4,6,3,2,4,2084.12,1.467
2,9.35,10.12,11.79,False,92.51,False,97.48,False,101.49,2,4,3,2,4,6,2,5,4,1081.14,1.413
14,12.48,11.51,15.02,True,90.0,False,104.7,True,90.0,4,4,3,3,5,8,3,2,4,2086.92,1.465
2,7.28,10.9,14.06,False,107.18,False,97.97,False,94.34,2,4,3,3,4,6,2,2,4,1047.56,1.459
19,9.22,12.44,18.23,True,90.0,True,90.0,True,90.0,4,4,3,4,4,5,3,2,4,2090.92,1.462
2,8.32,12.23,21.6,False,88.97,False,92.12,False,89.28,4,4,3,4,3,6,3,2,4,2195.83,1.392
19,6.05,11.78,30.0,True,90.0,True,90.0,True,90.0,4,4,3,2,5,6,3,3,4,2138.07,1.43
61,9.99,17.42,24.96,True,90.0,True,90.0,True,90.0,8,4,3,3,4,7,2,1,4,4343.68,1.407
4,8.47,9.95,13.31,True,90.0,False,107.31,True,90.0,2,4,3,2,5,5,3,2,4,1070.92,1.427
5,11.04,7.74,25.91,True,90.0,False,102.09,True,90.0,4,4,3,3,5,7,2,2,4,2164.89,1.412
4,12.73,17.11,10.27,True,90.0,False,100.28,True,90.0,4,4,3,3,6,8,2,2,4,2201.0,1.389
4,8.27,21.84,12.37,True,90.0,False,110.57,True,90.0,4,4,3,2,5,7,3,2,4,2091.78,1.461
2,9.97,13.85,16.25,False,86.64,False,100.1,False,95.85,4,4,3,2,6,8,3,2,4,2195.69,1.392
14,11.6,16.59,10.92,True,90.0,False,95.9,True,90.0,4,4,3,3,5,6,3,3,4,2090.36,1.462
19,6.77,12.68,24.63,True,90.0,True,90.0,True,90.0,4,4,3,4,4,7,2,4,4,2114.33,1.446
2,9.92,12.37,11.65,False,113.45,False,112.26,False,102.75,2,4,3,3,4,6,3,2,4,1091.45,1.4
33,13.88,7.18,21.24,True,90.0,True,90.0,True,90.0,4,4,3,2,4,8,2,2,4,2116.74,1.444
33,12.51,5.58,30.0,True,90.0,True,90.0,True,90.0,4,4,3,3,5,7,4,3,4,2094.17,1.459
14,16.09,16.35,9.02,True,90.0,False,110.64,True,90.0,4,4,3,4,4,5,3,2,4,2220.6,1.376
2,9.36,13.9,16.15,False,87.59,False,82.81,False,89.33,4,4,3,2,5,6,4,2,4,2082.77,1.467
2,11.48,12.49,15.8,False,75.05,False,86.41,False,76.5,4,4,3,3,4,6,2,3,4,2128.32,1.436
4,8.96,10.91,12.18,True,90.0,False,110.46,True,90.0,2,4,3,3,4,5,3,2,4,1115.53,1.37
14,10.99,11.61,17.31,True,90.0,False,93.3,True,90.0,4,4,3,4,4,8,2,2,4,2204.99,1.386
2,10.69,12.9,17.23,False,106.11,False,100.71,False,94.25,4,4,3,1,6,6,4,2,4,2223.0,1.375
4,6.04,15.88,22.84,True,90.0,False,92.07,True,90.0,4,4,3,3,4,6,3,3,4,2189.27,1.396
14,10.58,10.59,19.27,True,90.0,False,93.71,True,90.0,4,4,3,1,6,6,3,2,4,2154.53,1.419
14,11.5,13.33,15.0,True,90.0,False,114.12,True,90.0,4,4,3,1,6,6,3,2,4,2098.67,1.456
19,11.06,9.92,19.24,True,90.0,True,90.0,True,90.0,4,4,3,3,4,6,2,2,4,2110.92,1.448
19,8.86,11.81,21.14,True,90.0,True,90.0,True,90.0,4,4,3,3,5,7,2,2,4,2212.02,1.382
15,17.57,12.05,22.44,True,90.0,False,115.04,True,90.0,8,4,3,3,5,6,3,3,4,4304.43,1.42
14,14.45,8.27,19.67,True,90.0,False,115.52,True,90.0,4,4,3,1,6,7,2,1,4,2121.26,1.441
2,7.43,10.57,15.01,False,87.02,False,70.59,False,75.8,2,4,3,4,4,6,4,2,4,1077.28,1.419
14,18.13,15.3,17.31,True,90.0,False,117.46,True,90.0,8,4,3,2,6,9,2,2,4,4260.62,1.435
14,9.92,7.34,30.0,True,90.0,False,105.21,True,90.0,4,4,3,4,3,7,3,3,4,2107.87,1.45
19,5.23,13.27,30.0,True,90.0,True,90.0,True,90.0,4,4,3,2,5,7,3,4,4,2082.06,1.468
4,10.32,10.68,10.13,True,90.0,False,90.63,True,90.0,2,4,3,4,3,6,2,2,4,1116.44,1.369
19,6.54,15.09,21.48,True,90.0,True,90.0,True,90.0,4,4,3,4,4,6,2,3,4,2119.83,1.442
19,7.82,10.46,25.86,True,90.0,True,90.0,True,90.0,4,4,3,2,4,6,2,2,4,2115.28,1.445
2,8.25,15.97,17.37,False,93.86,False,103.04,False,108.78,4,4,3,2,6,7,3,2,4,2086.39,1.465
4,10.08,21.61,10.99,True,90.0,False,112.05,True,90.0,4,4,3,4,4,5,3,3,4,2218.84,1.377
2,7.68,9.65,16.96,False,99.88,False,92.96,False,115.09,2,4,3,4,4,6,2,3,4,1110.5,1.376
19,5.85,16.43,21.77,True,90.0,True,90.0,True,90.0,4,4,3,2,5,6,2,4,4,2092.43,1.461
4,7.6,7.08,20.96,True,90.0,False,106.77,True,90.0,2,4,3,4,4,5,5,3,4,1079.85,1.415
2,10.52,8.12,13.54,False,95.15,False,111.14,False,101.28,2,4,3,2,5,8,2,2,4,1041.57,1.467
14,11.27,7.79,24.88,True,90.0,False,90.63,True,90.0,4,4,3,4,4,5,2,4,4,2184.17,1.399
4,10.32,10.36,11.01,True,90.0,False,110.46,True,90.0,2,4,3,3,4,5,2,3,4,1102.88,1.386
4,10.99,7.79,14.17,True,90.0,False,113.08,True,90.0,2,4,3,4,3,7,1,1,4,1116.02,1.369
2,8.47,11.38,12.01,False,72.41,False,77.73,False,81.45,2,4,3,3,5,6,3,2,4,1073.85,1.423
14,8.06,18.69,14.7,True,90.0,False,101.1,True,90.0,4,4,3,1,6,7,2,2,4,2173.0,1.407
19,7.1,10.83,27.2,True,90.0,True,90.0,True,90.0,4,4,3,4,3,6,3,2,4,2091.49,1.461
4,10.81,6.01,17.12,True,90.0,False,110.65,True,90.0,2,4,3,1,6,8,2,2,4,1040.79,1.468
19,8.2,15.82,17.12,True,90.0,True,90.0,True,90.0,4,4,3,2,6,6,4,2,4,2220.87,1.376
14,10.3,27.6,7.9,True,90.0,False,100.83,True,90.0,4,4,3,2,6,8,2,2,4,2205.81,1.386
2,10.15,11.96,12.11,False,112.28,False,111.86,False,108.09,2,4,3,2,5,5,3,2,4,1073.8,1.423
14,14.59,15.9,9.61,True,90.0,False,93.09,True,90.0,4,4,3,3,5,6,2,3,4,2226.1,1.373
33,7.91,15.84,16.69,True,90.0,True,90.0,True,90.0,4,4,3,2,5,6,2,2,4,2091.16,1.462
5,9.0,9.85,23.7,True,90.0,False,90.49,True,90.0,4,4,3,3,5,7,3,3,4,2100.93,1.455
2,9.99,10.48,10.85,False,77.53,False,74.55,False,81.33,2,4,3,4,4,5,3,2,4,1063.81,1.437
2,9.36,12.26,10.22,False,70.21,False,80.45,False,80.49,2,4,3,2,5,8,2,2,4,1080.68,1.414
14,16.78,9.28,14.04,True,90.0,False,98.42,True,90.0,4,4,3,3,5,8,3,1,4,2162.72,1.413
2,9.62,12.01,10.02,False,71.7,False,85.91,False,80.79,2,4,3,2,5,6,3,2,4,1084.68,1.409
14,9.07,24.45,10.53,True,90.0,False,110.34,True,90.0,4,4,3,2,6,7,3,1,4,2189.54,1.396
2,12.54,8.31,21.71,False,101.6,False,91.76,False,93.83,4,4,3,2,6,5,3,2,4,2208.93,1.384
4,10.18,10.55,10.33,True,90.0,False,98.7,True,90.0,2,4,3,2,4,8,2,2,4,1096.67,1.393
2,8.81,8.6,14.41,False,88.55,False,91.47,False,93.32,2,4,3,2,4,5,3,2,4,1089.29,1.403
4,8.3,20.27,12.69,True,90.0,False,100.22,True,90.0,4,4,3,3,4,8,3,2,4,2101.1,1.455
4,6.55,9.9,16.59,True,90.0,False,99.84,True,90.0,2,4,3,4,3,4,4,2,4,1059.95,1.442
61,9.77,19.15,22.64,True,90.0,True,90.0,True,90.0,8,4,3,4,3,6,2,2,4,4235.84,1.443
2,7.94,14.55,10.06,False,89.3,False,77.22,False,75.95,2,4,3,3,4,6,3,3,4,1098.45,1.391
2,10.97,13.64,15.59,False,70.87,False,90.7,False,79.84,4,4,3,2,6,9,2,2,4,2163.21,1.413
2,9.03,11.4,11.29,False,101.11,False,101.74,False,92.5,2,4,3,2,5,8,2,2,4,1112.42,1.374
4,7.21,10.24,15.11,True,90.0,False,95.96,True,90.0,2,4,3,2,5,6,4,4,4,1109.55,1.377
2,11.21,10.86,18.0,False,86.26,False,101.52,False,93.51,4,4,3,3,5,5,4,4,4,2140.01,1.428
14,12.2,8.17,22.12,True,90.0,False,98.61,True,90.0,4,4,3,4,4,6,3,2,4,2179.94,1.402
2,12.28,12.51,15.72,False,87.02,False,84.99,False,65.06,4,4,3,2,5,6,2,5,4,2181.08,1.401
14,14.73,8.0,19.28,True,90.0,False,108.07,True,90.0,4,4,3,2,4,7,2,3,4,2159.9,1.415
2,10.17,16.57,14.38,False,101.84,False,114.94,False,96.04,4,4,3,4,4,6,3,2,4,2099.76,1.456
2,10.84,10.23,10.87,False,93.83,False,96.97,False,110.17,2,4,3,2,6,6,3,1,4,1115.46,1.37
2,7.7,9.34,17.14,False,111.94,False,102.43,False,102.98,2,4,3,1,6,8,3,2,4,1051.38,1.454
2,7.83,12.5,11.96,False,101.45,False,98.63,False,101.44,2,4,3,4,4,6,2,2,4,1102.42,1.386
14,11.35,9.62,20.85,True,90.0,False,105.19,True,90.0,4,4,3,2,5,8,2,2,4,2197.01,1.391
19,7.19,15.24,19.03,True,90.0,True,90.0,True,90.0,4,4,3,3,4,6,2,3,4,2085.22,1.466
2,12.35,12.72,15.75,False,111.96,False,107.52,False,92.67,4,4,3,3,4,5,4,3,4,2152.51,1.42
19,9.1,10.98,22.22,True,90.0,True,90.0,True,90.0,4,4,3,3,4,7,2,3,4,2220.18,1.377
2,7.04,9.96,16.13,False,105.29,False,93.96,False,102.09,2,4,3,2,5,8,3,5,4,1057.48,1.445
2,7.51,13.12,13.34,False,113.19,False,112.18,False,95.02,2,4,3,3,4,7,4,3,4,1074.88,1.422
2,9.76,11.28,19.59,False,80.82,False,87.6,False,89.75,4,4,3,4,4,10,2,3,4,2127.22,1.437
2,9.15,8.45,14.09,False,85.45,False,95.13,False,87.9,2,4,3,4,4,5,3,5,4,1080.57,1.414
2,8.51,10.38,14.51,False,112.65,False,100.5,False,106.65,2,4,3,1,6,6,3,2,4,1069.43,1.429
14,12.7,13.64,13.02,True,90.0,False,101.03,True,90.0,4,4,3,3,3,6,2,2,4,2213.76,1.381
19,15.76,11.46,11.68,True,90.0,True,90.0,True,90.0,4,4,3,4,3,6,2,3,4,2109.52,1.449
4,11.25,14.36,13.38,True,90.0,False,105.21,True,90.0,4,4,3,3,5,7,2,2,4,2085.82,1.465
19,7.76,11.53,24.29,True,90.0,True,90.0,True,90.0,4,4,3,2,5,6,3,3,4,2173.29,1.406
4,8.34,15.9,16.35,True,90.0,False,100.67,True,90.0,4,4,3,2,6,7,3,2,4,2130.62,1.435
2,9.34,11.46,11.72,False,113.02,False,102.26,False,99.34,2,4,3,2,6,8,3,1,4,1085.45,1.408
19,10.47,15.74,13.12,True,90.0,True,90.0,True,90.0,4,4,3,4,4,5,4,3,4,2162.15,1.414
2,10.39,12.58,9.27,False,94.21,False,107.55,False,104.51,2,4,3,2,6,6,4,2,4,1103.74,1.385
19,10.96,10.88,17.52,True,90.0,True,90.0,True,90.0,4,4,3,3,4,6,3,2,4,2089.17,1.463
2,9.19,12.45,11.06,False,107.86,False,96.45,False,108.43,2,4,3,4,3,5,2,2,4,1111.56,1.375
14,12.33,11.22,16.12,True,90.0,False,101.26,True,90.0,4,4,3,2,6,8,3,2,4,2187.16,1.397
19,12.69,13.68,12.78,True,90.0,True,90.0,True,90.0,4,4,3,2,5,5,4,3,4,2218.6,1.378
2,9.65,8.18,15.3,False,80.15,False,79.54,False,65.3,2,4,3,3,4,6,2,2,4,1072.86,1.424
4,8.52,8.28,15.33,True,90.0,False,93.92,True,90.0,2,4,3,2,6,6,3,3,4,1078.93,1.416
33,7.81,12.56,21.64,True,90.0,True,90.0,True,90.0,4,4,3,1,6,7,4,3,4,2122.75,1.44
29,13.87,6.93,22.18,True,90.0,True,90.0,True,90.0,4,4,3,1,5,5,2,3,4,2131.92,1.434
1,9.39,12.79,17.95,False,86.09,False,87.6,False,93.09,4,4,3,1,6,8,2,2,4,2145.37,1.425
2,9.19,9.43,14.46,False,87.29,False,75.79,False,64.21,2,4,3,1,6,8,3,2,4,1091.24,1.4
19,5.12,15.04,28.31,True,90.0,True,90.0,True,90.0,4,4,3,4,4,7,2,5,4,2180.01,1.402
19,8.04,27.27,9.79,True,90.0,True,90.0,True,90.0,4,4,3,3,5,5,3,3,4,2146.47,1.424
4,12.83,6.55,14.06,True,90.0,False,110.44,True,90.0,2,4,3,3,4,6,3,2,4,1107.16,1.38
2,7.76,10.04,15.03,False,71.76,False,72.7,False,80.08,2,4,3,1,6,6,3,3,4,1057.78,1.445
14,12.52,11.07,15.77,True,90.0,False,94.32,True,90.0,4,4,3,2,5,6,3,2,4,2179.46,1.402
19,6.34,17.35,20.01,True,90.0,True,90.0,True,90.0,4,4,3,3,4,7,2,2,4,2201.08,1.389
2,9.27,9.05,14.25,False,100.75,False,93.32,False,106.84,2,4,3,3,5,6,2,2,4,1116.14,1.369
2,8.44,16.45,15.82,False,86.97,False,89.54,False,86.31,4,4,3,1,5,5,4,1,4,2188.78,1.396
2,8.08,10.79,13.14,False,99.9,False,97.49,False,94.25,2,4,3,3,4,5,3,3,4,1113.42,1.373
2,10.53,9.41,11.46,False,87.52,False,105.41,False,87.31,2,4,3,1,5,6,3,2,4,1091.68,1.4
14,15.88,5.85,22.63,True,90.0,False,91.15,True,90.0,4,4,3,4,4,8,1,1,4,2101.86,1.454
2,8.85,12.07,10.72,False,72.7,False,88.19,False,74.27,2,4,3,3,4,6,2,2,4,1050.86,1.454
2,9.43,8.19,15.56,False,88.56,False,70.78,False,70.5,2,4,3,3,4,8,2,3,4,1064.8,1.435
14,12.17,27.52,6.43,True,90.0,False,101.55,True,90.0,4,4,3,2,4,6,3,2,4,2109.92,1.449
