Space group number,A,B,C,Alpha_90,Alpha,Beta_90,Beta,Gamma_90,Gamma,Z value,Molecular weight_category,S_L_category,M_L_category,S_M_category,S_category,Globularity_category,FrTPSA_category,Dipole moment_category,Calculated volume,Calculated density
61,7.3,11.54,22.51,True,90.0,True,90.0,True,90.0,8,2,3,4,3,3,6,5,3,1896.29,1.668
19,5.32,8.84,21.29,True,90.0,True,90.0,True,90.0,4,2,3,3,4,4,4,2,3,1001.24,1.579
14,6.78,21.34,6.64,True,90.0,False,93.65,True,90.0,4,2,3,2,5,3,6,4,3,958.76,1.649
14,17.06,8.3,6.85,True,90.0,False,92.63,True,90.0,4,2,3,2,6,5,4,3,3,968.92,1.632
19,4.87,7.34,26.83,True,90.0,True,90.0,True,90.0,4,2,3,1,6,5,4,5,3,959.06,1.649
2,9.91,11.06,10.11,False,86.71,False,81.52,False,64.64,4,2,3,3,5,4,6,4,3,990.35,1.596
14,7.56,12.5,10.54,True,90.0,False,92.24,True,90.0,4,2,3,2,5,4,5,3,3,995.27,1.589
14,9.92,10.5,10.82,True,90.0,False,117.35,True,90.0,4,2,3,3,5,4,3,3,3,1001.03,1.579
14,11.63,9.08,9.83,True,90.0,False,110.17,True,90.0,4,2,3,2,5,4,4,4,3,974.39,1.623
14,12.27,7.7,21.15,True,90.0,False,104.3,True,90.0,8,2,3,3,3,3,6,4,3,1936.32,1.633
14,14.25,5.61,12.67,True,90.0,False,100.86,True,90.0,4,2,3,2,5,5,4,3,3,994.73,1.589
14,15.84,5.13,12.22,True,90.0,False,92.47,True,90.0,4,2,3,4,3,2,4,3,3,992.06,1.594
29,7.22,8.0,16.93,True,90.0,True,90.0,True,90.0,4,2,3,2,5,5,3,3,3,977.88,1.617
1,5.44,12.03,15.68,False,86.13,False,81.53,False,79.53,4,2,3,2,6,4,5,5,3,997.18,1.586
14,8.31,4.31,26.41,True,90.0,False,92.54,True,90.0,4,2,3,4,3,3,6,4,3,944.97,1.673
14,9.8,8.61,11.79,True,90.0,False,101.31,True,90.0,4,2,3,2,4,6,4,5,3,975.5,1.621
14,11.69,6.73,12.63,True,90.0,False,91.78,True,90.0,4,2,3,2,6,4,3,2,3,993.17,1.592
14,5.85,5.79,28.38,True,90.0,False,93.06,True,90.0,4,2,3,2,5,4,5,3,3,959.9,1.647
14,12.61,8.9,17.63,True,90.0,False,96.2,True,90.0,8,2,3,3,5,4,6,3,3,1967.02,1.608
4,11.27,5.45,16.2,True,90.0,False,91.85,True,90.0,4,2,3,2,4,3,4,3,3,994.51,1.59
19,4.08,9.74,24.99,True,90.0,True,90.0,True,90.0,4,2,3,4,3,3,5,2,3,993.08,1.592
19,7.17,8.02,16.97,True,90.0,True,90.0,True,90.0,4,2,3,2,4,3,4,3,3,975.83,1.62
2,6.09,11.44,7.67,False,109.97,False,86.37,False,88.79,2,2,3,1,6,4,5,3,3,500.71,1.579
2,7.55,8.78,15.37,False,95.69,False,95.38,False,102.46,4,2,3,4,4,5,4,2,3,982.99,1.608
2,5.21,11.76,16.62,False,70.89,False,87.73,False,92.32,4,2,3,3,6,6,5,5,3,959.89,1.647
19,6.08,12.17,13.47,True,90.0,True,90.0,True,90.0,4,2,3,2,5,5,5,5,3,996.69,1.586
14,7.83,4.47,14.01,True,90.0,False,97.18,True,90.0,2,2,3,4,4,4,6,4,3,486.51,1.625
19,4.0,12.61,19.62,True,90.0,True,90.0,True,90.0,4,2,3,4,3,4,5,5,3,989.63,1.598
4,12.18,5.02,16.23,True,90.0,False,98.48,True,90.0,4,2,3,4,3,4,5,4,3,981.51,1.611
19,8.98,10.45,10.14,True,90.0,True,90.0,True,90.0,4,2,3,2,5,5,4,3,3,951.55,1.662
2,8.23,8.11,16.06,False,86.01,False,116.8,False,87.32,4,2,3,1,4,5,4,3,3,950.79,1.663
29,10.51,11.61,7.76,True,90.0,True,90.0,True,90.0,4,2,3,3,4,5,3,2,3,946.88,1.67
2,7.25,4.42,15.47,False,89.97,False,88.95,False,100.21,2,2,3,1,6,5,6,3,3,487.8,1.621
19,4.54,12.18,17.57,True,90.0,True,90.0,True,90.0,4,2,3,3,4,3,4,2,3,971.57,1.627
33,7.89,8.23,14.52,True,90.0,True,90.0,True,90.0,4,2,3,2,5,4,4,2,3,942.85,1.677
14,7.77,10.39,12.3,True,90.0,False,96.32,True,90.0,4,2,3,1,6,6,6,4,3,986.95,1.602
4,7.11,20.04,6.74,True,90.0,False,98.05,True,90.0,4,2,3,2,4,4,5,5,3,950.88,1.663
33,14.69,6.66,19.85,True,90.0,True,90.0,True,90.0,8,2,3,4,4,5,4,3,3,1942.03,1.628
4,9.48,6.19,16.65,True,90.0,False,90.57,True,90.0,4,2,3,2,4,4,4,5,3,976.99,1.618
4,8.48,5.87,20.17,True,90.0,False,103.38,True,90.0,4,2,3,1,5,5,3,4,3,976.76,1.619
15,12.5,7.07,23.04,True,90.0,False,105.3,True,90.0,8,2,3,4,3,4,5,2,3,1963.99,1.61
14,5.87,14.81,11.46,True,90.0,False,96.75,True,90.0,4,2,3,2,5,5,5,4,3,989.37,1.598
14,5.49,8.32,21.79,True,90.0,False,94.96,True,90.0,4,2,3,3,4,5,4,3,3,991.57,1.594
14,7.76,12.06,10.56,True,90.0,False,100.02,True,90.0,4,2,3,2,5,5,5,4,3,973.19,1.625
19,7.59,19.16,6.78,True,90.0,True,90.0,True,90.0,4,2,3,3,4,4,4,2,3,985.98,1.604
