Space group number,A,B,C,Alpha_90,Alpha,Beta_90,Beta,Gamma_90,Gamma,Z value,Molecular weight_category,S_L_category,M_L_category,S_M_category,S_category,Globularity_category,FrTPSA_category,Dipole moment_category,Calculated volume,Calculated density
14,7.6,10.95,13.07,True,90.0,False,98.63,True,90.0,4,2,2,4,3,3,4,3,2,1075.37,1.575
4,8.61,4.6,13.39,True,90.0,False,96.78,True,90.0,2,2,2,4,3,4,6,3,2,526.62,1.608
2,6.0,9.74,9.58,False,86.18,False,70.27,False,86.48,2,2,2,3,2,3,4,2,2,525.37,1.612
33,8.36,16.39,7.7,True,90.0,True,90.0,True,90.0,4,2,2,4,3,3,5,3,2,1055.06,1.605
4,5.98,5.17,17.64,True,90.0,False,90.9,True,90.0,2,2,2,3,3,2,6,4,2,545.3,1.553
2,7.37,10.11,14.82,False,86.3,False,85.79,False,85.85,4,2,2,2,4,5,4,2,2,1096.43,1.545
14,10.04,11.58,19.6,True,90.0,False,109.31,True,90.0,8,2,2,3,3,4,4,2,2,2150.56,1.575
14,10.97,10.73,9.18,True,90.0,False,98.35,True,90.0,4,2,2,4,3,4,4,2,2,1069.11,1.584
1,5.89,11.96,15.67,False,82.48,False,80.95,False,94.77,4,2,2,4,3,5,4,2,2,1074.66,1.576
14,8.47,8.39,15.07,True,90.0,False,90.61,True,90.0,4,2,2,2,4,2,6,5,2,1070.86,1.582
2,7.77,13.91,10.44,False,94.83,False,99.34,False,99.24,4,2,2,2,3,3,5,2,2,1091.89,1.551
61,9.26,13.09,17.69,True,90.0,True,90.0,True,90.0,8,2,2,3,3,3,5,2,2,2144.27,1.58
4,5.99,15.88,5.81,True,90.0,False,91.67,True,90.0,2,2,2,4,4,4,6,4,2,552.42,1.533
33,8.35,13.16,9.46,True,90.0,True,90.0,True,90.0,4,2,2,4,3,4,4,2,2,1039.52,1.629
14,13.85,8.38,10.25,True,90.0,False,114.15,True,90.0,4,2,2,1,6,2,6,4,2,1085.52,1.56
14,7.25,12.62,11.56,True,90.0,False,96.16,True,90.0,4,2,2,2,4,2,4,2,2,1051.58,1.611
1,4.84,8.13,13.92,False,85.07,False,76.37,False,79.92,2,2,2,2,4,5,5,2,2,523.53,1.618
2,9.05,10.32,12.44,False,65.9,False,79.81,False,86.84,4,2,2,4,3,4,4,1,2,1043.65,1.623
19,7.91,15.12,9.19,True,90.0,True,90.0,True,90.0,4,2,2,2,4,3,4,2,2,1099.12,1.541
2,9.98,13.98,8.18,False,92.74,False,103.57,False,81.39,4,2,2,3,3,4,3,3,2,1096.82,1.544
14,16.84,4.96,13.07,True,90.0,False,91.93,True,90.0,4,2,2,1,4,4,4,1,2,1091.07,1.552
14,9.99,7.44,14.42,True,90.0,False,96.23,True,90.0,4,2,2,1,5,5,4,2,2,1065.45,1.59
14,10.39,9.9,10.66,True,90.0,False,98.52,True,90.0,4,2,2,2,4,4,3,2,2,1084.4,1.562
4,15.39,5.77,11.77,True,90.0,False,92.41,True,90.0,4,2,2,4,2,3,5,2,2,1044.26,1.622
14,11.36,11.32,16.61,True,90.0,False,92.84,True,90.0,8,2,2,2,3,3,4,3,2,2133.34,1.588
14,5.15,7.97,12.86,True,90.0,False,94.25,True,90.0,2,2,2,3,2,3,5,3,2,526.39,1.609
14,11.88,10.0,10.03,True,90.0,False,111.9,True,90.0,4,2,2,4,3,4,4,2,2,1105.58,1.532
14,8.83,7.44,15.97,True,90.0,False,96.7,True,90.0,4,2,2,4,3,4,5,2,2,1041.99,1.626
2,9.29,9.89,7.03,False,65.94,False,83.66,False,69.68,2,2,2,3,3,4,4,2,2,552.72,1.532
19,6.39,15.64,10.88,True,90.0,True,90.0,True,90.0,4,2,2,2,4,4,4,2,2,1087.34,1.558
61,5.84,17.0,22.27,True,90.0,True,90.0,True,90.0,8,2,2,2,3,4,3,2,2,2210.97,1.532
14,11.34,8.48,11.86,True,90.0,False,108.54,True,90.0,4,2,2,3,3,3,6,2,2,1081.31,1.566
15,18.46,9.38,13.81,True,90.0,False,114.4,True,90.0,8,2,2,3,3,3,4,3,2,2177.69,1.556
14,9.23,5.24,12.49,True,90.0,False,115.87,True,90.0,2,2,2,3,3,4,4,3,2,543.54,1.558
14,10.25,16.56,6.24,True,90.0,False,99.72,True,90.0,4,2,2,2,4,4,3,3,2,1043.97,1.622
61,10.88,10.59,19.17,True,90.0,True,90.0,True,90.0,8,2,2,4,2,3,4,4,2,2208.75,1.534
2,9.76,8.08,14.35,False,98.78,False,103.29,False,103.32,4,2,2,2,5,3,4,2,2,1046.16,1.619
2,6.22,7.94,11.26,False,86.28,False,76.77,False,80.31,2,2,2,2,4,4,6,3,2,533.41,1.588
2,5.11,7.62,14.7,False,101.14,False,96.7,False,102.34,2,2,2,4,3,4,5,5,2,541.13,1.565
14,8.51,11.94,11.53,True,90.0,False,117.34,True,90.0,4,2,2,3,3,3,5,2,2,1040.69,1.628
33,12.99,25.63,6.5,True,90.0,True,90.0,True,90.0,8,2,2,3,3,4,3,2,2,2164.07,1.565
33,11.68,17.55,5.23,True,90.0,True,90.0,True,90.0,4,2,2,3,5,4,4,2,2,1072.07,1.58
19,7.94,10.37,12.83,True,90.0,True,90.0,True,90.0,4,2,2,1,6,3,5,2,2,1056.39,1.603
19,7.73,5.3,25.57,True,90.0,True,90.0,True,90.0,4,2,2,4,3,2,4,3,2,1047.58,1.617
61,10.28,8.35,25.74,True,90.0,True,90.0,True,90.0,8,2,2,2,5,4,4,2,2,2209.47,1.533
4,6.75,7.15,11.24,True,90.0,False,98.96,True,90.0,2,2,2,2,4,5,5,2,2,535.85,1.581
4,5.18,12.58,17.12,True,90.0,False,103.31,True,90.0,4,2,2,4,3,4,5,3,2,1085.65,1.56
14,12.0,23.43,7.87,True,90.0,False,91.76,True,90.0,8,2,2,3,3,4,3,2,2,2211.69,1.532
2,6.5,9.06,10.02,False,68.92,False,85.51,False,74.42,2,2,2,4,4,2,6,4,2,530.25,1.597
14,9.53,9.91,11.34,True,90.0,False,91.38,True,90.0,4,2,2,2,3,3,6,2,2,1070.67,1.582
