Space group number,A,B,C,Alpha_90,Alpha,Beta_90,Beta,Gamma_90,Gamma,Z value,Molecular weight_category,S_L_category,M_L_category,S_M_category,S_category,Globularity_category,FrTPSA_category,Dipole moment_category,Calculated volume,Calculated density
2,9.84,10.24,12.26,False,103.69,False,98.96,False,102.1,4,2,3,3,4,5,4,4,2,1145.83,1.519
14,6.01,10.66,18.56,True,90.0,False,100.53,True,90.0,4,2,3,3,3,5,4,2,2,1169.05,1.489
14,15.74,8.37,9.51,True,90.0,False,110.83,True,90.0,4,2,3,4,4,5,4,1,2,1170.99,1.486
15,10.32,12.26,20.36,True,90.0,False,110.79,True,90.0,8,2,3,4,3,4,4,4,2,2408.28,1.445
4,11.16,11.62,9.82,True,90.0,False,108.11,True,90.0,4,2,3,4,4,5,4,2,2,1210.36,1.438
2,7.1,7.35,23.3,False,87.15,False,87.53,False,94.99,4,2,3,4,5,5,4,3,2,1208.43,1.44
19,6.71,10.22,16.85,True,90.0,True,90.0,True,90.0,4,2,3,3,4,4,3,2,2,1155.51,1.506
61,13.73,19.63,8.71,True,90.0,True,90.0,True,90.0,8,2,3,4,4,4,3,2,2,2347.52,1.483
5,6.13,12.09,16.07,True,90.0,False,92.83,True,90.0,4,2,3,4,3,4,4,2,2,1189.52,1.463
4,11.53,17.81,6.08,True,90.0,False,112.35,True,90.0,4,2,3,3,3,5,3,1,2,1154.73,1.507
19,5.24,11.49,19.75,True,90.0,True,90.0,True,90.0,4,2,3,4,4,5,4,2,2,1189.1,1.464
14,8.14,16.67,17.96,True,90.0,False,106.66,True,90.0,8,2,3,4,4,5,4,2,2,2334.76,1.491
2,9.71,10.61,12.4,False,85.49,False,79.13,False,74.82,4,2,3,2,4,3,4,3,2,1210.21,1.438
4,10.35,5.69,10.14,True,90.0,False,92.16,True,90.0,2,2,3,4,4,5,4,1,2,596.74,1.458
2,9.95,11.89,11.73,False,112.9,False,106.35,False,100.82,4,2,3,3,5,5,4,2,2,1155.21,1.507
33,8.83,20.59,6.67,True,90.0,True,90.0,True,90.0,4,2,3,4,3,3,5,2,2,1212.67,1.435
14,7.71,6.78,23.65,True,90.0,False,102.19,True,90.0,4,2,3,2,6,2,6,4,2,1208.4,1.44
61,8.1,19.21,15.23,True,90.0,True,90.0,True,90.0,8,2,3,4,3,3,4,4,2,2369.8,1.469
15,8.36,12.88,22.62,True,90.0,False,93.39,True,90.0,8,2,3,3,5,4,6,4,2,2431.39,1.432
33,9.98,17.01,6.87,True,90.0,True,90.0,True,90.0,4,2,3,3,3,4,3,1,2,1166.25,1.492
14,11.22,8.48,12.94,True,90.0,False,104.79,True,90.0,4,2,3,2,5,5,3,3,2,1190.39,1.462
61,5.77,17.24,24.25,True,90.0,True,90.0,True,90.0,8,2,3,4,5,4,5,2,2,2412.26,1.443
14,7.73,10.2,15.22,True,90.0,False,92.51,True,90.0,4,2,3,3,5,6,3,3,2,1198.88,1.452
14,13.52,18.33,9.47,True,90.0,False,100.85,True,90.0,8,2,3,1,6,4,3,1,2,2304.92,1.51
2,9.76,11.07,11.92,False,87.03,False,107.79,False,99.9,4,2,3,2,5,4,4,2,2,1208.03,1.441
4,7.88,8.16,17.83,True,90.0,False,91.05,True,90.0,4,2,3,4,4,5,6,3,2,1146.29,1.518
4,8.58,6.12,11.4,True,90.0,False,97.01,True,90.0,2,2,3,3,4,4,5,4,2,594.13,1.465
