Space group number,A,B,C,Alpha_90,Alpha,Beta_90,Beta,Gamma_90,Gamma,Z value,Molecular weight_category,S_L_category,M_L_category,S_M_category,S_category,Globularity_category,FrTPSA_category,Dipole moment_category,Calculated volume,Calculated density
2,5.95,7.94,11.67,False,87.78,False,70.13,False,79.15,2,2,1,2,3,3,5,2,2,509.04,1.377
14,7.6,20.88,6.38,True,90.0,False,97.15,True,90.0,4,2,1,3,3,4,3,2,2,1004.56,1.396
61,7.53,10.42,25.29,True,90.0,True,90.0,True,90.0,8,2,1,3,3,4,4,2,2,1984.32,1.413
19,6.65,7.65,20.42,True,90.0,True,90.0,True,90.0,4,2,1,2,3,3,4,3,2,1038.82,1.35
14,11.9,7.82,12.23,True,90.0,False,113.96,True,90.0,4,2,1,4,1,2,4,1,2,1040.03,1.348
33,10.56,17.52,11.31,True,90.0,True,90.0,True,90.0,8,2,1,2,3,4,4,1,2,2092.48,1.34
2,11.66,11.84,8.88,False,69.77,False,88.16,False,63.97,4,2,1,2,1,3,4,1,2,1023.16,1.37
14,14.02,6.99,10.74,True,90.0,False,106.15,True,90.0,4,2,1,4,2,3,6,3,2,1010.98,1.387
33,10.58,7.1,13.42,True,90.0,True,90.0,True,90.0,4,2,1,2,4,3,6,1,2,1008.08,1.391
14,11.48,9.99,9.79,True,90.0,False,110.51,True,90.0,4,2,1,4,1,3,3,1,2,1051.6,1.333
2,11.27,11.35,8.55,False,75.51,False,87.98,False,79.19,4,2,1,2,4,5,4,2,2,1040.01,1.348
15,10.54,18.51,11.55,True,90.0,False,112.65,True,90.0,8,2,1,3,1,3,4,1,2,2079.56,1.348
14,11.24,5.67,16.6,True,90.0,False,99.08,True,90.0,4,2,1,1,5,4,4,2,2,1044.67,1.342
14,8.63,10.86,21.66,True,90.0,False,93.97,True,90.0,8,2,1,1,5,4,4,1,2,2025.14,1.385
14,5.34,16.96,11.4,True,90.0,False,91.24,True,90.0,4,2,1,1,4,3,5,2,2,1032.22,1.358
2,9.75,9.1,6.41,False,71.95,False,90.68,False,77.58,2,2,1,1,5,4,4,2,2,526.19,1.332
14,9.11,10.2,11.31,True,90.0,False,95.78,True,90.0,4,2,1,2,3,3,4,2,2,1045.6,1.341
4,7.41,7.1,10.86,True,90.0,False,112.11,True,90.0,2,2,1,1,5,4,5,4,2,529.34,1.324
61,5.5,16.9,21.7,True,90.0,True,90.0,True,90.0,8,2,1,2,2,1,6,3,2,2017.01,1.39
15,12.67,7.85,21.84,True,90.0,False,106.66,True,90.0,8,2,1,4,1,1,6,1,2,2081.01,1.347
15,16.39,6.64,20.34,True,90.0,False,113.14,True,90.0,8,2,1,2,3,4,6,2,2,2035.5,1.378
2,8.81,12.73,9.62,False,99.63,False,95.81,False,97.78,4,2,1,1,2,3,4,3,2,1045.39,1.341
14,7.9,4.75,27.87,True,90.0,False,103.29,True,90.0,4,2,1,2,3,3,5,3,2,1017.81,1.377
14,10.47,6.29,15.37,True,90.0,False,95.03,True,90.0,4,2,1,2,4,4,5,2,2,1008.31,1.39
33,6.63,9.0,17.23,True,90.0,True,90.0,True,90.0,4,2,1,4,2,1,4,1,2,1028.11,1.364
29,7.83,25.27,10.02,True,90.0,True,90.0,True,90.0,8,2,1,3,2,3,5,2,2,1982.6,1.414
4,7.52,5.71,12.21,True,90.0,False,93.35,True,90.0,2,2,1,3,2,2,6,2,2,523.39,1.339
33,7.3,15.35,9.4,True,90.0,True,90.0,True,90.0,4,2,1,3,3,2,6,4,2,1053.32,1.331
19,5.91,7.68,21.76,True,90.0,True,90.0,True,90.0,4,2,1,1,5,3,4,3,2,987.66,1.42
14,10.07,5.68,9.54,True,90.0,False,112.49,True,90.0,2,2,1,1,5,3,5,1,2,504.17,1.39
4,6.95,6.17,12.1,True,90.0,False,101.65,True,90.0,2,2,1,1,4,2,6,2,2,508.18,1.379
61,11.8,15.05,5.67,True,90.0,True,90.0,True,90.0,4,2,1,2,1,4,3,2,2,1006.94,1.392
19,8.76,14.17,8.35,True,90.0,True,90.0,True,90.0,4,2,1,3,1,2,4,1,2,1036.48,1.353
14,8.38,19.46,6.31,True,90.0,False,104.28,True,90.0,4,2,1,2,2,2,4,2,2,997.21,1.406
2,7.3,9.31,8.61,False,106.42,False,109.73,False,94.53,2,2,1,1,5,1,4,3,2,518.39,1.352
2,7.55,8.25,17.06,False,88.42,False,92.98,False,95.96,4,2,1,2,5,4,5,3,2,1055.19,1.329
2,8.4,9.89,13.27,False,103.42,False,95.1,False,101.71,4,2,1,3,1,2,6,3,2,1039.24,1.349
2,8.1,7.64,9.16,False,70.86,False,85.07,False,67.89,2,2,1,4,2,3,4,4,2,495.69,1.414
29,9.08,10.96,19.97,True,90.0,True,90.0,True,90.0,8,2,1,3,1,4,4,2,2,1987.35,1.411
2,8.37,7.92,8.25,False,80.92,False,76.93,False,79.99,2,2,1,2,2,4,5,5,2,520.6,1.347
33,9.49,5.62,19.83,True,90.0,True,90.0,True,90.0,4,2,1,3,2,2,5,1,2,1057.61,1.326
2,9.72,9.33,6.18,False,102.71,False,98.87,False,99.65,2,2,1,3,3,3,4,4,2,528.23,1.327
4,7.78,7.5,8.94,True,90.0,False,102.17,True,90.0,2,2,1,3,3,3,4,1,2,509.93,1.375
15,12.7,17.99,9.52,True,90.0,False,110.57,True,90.0,8,2,1,2,1,1,6,2,2,2036.39,1.377
14,11.55,5.59,16.87,True,90.0,False,104.87,True,90.0,4,2,1,1,2,1,5,2,2,1052.73,1.332
19,10.12,7.31,13.86,True,90.0,True,90.0,True,90.0,4,2,1,4,1,3,6,3,2,1025.32,1.367
19,11.73,6.9,25.28,True,90.0,True,90.0,True,90.0,8,2,1,2,3,3,4,1,2,2046.09,1.37
14,7.82,6.19,20.81,True,90.0,False,100.87,True,90.0,4,2,1,2,3,3,4,5,2,989.25,1.417
14,11.84,8.96,10.0,True,90.0,False,109.02,True,90.0,4,2,1,2,2,3,5,3,2,1002.95,1.398
19,11.07,7.91,23.58,True,90.0,True,90.0,True,90.0,8,2,1,4,2,4,4,2,2,2064.75,1.358
61,17.43,18.48,6.18,True,90.0,True,90.0,True,90.0,8,2,1,2,3,3,4,2,2,1990.62,1.409
2,10.84,21.77,4.9,False,93.2,False,115.38,False,105.54,4,2,1,4,1,1,3,2,2,987.01,1.42
4,6.3,12.09,13.28,True,90.0,False,95.91,True,90.0,4,2,1,2,3,2,6,5,2,1006.12,1.393
2,5.36,8.48,12.52,False,107.91,False,97.19,False,99.72,2,2,1,4,2,3,4,2,2,524.12,1.337
14,5.45,8.98,22.16,True,90.0,False,104.22,True,90.0,4,2,1,1,4,3,5,2,2,1051.3,1.334
14,10.41,11.42,8.36,True,90.0,False,90.73,True,90.0,4,2,1,2,2,3,6,3,2,993.77,1.411
61,10.73,10.79,17.34,True,90.0,True,90.0,True,90.0,8,2,1,4,2,3,5,2,2,2007.57,1.397
61,15.01,7.11,18.75,True,90.0,True,90.0,True,90.0,8,2,1,3,2,3,4,2,2,2001.02,1.401
2,7.42,8.04,9.54,False,98.99,False,105.56,False,98.49,2,2,1,3,2,3,6,4,2,530.68,1.321
61,16.25,8.22,15.16,True,90.0,True,90.0,True,90.0,8,2,1,2,3,3,6,3,2,2025.0,1.385
14,12.76,9.96,8.27,True,90.0,False,93.96,True,90.0,4,2,1,3,1,1,5,5,2,1048.52,1.337
4,27.49,6.89,11.96,True,90.0,False,111.71,True,90.0,8,2,1,3,3,4,5,4,2,2104.61,1.332
2,7.88,17.31,15.54,False,100.87,False,96.72,False,101.62,8,2,1,2,3,3,6,3,2,2012.36,1.393
2,5.68,8.28,11.17,False,81.66,False,82.49,False,79.22,2,2,1,3,1,3,4,2,2,507.69,1.381
19,6.29,12.76,12.3,True,90.0,True,90.0,True,90.0,4,2,1,4,3,2,4,2,2,987.2,1.42
2,8.84,9.17,6.5,False,76.18,False,77.24,False,79.47,2,2,1,2,4,4,4,1,2,494.3,1.418
14,11.67,6.57,13.54,True,90.0,False,92.39,True,90.0,4,2,1,1,3,1,6,3,2,1037.23,1.352
2,6.34,7.67,11.67,False,100.6,False,97.46,False,106.3,2,2,1,2,2,3,4,2,2,525.38,1.334
14,8.89,10.26,11.97,True,90.0,False,104.94,True,90.0,4,2,1,3,3,4,4,3,2,1054.89,1.329
14,15.44,10.19,7.25,True,90.0,False,115.99,True,90.0,4,2,1,2,3,3,5,4,2,1025.31,1.367
15,15.97,6.21,20.03,True,90.0,False,90.07,True,90.0,8,2,1,3,4,2,6,3,2,1986.45,1.412
2,6.62,13.25,12.68,False,70.85,False,84.9,False,71.8,4,2,1,4,1,1,5,2,2,998.0,1.405
33,11.42,8.09,11.29,True,90.0,True,90.0,True,90.0,4,2,1,1,3,3,5,2,2,1043.06,1.344
2,7.16,6.58,11.37,False,86.62,False,83.5,False,80.78,2,2,1,3,2,3,6,2,2,524.9,1.335
2,7.88,24.1,5.88,False,114.08,False,91.98,False,88.82,4,2,1,1,4,4,4,1,2,1018.85,1.376
2,6.41,9.75,9.07,False,69.4,False,80.14,False,79.86,2,2,1,4,1,2,6,3,2,518.63,1.352
4,5.39,7.99,11.73,True,90.0,False,99.67,True,90.0,2,2,1,4,2,3,5,2,2,497.99,1.408
14,14.16,5.93,12.56,True,90.0,False,99.69,True,90.0,4,2,1,2,1,2,6,3,2,1039.6,1.349
14,14.9,17.66,4.04,True,90.0,False,111.05,True,90.0,4,2,1,2,3,4,3,2,2,992.12,1.413
14,8.41,10.45,12.88,True,90.0,False,112.11,True,90.0,4,2,1,2,3,2,4,2,2,1048.71,1.337
2,6.66,7.98,10.2,False,88.12,False,72.4,False,100.56,2,2,1,2,4,3,6,5,2,505.71,1.386
2,8.44,6.07,12.75,False,95.67,False,116.21,False,111.71,2,2,1,2,1,2,5,2,2,516.83,1.356
29,7.83,10.64,12.1,True,90.0,True,90.0,True,90.0,4,2,1,2,4,1,6,3,2,1008.07,1.391
2,6.37,8.71,20.62,False,106.68,False,75.98,False,80.88,4,2,1,4,1,2,6,2,2,1030.77,1.36
19,7.79,13.68,18.88,True,90.0,True,90.0,True,90.0,8,2,1,4,2,3,4,4,2,2011.99,1.394
19,6.48,10.21,15.07,True,90.0,True,90.0,True,90.0,4,2,1,4,2,3,4,2,2,997.04,1.406
14,11.58,8.13,11.02,True,90.0,False,107.62,True,90.0,4,2,1,3,2,3,6,4,2,988.81,1.418
2,10.4,15.7,6.53,False,85.49,False,86.81,False,79.01,4,2,1,1,5,4,4,2,2,1042.52,1.345
14,7.02,11.5,13.43,True,90.0,False,101.97,True,90.0,4,2,1,3,1,1,6,5,2,1060.63,1.322
33,9.21,10.56,10.64,True,90.0,True,90.0,True,90.0,4,2,1,1,3,3,4,1,2,1034.82,1.355
14,6.86,7.02,12.41,True,90.0,False,117.65,True,90.0,2,2,1,1,5,3,5,3,2,529.38,1.324
14,12.74,10.74,15.21,True,90.0,False,97.44,True,90.0,8,2,1,2,3,3,5,3,2,2063.63,1.359
14,18.43,6.13,9.23,True,90.0,False,96.59,True,90.0,4,2,1,2,2,2,6,2,2,1035.88,1.353
14,8.08,25.77,4.8,True,90.0,False,99.01,True,90.0,4,2,1,2,3,3,6,3,2,987.13,1.42
14,11.56,10.38,17.5,True,90.0,False,96.53,True,90.0,8,2,1,4,2,3,4,1,2,2086.25,1.344
14,10.89,10.42,9.51,True,90.0,False,102.51,True,90.0,4,2,1,2,1,3,4,3,2,1053.52,1.331
2,5.52,9.31,11.52,False,70.12,False,72.51,False,79.87,2,2,1,3,3,3,6,4,2,529.21,1.325
14,9.72,11.11,9.53,True,90.0,False,102.61,True,90.0,4,2,1,2,3,3,4,2,2,1004.31,1.396
2,7.2,11.84,7.25,False,65.74,False,82.78,False,63.5,2,2,1,2,3,2,6,2,2,503.01,1.394
14,10.45,8.86,11.45,True,90.0,False,97.43,True,90.0,4,2,1,4,1,1,5,2,2,1051.22,1.334
61,9.06,8.3,27.51,True,90.0,True,90.0,True,90.0,8,2,1,4,1,3,4,2,2,2068.7,1.355
