Space group number,A,B,C,Alpha_90,Alpha,Beta_90,Beta,Gamma_90,Gamma,Z value,Molecular weight_category,S_L_category,M_L_category,S_M_category,S_category,Globularity_category,FrTPSA_category,Dipole moment_category,Calculated volume,Calculated density
4,9.36,6.81,12.91,True,90.0,False,98.11,True,90.0,2,3,1,3,3,5,3,2,2,814.67,1.329
33,9.68,16.15,10.48,True,90.0,True,90.0,True,90.0,4,3,1,3,1,3,4,3,2,1638.36,1.322
4,15.99,19.5,10.89,True,90.0,False,93.38,True,90.0,8,3,1,2,4,4,4,4,2,3389.65,1.278
14,11.08,21.5,7.25,True,90.0,False,104.33,True,90.0,4,3,1,2,3,4,4,2,2,1673.36,1.295
2,7.94,10.36,11.16,False,71.83,False,79.77,False,75.7,2,3,1,2,4,5,2,2,2,840.14,1.289
4,18.42,5.94,16.38,True,90.0,False,112.36,True,90.0,4,3,1,3,3,4,3,2,2,1657.46,1.307
2,10.37,7.66,13.11,False,106.27,False,79.91,False,64.64,2,3,1,2,2,3,3,1,2,849.43,1.275
4,7.41,8.45,13.0,True,90.0,False,91.13,True,90.0,2,3,1,2,2,4,3,1,2,813.83,1.331
2,8.43,10.21,11.79,False,66.93,False,81.07,False,63.57,2,3,1,4,1,1,5,2,2,835.81,1.296
19,9.44,11.37,15.9,True,90.0,True,90.0,True,90.0,4,3,1,3,3,5,4,1,2,1706.59,1.269
33,24.46,6.56,20.59,True,90.0,True,90.0,True,90.0,8,3,1,1,3,4,3,2,2,3303.82,1.311
15,16.5,10.18,21.37,True,90.0,False,109.67,True,90.0,8,3,1,2,4,6,3,2,2,3380.06,1.282
2,10.15,9.31,10.0,False,93.03,False,114.91,False,105.65,2,3,1,1,5,5,3,1,2,810.15,1.337
33,25.99,9.49,13.31,True,90.0,True,90.0,True,90.0,8,3,1,4,2,4,4,2,2,3282.85,1.32
2,9.68,11.06,8.75,False,80.7,False,70.85,False,78.7,2,3,1,2,3,5,3,3,2,862.99,1.255
19,10.67,12.28,13.2,True,90.0,True,90.0,True,90.0,4,3,1,3,2,5,2,3,2,1729.56,1.252
4,12.52,8.15,16.3,True,90.0,False,100.0,True,90.0,4,3,1,1,5,4,3,1,2,1637.95,1.323
29,10.8,10.26,29.3,True,90.0,True,90.0,True,90.0,8,3,1,2,3,4,2,2,2,3246.67,1.334
14,24.39,6.72,20.04,True,90.0,False,92.52,True,90.0,8,3,1,3,2,5,3,1,2,3281.4,1.32
2,9.25,13.19,15.12,False,71.62,False,85.02,False,73.12,4,3,1,1,4,6,4,2,2,1675.2,1.293
14,20.39,10.68,7.82,True,90.0,False,102.02,True,90.0,4,3,1,1,5,4,4,1,2,1665.59,1.301
14,13.24,8.77,14.17,True,90.0,False,92.99,True,90.0,4,3,1,2,2,5,3,2,2,1643.11,1.318
19,8.78,12.96,14.72,True,90.0,True,90.0,True,90.0,4,3,1,2,3,4,4,4,2,1674.97,1.293
2,8.44,9.95,11.43,False,106.64,False,104.22,False,101.9,2,3,1,2,3,5,3,2,2,851.06,1.273
15,27.57,7.82,15.2,True,90.0,False,98.31,True,90.0,8,3,1,2,1,3,3,1,2,3242.67,1.336
61,14.96,12.84,17.75,True,90.0,True,90.0,True,90.0,8,3,1,3,2,4,3,2,2,3409.53,1.271
4,10.17,7.05,12.3,True,90.0,False,111.25,True,90.0,2,3,1,2,3,5,3,3,2,821.93,1.318
4,8.36,10.03,10.33,True,90.0,False,100.83,True,90.0,2,3,1,1,2,3,4,2,2,850.75,1.273
4,5.16,10.82,15.46,True,90.0,False,97.77,True,90.0,2,3,1,1,4,5,3,2,2,855.23,1.266
2,8.39,9.82,10.92,False,113.99,False,96.87,False,94.05,2,3,1,3,2,5,4,1,2,808.99,1.339
4,7.93,5.07,20.83,True,90.0,False,93.8,True,90.0,2,3,1,2,3,2,6,2,2,835.63,1.296
1,12.93,10.38,13.31,False,107.18,False,93.41,False,100.45,4,3,1,2,3,4,4,3,2,1666.17,1.3
14,7.2,7.84,28.79,True,90.0,False,92.71,True,90.0,4,3,1,4,2,4,4,3,2,1623.32,1.334
14,11.31,7.52,20.85,True,90.0,False,107.89,True,90.0,4,3,1,4,1,1,5,3,2,1687.57,1.284
2,9.33,9.36,10.86,False,70.29,False,75.95,False,72.97,2,3,1,3,3,5,2,2,2,842.68,1.285
2,6.83,10.16,13.19,False,69.98,False,75.93,False,79.9,2,3,1,1,4,6,4,2,2,829.91,1.305
4,25.55,6.59,11.09,True,90.0,False,113.74,True,90.0,4,3,1,2,3,4,3,2,2,1709.27,1.267
