Space group number,A,B,C,Alpha_90,Alpha,Beta_90,Beta,Gamma_90,Gamma,Z value,Molecular weight_category,S_L_category,M_L_category,S_M_category,S_category,Globularity_category,FrTPSA_category,Dipole moment_category,Calculated volume,Calculated density
14,13.89,10.59,9.23,True,90.0,False,106.66,True,90.0,4,2,4,4,5,4,4,3,3,1300.7,1.226
4,7.29,7.7,22.54,True,90.0,False,100.95,True,90.0,4,2,4,3,5,5,4,3,3,1242.2,1.284
19,6.75,10.68,16.79,True,90.0,True,90.0,True,90.0,4,2,4,3,6,4,5,4,3,1210.39,1.318
19,8.52,9.87,15.32,True,90.0,True,90.0,True,90.0,4,2,4,3,5,4,5,4,3,1288.3,1.238
2,8.97,9.54,7.88,False,93.93,False,112.21,False,93.04,2,2,4,3,5,6,4,2,3,620.54,1.285
2,9.12,8.78,8.61,False,101.85,False,102.73,False,105.17,2,2,4,4,5,5,4,3,3,623.21,1.28
2,8.65,9.83,14.91,False,93.77,False,98.92,False,94.07,4,2,4,3,6,6,3,2,3,1245.5,1.281
2,7.39,7.35,13.33,False,112.98,False,102.49,False,91.29,2,2,4,2,6,6,6,3,3,646.18,1.234
14,9.79,11.62,11.73,True,90.0,False,104.41,True,90.0,4,2,4,2,6,6,5,5,3,1292.42,1.234
4,6.93,10.32,9.03,True,90.0,False,97.45,True,90.0,2,2,4,4,5,5,4,4,3,640.35,1.245
4,7.89,8.53,19.27,True,90.0,False,101.01,True,90.0,4,2,4,4,4,6,4,5,3,1273.03,1.253
2,6.96,7.93,12.03,False,88.15,False,97.61,False,101.95,2,2,4,3,6,5,4,5,3,643.85,1.239
2,10.94,7.49,16.72,False,94.08,False,99.15,False,112.45,4,2,4,4,4,5,6,2,3,1236.98,1.289
14,7.86,12.83,12.2,True,90.0,False,100.12,True,90.0,4,2,4,2,5,4,5,4,3,1211.15,1.317
14,10.07,7.95,16.15,True,90.0,False,99.35,True,90.0,4,2,4,3,6,6,4,2,3,1275.74,1.25
2,6.6,11.65,9.33,False,86.64,False,77.72,False,66.01,2,2,4,2,5,5,6,2,3,640.11,1.246
14,7.82,10.28,15.66,True,90.0,False,94.04,True,90.0,4,2,4,4,6,4,4,2,3,1255.77,1.27
4,5.99,6.77,15.53,True,90.0,False,100.55,True,90.0,2,2,4,2,6,6,5,3,3,619.13,1.288
15,14.43,11.7,16.69,True,90.0,False,114.21,True,90.0,8,2,4,4,5,6,5,3,3,2569.96,1.241
19,5.85,9.29,23.91,True,90.0,True,90.0,True,90.0,4,2,4,3,6,5,4,5,3,1299.42,1.227
33,5.77,12.16,17.21,True,90.0,True,90.0,True,90.0,4,2,4,4,4,5,4,3,3,1207.51,1.321
14,8.91,14.62,9.64,True,90.0,False,96.1,True,90.0,4,2,4,2,5,5,4,1,3,1248.64,1.277
14,11.59,5.82,18.6,True,90.0,False,99.54,True,90.0,4,2,4,4,5,5,3,2,3,1237.29,1.289
2,5.48,8.78,13.89,False,86.36,False,103.14,False,88.89,2,2,4,4,4,5,3,2,3,649.11,1.229
14,7.13,8.44,21.48,True,90.0,False,99.32,True,90.0,4,2,4,2,5,5,5,4,3,1275.54,1.25
19,9.56,7.11,19.0,True,90.0,True,90.0,True,90.0,4,2,4,2,5,5,4,3,3,1291.46,1.235
19,8.19,7.85,19.08,True,90.0,True,90.0,True,90.0,4,2,4,4,5,4,5,2,3,1226.68,1.3
61,6.67,12.33,29.77,True,90.0,True,90.0,True,90.0,8,2,4,4,4,4,3,2,3,2448.32,1.303
4,7.64,5.65,14.94,True,90.0,False,97.24,True,90.0,2,2,4,2,6,5,4,2,3,639.76,1.247
14,8.43,15.84,9.45,True,90.0,False,99.02,True,90.0,4,2,4,3,6,4,4,4,3,1246.27,1.28
2,7.38,14.42,6.41,False,94.17,False,95.61,False,106.57,2,2,4,3,5,6,5,3,3,647.06,1.233
15,9.03,17.52,16.18,True,90.0,False,90.02,True,90.0,8,2,4,3,4,6,3,2,3,2559.77,1.246
14,5.88,13.47,15.39,True,90.0,False,90.6,True,90.0,4,2,4,4,4,5,6,5,3,1218.88,1.309
19,4.32,11.9,24.36,True,90.0,True,90.0,True,90.0,4,2,4,3,5,6,5,3,3,1252.3,1.274
4,7.66,7.98,10.39,True,90.0,False,97.66,True,90.0,2,2,4,4,5,6,3,5,3,629.44,1.267
9,6.01,16.55,13.08,True,90.0,False,89.93,True,90.0,4,2,4,4,5,6,4,3,3,1301.01,1.226
2,10.28,13.0,20.13,False,85.55,False,73.78,False,78.67,8,2,4,2,5,5,4,4,3,2532.02,1.26
15,12.7,6.81,28.15,True,90.0,False,93.03,True,90.0,8,2,4,4,5,6,4,2,3,2431.21,1.312
33,8.52,7.51,20.12,True,90.0,True,90.0,True,90.0,4,2,4,2,6,5,4,2,3,1287.38,1.239
14,7.45,9.02,18.59,True,90.0,False,96.84,True,90.0,4,2,4,2,6,6,5,2,3,1240.34,1.286
33,7.21,14.6,11.94,True,90.0,True,90.0,True,90.0,4,2,4,4,5,4,6,2,3,1256.88,1.269
