Space group number,A,B,C,Alpha_90,Alpha,Beta_90,Beta,Gamma_90,Gamma,Z value,Molecular weight_category,S_L_category,M_L_category,S_M_category,S_category,Globularity_category,FrTPSA_category,Dipole moment_category,Calculated volume,Calculated density
14,8.36,9.95,14.22,True,90.0,False,113.43,True,90.0,4,2,2,1,6,3,5,2,1,1085.32,1.561
14,13.43,7.69,20.58,True,90.0,False,99.4,True,90.0,8,2,2,2,3,4,3,2,1,2096.89,1.616
19,10.92,7.98,12.59,True,90.0,True,90.0,True,90.0,4,2,2,3,3,3,4,3,1,1097.11,1.544
2,5.28,8.96,12.43,False,70.0,False,74.95,False,78.84,2,2,2,2,4,5,4,2,1,530.06,1.598
2,7.72,6.32,11.53,False,93.76,False,107.04,False,99.96,2,2,2,2,3,3,5,5,1,525.7,1.611
4,10.45,9.9,11.25,True,90.0,False,110.57,True,90.0,4,2,2,3,3,3,6,3,1,1089.66,1.554
2,6.71,10.5,8.59,False,67.9,False,75.55,False,69.47,2,2,2,4,3,4,4,3,1,520.28,1.628
2,6.62,11.03,16.39,False,101.14,False,102.93,False,103.05,4,2,2,3,3,2,6,4,1,1098.23,1.542
4,10.28,6.34,9.17,True,90.0,False,113.49,True,90.0,2,2,2,2,5,5,4,1,1,548.13,1.545
61,11.96,7.71,22.56,True,90.0,True,90.0,True,90.0,8,2,2,4,3,4,4,3,1,2080.29,1.628
14,10.57,22.58,9.4,True,90.0,False,110.97,True,90.0,8,2,2,4,4,5,5,1,1,2094.91,1.617
14,5.66,14.59,13.06,True,90.0,False,100.92,True,90.0,4,2,2,3,5,4,5,2,1,1058.96,1.6
14,10.63,15.35,6.62,True,90.0,False,90.95,True,90.0,4,2,2,2,3,3,3,2,1,1080.04,1.568
33,9.25,11.42,10.18,True,90.0,True,90.0,True,90.0,4,2,2,1,6,4,4,2,1,1075.36,1.575
14,7.7,15.59,8.7,True,90.0,False,90.66,True,90.0,4,2,2,2,5,3,6,5,1,1044.3,1.622
61,9.9,7.5,28.16,True,90.0,True,90.0,True,90.0,8,2,2,4,3,1,4,1,1,2090.88,1.62
33,8.42,15.24,8.35,True,90.0,True,90.0,True,90.0,4,2,2,3,3,3,6,2,1,1071.48,1.581
61,11.11,10.52,18.29,True,90.0,True,90.0,True,90.0,8,2,2,3,3,3,5,2,1,2137.68,1.585
14,7.23,15.59,19.61,True,90.0,False,91.53,True,90.0,8,2,2,4,3,3,5,2,1,2209.57,1.533
33,7.47,11.47,12.61,True,90.0,True,90.0,True,90.0,4,2,2,3,2,2,6,2,1,1080.44,1.568
14,10.86,7.7,12.52,True,90.0,False,90.88,True,90.0,4,2,2,3,3,3,4,3,1,1046.82,1.618
14,8.7,12.69,9.96,True,90.0,False,104.65,True,90.0,4,2,2,4,3,4,3,2,1,1063.86,1.592
61,19.93,4.94,22.04,True,90.0,True,90.0,True,90.0,8,2,2,3,3,3,6,3,1,2169.93,1.561
29,10.01,10.04,10.58,True,90.0,True,90.0,True,90.0,4,2,2,2,4,4,5,3,1,1063.29,1.593
14,12.84,8.79,9.94,True,90.0,False,112.05,True,90.0,4,2,2,2,3,3,4,2,1,1039.81,1.629
2,6.45,8.45,11.66,False,115.47,False,99.5,False,103.01,2,2,2,2,3,5,6,4,1,533.66,1.587
14,12.02,14.94,6.29,True,90.0,False,104.77,True,90.0,4,2,2,3,3,5,4,1,1,1092.23,1.551
14,10.16,19.11,5.58,True,90.0,False,97.84,True,90.0,4,2,2,4,3,3,5,3,1,1073.27,1.578
14,9.87,11.92,9.25,True,90.0,False,91.66,True,90.0,4,2,2,3,3,3,4,3,1,1087.81,1.557
15,9.32,9.0,25.41,True,90.0,False,102.54,True,90.0,8,2,2,3,4,4,5,1,1,2080.55,1.628
14,11.99,6.23,14.17,True,90.0,False,97.84,True,90.0,4,2,2,2,3,3,5,4,1,1048.57,1.615
2,6.1,7.23,13.05,False,99.74,False,105.44,False,99.91,2,2,2,2,4,4,4,3,1,532.3,1.591
14,12.29,6.9,14.14,True,90.0,False,119.0,True,90.0,4,2,2,2,5,4,6,3,1,1048.74,1.615
14,9.51,11.55,10.69,True,90.0,False,111.38,True,90.0,4,2,2,2,4,4,4,1,1,1093.39,1.549
29,12.93,10.09,15.94,True,90.0,True,90.0,True,90.0,8,2,2,2,4,3,4,3,1,2079.59,1.629
4,8.66,6.04,10.08,True,90.0,False,94.68,True,90.0,2,2,2,4,3,3,3,5,1,525.49,1.612
14,10.53,26.32,3.88,True,90.0,False,99.59,True,90.0,4,2,2,3,3,4,4,2,1,1060.31,1.597
4,5.74,8.15,11.31,True,90.0,False,95.94,True,90.0,2,2,2,3,4,1,6,3,1,526.25,1.609
14,10.86,5.64,19.95,True,90.0,False,115.59,True,90.0,4,2,2,2,5,5,4,4,1,1102.08,1.537
2,8.55,7.93,17.18,False,87.71,False,96.01,False,111.44,4,2,2,3,3,4,4,3,1,1078.26,1.571
14,13.08,9.91,8.54,True,90.0,False,100.62,True,90.0,4,2,2,2,4,3,4,3,1,1088.02,1.557
61,11.95,9.41,18.67,True,90.0,True,90.0,True,90.0,8,2,2,4,3,3,4,1,1,2099.43,1.614
33,6.81,10.24,15.27,True,90.0,True,90.0,True,90.0,4,2,2,1,5,4,4,2,1,1064.84,1.591
19,10.17,10.39,20.29,True,90.0,True,90.0,True,90.0,8,2,2,2,4,4,4,3,1,2143.97,1.58
14,16.52,18.2,8.24,True,90.0,False,117.24,True,90.0,8,2,2,3,4,4,4,1,1,2202.71,1.538
2,8.06,7.66,9.51,False,101.69,False,98.77,False,101.04,2,2,2,3,3,3,5,2,1,553.04,1.531
1,8.24,7.22,11.44,False,113.18,False,107.79,False,105.56,2,2,2,2,3,4,4,2,1,533.84,1.586
