Space group number,A,B,C,Alpha_90,Alpha,Beta_90,Beta,Gamma_90,Gamma,Z value,Molecular weight_category,S_L_category,M_L_category,S_M_category,S_category,Globularity_category,FrTPSA_category,Dipole moment_category,Calculated volume,Calculated density
14,9.53,13.07,14.32,True,90.0,False,104.55,True,90.0,4,3,3,1,6,6,3,2,3,1726.45,1.201
4,8.11,10.04,10.47,True,90.0,False,91.21,True,90.0,2,3,3,1,5,5,3,4,3,852.32,1.216
2,11.99,12.63,12.31,False,71.71,False,74.83,False,78.88,4,3,3,4,4,6,3,3,3,1695.78,1.223
2,8.27,9.54,11.61,False,72.2,False,76.96,False,78.56,2,3,3,2,5,5,3,2,3,841.34,1.232
14,11.07,15.02,10.55,True,90.0,False,100.99,True,90.0,4,3,3,2,6,6,3,4,3,1721.99,1.204
1,8.59,9.84,11.53,False,112.89,False,104.38,False,99.85,2,3,3,3,4,6,4,2,3,829.66,1.25
61,9.02,12.17,29.79,True,90.0,True,90.0,True,90.0,8,3,3,4,3,6,3,2,3,3270.15,1.268
2,7.95,9.31,12.25,False,100.93,False,95.61,False,107.81,2,3,3,3,5,6,3,2,3,835.72,1.241
14,15.59,11.11,10.11,True,90.0,False,102.83,True,90.0,4,3,3,4,3,5,3,2,3,1707.38,1.215
19,7.57,11.34,19.2,True,90.0,True,90.0,True,90.0,4,3,3,3,4,5,4,4,3,1648.2,1.258
2,10.97,7.09,12.06,False,74.27,False,81.47,False,72.47,2,3,3,2,5,6,2,1,3,858.66,1.207
4,9.04,6.83,13.95,True,90.0,False,92.15,True,90.0,2,3,3,3,4,6,3,4,3,860.71,1.205
2,5.67,9.38,16.64,False,99.98,False,104.31,False,100.42,2,3,3,1,6,6,3,2,3,821.03,1.263
1,8.97,14.06,7.43,False,95.04,False,99.59,False,106.13,2,3,3,2,6,7,3,2,3,878.65,1.18
4,9.02,9.43,10.48,True,90.0,False,102.77,True,90.0,2,3,3,2,3,5,4,5,3,869.37,1.193
2,11.48,16.06,10.05,False,99.75,False,107.21,False,100.45,4,3,3,2,5,6,4,3,3,1690.83,1.226
19,7.95,12.89,16.94,True,90.0,True,90.0,True,90.0,4,3,3,3,4,5,3,2,3,1735.93,1.195
14,8.51,16.96,12.52,True,90.0,False,101.43,True,90.0,4,3,3,2,5,6,5,2,3,1771.17,1.171
2,8.57,9.05,11.09,False,79.26,False,89.32,False,77.2,2,3,3,1,6,6,4,2,3,823.67,1.259
5,8.81,9.57,20.46,True,90.0,False,91.75,True,90.0,4,3,3,4,3,6,3,2,3,1724.21,1.203
14,11.09,17.39,9.19,True,90.0,False,92.65,True,90.0,4,3,3,2,5,6,3,4,3,1770.44,1.171
4,13.1,9.88,13.37,True,90.0,False,95.31,True,90.0,4,3,3,4,4,6,3,2,3,1723.03,1.203
2,8.11,10.73,12.27,False,115.33,False,98.8,False,105.6,2,3,3,1,6,6,3,2,3,884.38,1.172
