Space group number,A,B,C,Alpha_90,Alpha,Beta_90,Beta,Gamma_90,Gamma,Z value,Molecular weight_category,S_L_category,M_L_category,S_M_category,S_category,Globularity_category,FrTPSA_category,Dipole moment_category,Calculated volume,Calculated density
4,11.19,9.01,13.07,True,90.0,False,116.26,True,90.0,4,2,4,4,5,5,3,3,3,1181.75,1.484
14,9.52,10.36,12.4,True,90.0,False,104.15,True,90.0,4,2,4,3,5,6,4,3,3,1185.87,1.479
14,11.84,6.32,16.42,True,90.0,False,94.21,True,90.0,4,2,4,3,6,5,5,2,3,1225.37,1.431
2,4.88,11.97,20.88,False,87.14,False,87.84,False,88.53,4,2,4,3,5,6,4,3,3,1216.95,1.441
2,7.6,9.86,16.08,False,87.12,False,84.47,False,81.29,4,2,4,3,6,5,5,4,3,1184.75,1.48
14,7.61,16.69,10.01,True,90.0,False,97.28,True,90.0,4,2,4,3,5,4,6,2,3,1261.13,1.391
4,6.78,10.49,8.59,True,90.0,False,102.95,True,90.0,2,2,4,4,4,5,5,2,3,595.4,1.473
14,5.78,16.13,13.01,True,90.0,False,94.5,True,90.0,4,2,4,4,5,5,6,2,3,1209.2,1.451
14,8.61,7.78,17.96,True,90.0,False,98.1,True,90.0,4,2,4,3,6,5,4,3,3,1191.06,1.473
19,9.52,7.56,16.61,True,90.0,True,90.0,True,90.0,4,2,4,4,5,5,5,5,3,1195.44,1.467
14,7.7,8.81,18.78,True,90.0,False,103.9,True,90.0,4,2,4,2,6,6,4,3,3,1236.67,1.418
29,11.95,8.57,11.89,True,90.0,True,90.0,True,90.0,4,2,4,3,6,6,4,3,3,1217.67,1.44
9,6.64,15.05,11.86,True,90.0,False,89.88,True,90.0,4,2,4,2,6,4,6,5,3,1185.19,1.48
2,7.0,8.07,21.66,False,98.65,False,100.23,False,92.87,4,2,4,4,4,4,4,2,3,1186.71,1.478
14,11.84,8.15,13.77,True,90.0,False,111.27,True,90.0,4,2,4,3,6,6,4,2,3,1238.24,1.417
19,5.47,12.14,17.76,True,90.0,True,90.0,True,90.0,4,2,4,4,4,6,4,2,3,1179.37,1.487
2,5.72,7.19,14.69,False,87.25,False,84.33,False,79.92,2,2,4,2,6,4,5,3,3,591.63,1.482
61,12.44,9.11,21.0,True,90.0,True,90.0,True,90.0,8,2,4,2,6,6,3,3,3,2379.9,1.474
19,4.7,11.75,21.67,True,90.0,True,90.0,True,90.0,4,2,4,2,6,6,5,2,3,1196.73,1.466
4,9.36,7.79,8.77,True,90.0,False,110.07,True,90.0,2,2,4,3,5,6,3,5,3,600.63,1.46
2,7.58,8.0,20.12,False,99.74,False,94.46,False,95.66,4,2,4,4,4,5,6,5,3,1191.07,1.473
14,11.29,8.04,14.09,True,90.0,False,102.35,True,90.0,4,2,4,2,6,5,3,3,3,1249.38,1.404
9,11.21,8.29,26.3,True,90.0,False,97.15,True,90.0,8,2,4,4,5,5,6,3,3,2425.08,1.447
