Space group number,A,B,C,Alpha_90,Alpha,Beta_90,Beta,Gamma_90,Gamma,Z value,Molecular weight_category,S_L_category,M_L_category,S_M_category,S_category,Globularity_category,FrTPSA_category,Dipole moment_category,Calculated volume,Calculated density
19,10.17,7.61,29.35,True,90.0,True,90.0,True,90.0,8,2,2,3,3,4,4,4,3,2271.51,1.205
2,5.14,14.56,8.21,False,100.22,False,97.68,False,106.72,2,2,2,3,3,2,5,2,3,567.88,1.205
4,7.97,6.0,13.19,True,90.0,False,106.12,True,90.0,2,2,2,3,3,4,3,2,3,605.95,1.13
14,6.67,7.78,22.75,True,90.0,False,94.34,True,90.0,4,2,2,3,4,4,4,3,3,1177.17,1.163
14,5.53,7.32,27.94,True,90.0,False,94.9,True,90.0,4,2,2,2,3,2,6,3,3,1126.87,1.215
14,11.85,11.03,17.41,True,90.0,False,96.82,True,90.0,8,2,2,2,3,3,4,2,3,2259.48,1.212
15,11.03,12.53,17.0,True,90.0,False,105.55,True,90.0,8,2,2,2,4,3,5,2,3,2263.5,1.21
14,11.7,6.11,17.0,True,90.0,False,91.45,True,90.0,4,2,2,2,5,5,4,3,3,1214.89,1.127
14,10.29,6.38,17.57,True,90.0,False,91.37,True,90.0,4,2,2,2,3,4,4,3,3,1153.14,1.187
2,7.35,12.23,13.83,False,105.65,False,101.08,False,87.41,4,2,2,1,4,3,3,2,3,1174.75,1.165
61,8.0,10.69,14.24,True,90.0,True,90.0,True,90.0,4,2,2,3,3,2,4,2,3,1217.8,1.124
14,9.28,11.04,12.85,True,90.0,False,113.93,True,90.0,4,2,2,2,3,5,3,1,3,1203.33,1.138
4,7.28,9.12,17.43,True,90.0,False,98.34,True,90.0,4,2,2,3,3,3,5,3,3,1145.0,1.196
14,10.75,13.1,8.55,True,90.0,False,93.57,True,90.0,4,2,2,2,5,5,5,4,3,1201.72,1.139
14,7.51,16.0,9.38,True,90.0,False,92.31,True,90.0,4,2,2,3,3,3,4,3,3,1126.18,1.216
61,14.07,17.52,9.43,True,90.0,True,90.0,True,90.0,8,2,2,3,3,4,3,2,3,2324.56,1.178
14,11.06,6.58,15.94,True,90.0,False,91.82,True,90.0,4,2,2,3,3,4,4,1,3,1159.45,1.181
14,13.03,9.54,9.81,True,90.0,False,109.05,True,90.0,4,2,2,3,4,4,4,1,3,1152.66,1.188
14,13.02,5.69,17.56,True,90.0,False,110.98,True,90.0,4,2,2,4,3,4,3,2,3,1214.67,1.127
14,7.41,6.03,13.31,True,90.0,False,91.65,True,90.0,2,2,2,2,5,2,5,4,3,594.47,1.152
2,5.42,10.91,21.49,False,86.37,False,90.56,False,64.84,4,2,2,2,3,4,5,2,3,1146.93,1.194
2,8.43,11.64,12.91,False,111.08,False,95.12,False,96.03,4,2,2,1,6,5,6,4,3,1164.41,1.176
19,7.98,12.37,11.6,True,90.0,True,90.0,True,90.0,4,2,2,4,3,3,4,3,3,1145.07,1.196
14,7.4,13.44,11.5,True,90.0,False,99.23,True,90.0,4,2,2,3,3,3,5,4,3,1128.94,1.213
61,8.63,9.37,13.97,True,90.0,True,90.0,True,90.0,4,2,2,4,2,3,5,4,3,1129.66,1.212
2,5.9,12.04,8.62,False,84.73,False,73.92,False,79.29,2,2,2,2,5,5,4,2,3,577.6,1.185
14,11.01,5.78,21.07,True,90.0,False,116.15,True,90.0,4,2,2,1,4,5,5,2,3,1203.6,1.138
4,5.85,16.71,12.41,True,90.0,False,96.54,True,90.0,4,2,2,2,3,5,4,3,3,1205.23,1.136
4,7.77,5.0,14.53,True,90.0,False,96.26,True,90.0,2,2,2,3,3,2,4,3,3,561.12,1.22
19,7.51,5.2,29.18,True,90.0,True,90.0,True,90.0,4,2,2,3,3,5,3,2,3,1139.54,1.201
33,12.15,11.15,17.38,True,90.0,True,90.0,True,90.0,8,2,2,2,4,3,5,3,3,2354.51,1.163
14,9.47,5.67,24.18,True,90.0,False,111.63,True,90.0,4,2,2,3,3,4,4,2,3,1206.92,1.134
14,12.49,8.06,12.33,True,90.0,False,111.06,True,90.0,4,2,2,4,3,3,4,3,3,1158.34,1.182
4,9.0,7.66,16.8,True,90.0,False,90.46,True,90.0,4,2,2,2,3,4,4,3,3,1158.15,1.182
4,11.6,6.48,8.34,True,90.0,False,114.04,True,90.0,2,2,2,2,5,4,5,4,3,572.52,1.196
2,6.96,12.2,14.27,False,88.1,False,83.74,False,92.38,4,2,2,2,6,6,4,2,3,1202.56,1.139
2,7.68,7.28,11.02,False,73.01,False,91.55,False,79.48,2,2,2,1,6,6,5,2,3,577.22,1.186
14,6.38,4.7,19.77,True,90.0,False,97.56,True,90.0,2,2,2,3,3,4,5,3,3,587.67,1.165
14,10.14,8.22,14.4,True,90.0,False,105.06,True,90.0,4,2,2,1,4,4,4,3,3,1159.03,1.181
14,9.69,10.82,11.37,True,90.0,False,106.81,True,90.0,4,2,2,2,3,4,4,3,3,1141.16,1.2
4,7.13,8.8,9.36,True,90.0,False,96.83,True,90.0,2,2,2,2,5,4,3,2,3,583.12,1.174
2,7.93,9.59,16.33,False,107.1,False,100.25,False,92.53,4,2,2,1,5,4,5,3,3,1161.87,1.178
2,7.03,8.72,20.75,False,87.53,False,76.4,False,80.48,4,2,2,4,2,3,5,3,3,1219.3,1.123
14,8.47,8.58,17.79,True,90.0,False,115.0,True,90.0,4,2,2,3,4,3,5,4,3,1171.72,1.168
19,5.25,12.35,18.08,True,90.0,True,90.0,True,90.0,4,2,2,2,5,4,5,4,3,1172.26,1.168
61,10.65,12.49,17.33,True,90.0,True,90.0,True,90.0,8,2,2,4,2,3,4,2,3,2305.21,1.188
14,10.58,10.47,11.84,True,90.0,False,115.74,True,90.0,4,2,2,2,4,4,4,2,3,1181.41,1.159
61,5.58,13.75,15.24,True,90.0,True,90.0,True,90.0,4,2,2,2,5,4,6,4,3,1169.29,1.171
2,6.37,11.94,16.43,False,101.45,False,82.24,False,88.53,4,2,2,4,3,3,6,2,3,1211.77,1.13
14,7.83,4.94,29.38,True,90.0,False,90.92,True,90.0,4,2,2,2,3,3,4,3,3,1136.28,1.205
14,6.7,9.19,19.0,True,90.0,False,96.73,True,90.0,4,2,2,1,4,4,5,2,3,1161.83,1.178
4,7.6,6.09,12.77,True,90.0,False,96.02,True,90.0,2,2,2,1,5,4,4,3,3,587.79,1.165
14,15.86,5.45,13.61,True,90.0,False,98.33,True,90.0,4,2,2,4,3,2,5,3,3,1164.0,1.176
14,12.27,7.59,13.51,True,90.0,False,115.74,True,90.0,4,2,2,3,3,4,4,2,3,1133.33,1.208
19,11.23,7.8,13.7,True,90.0,True,90.0,True,90.0,4,2,2,1,5,3,5,2,3,1200.04,1.141
2,7.05,7.54,23.51,False,87.27,False,103.69,False,101.27,4,2,2,3,4,5,5,5,3,1190.8,1.15
2,9.46,15.48,7.87,False,87.87,False,101.82,False,90.43,4,2,2,4,3,3,4,4,3,1127.27,1.215
15,11.41,5.38,20.0,True,90.0,False,113.07,True,90.0,4,2,2,4,3,4,4,3,3,1129.53,1.212
14,11.19,7.13,14.53,True,90.0,False,101.02,True,90.0,4,2,2,4,3,4,5,3,3,1137.9,1.203
14,11.1,8.06,13.38,True,90.0,False,102.69,True,90.0,4,2,2,1,5,4,4,3,3,1167.81,1.172
14,9.41,7.28,8.94,True,90.0,False,103.44,True,90.0,2,2,2,2,3,5,6,2,3,595.66,1.149
2,6.64,8.64,11.23,False,71.67,False,75.81,False,79.03,2,2,2,1,5,5,4,3,3,588.41,1.163
14,17.14,8.77,17.93,True,90.0,False,116.69,True,90.0,8,2,2,4,4,3,4,2,3,2408.02,1.137
2,9.21,8.95,8.01,False,90.01,False,113.91,False,106.75,2,2,2,2,4,4,3,2,3,572.81,1.195
19,8.4,7.12,20.1,True,90.0,True,90.0,True,90.0,4,2,2,2,4,2,5,5,3,1202.14,1.139
14,11.64,5.01,21.13,True,90.0,False,104.8,True,90.0,4,2,2,4,3,4,5,3,3,1191.34,1.149
14,14.39,6.28,25.14,True,90.0,False,95.59,True,90.0,8,2,2,3,4,4,4,3,3,2261.08,1.211
2,8.27,14.89,9.71,False,95.58,False,89.86,False,93.81,4,2,2,4,3,3,6,2,3,1187.39,1.153
2,4.42,9.48,14.86,False,73.07,False,89.19,False,87.8,2,2,2,4,3,5,4,3,3,595.23,1.15
15,11.53,7.91,25.44,True,90.0,False,91.96,True,90.0,8,2,2,4,3,3,5,4,3,2318.83,1.181
4,5.35,8.25,13.47,True,90.0,False,91.69,True,90.0,2,2,2,4,2,3,4,3,3,594.27,1.152
14,9.68,5.33,23.5,True,90.0,False,100.94,True,90.0,4,2,2,1,6,4,4,3,3,1190.43,1.15
2,7.78,7.47,10.92,False,91.55,False,75.73,False,99.14,2,2,2,4,3,5,4,2,3,607.19,1.127
4,12.58,7.63,13.67,True,90.0,False,116.41,True,90.0,4,2,2,2,4,5,4,3,3,1175.18,1.165
19,6.7,12.29,14.72,True,90.0,True,90.0,True,90.0,4,2,2,2,4,3,4,4,3,1212.09,1.13
14,8.72,8.83,15.47,True,90.0,False,99.28,True,90.0,4,2,2,2,4,4,6,2,3,1175.56,1.165
2,9.86,13.35,10.16,False,70.94,False,72.22,False,68.58,4,2,2,4,3,5,3,2,3,1150.12,1.19
14,14.48,5.88,15.09,True,90.0,False,112.36,True,90.0,4,2,2,2,4,4,4,4,3,1188.2,1.152
61,11.04,8.33,24.6,True,90.0,True,90.0,True,90.0,8,2,2,3,3,4,5,2,3,2262.29,1.21
14,8.85,7.29,17.72,True,90.0,False,95.7,True,90.0,4,2,2,2,5,5,4,4,3,1137.58,1.204
4,8.1,7.66,18.49,True,90.0,False,91.86,True,90.0,4,2,2,2,4,5,5,3,3,1146.63,1.194
2,7.95,11.53,12.85,False,101.86,False,99.2,False,94.43,4,2,2,3,4,4,4,3,3,1130.49,1.211
14,14.57,8.79,9.84,True,90.0,False,116.78,True,90.0,4,2,2,2,5,5,3,3,3,1125.05,1.217
2,8.2,12.12,13.3,False,65.9,False,76.94,False,74.67,4,2,2,4,3,5,4,2,3,1153.16,1.187
14,5.55,10.21,21.54,True,90.0,False,90.9,True,90.0,4,2,2,2,3,2,4,2,3,1220.42,1.122
14,6.28,10.64,18.04,True,90.0,False,96.3,True,90.0,4,2,2,4,3,3,4,3,3,1198.14,1.143
14,8.16,19.73,7.62,True,90.0,False,110.64,True,90.0,4,2,2,2,6,3,5,3,3,1148.05,1.193
14,10.37,6.17,19.02,True,90.0,False,102.07,True,90.0,4,2,2,2,4,3,5,3,3,1190.05,1.15
15,14.62,10.92,15.42,True,90.0,False,110.94,True,90.0,8,2,2,3,3,3,3,2,3,2299.22,1.191
2,7.45,10.03,15.9,False,93.06,False,87.75,False,88.4,4,2,2,3,3,4,4,2,3,1184.96,1.155
2,5.27,8.21,14.17,False,87.71,False,74.94,False,86.61,2,2,2,4,3,3,6,4,3,590.8,1.159
14,6.88,17.06,11.17,True,90.0,False,113.21,True,90.0,4,2,2,2,6,3,6,4,3,1204.95,1.136
2,8.46,7.19,10.66,False,76.5,False,83.23,False,69.09,2,2,2,4,3,3,6,2,3,588.55,1.163
2,5.91,7.88,13.08,False,100.09,False,102.39,False,99.68,2,2,2,4,3,2,5,2,3,572.19,1.196
14,13.48,9.2,10.52,True,90.0,False,115.66,True,90.0,4,2,2,2,4,4,4,3,3,1175.98,1.164
14,6.76,7.82,23.24,True,90.0,False,100.72,True,90.0,4,2,2,4,3,3,4,3,3,1207.1,1.134
19,5.32,10.71,20.63,True,90.0,True,90.0,True,90.0,4,2,2,3,3,4,4,3,3,1175.44,1.165
14,13.98,16.03,5.41,True,90.0,False,108.36,True,90.0,4,2,2,2,3,4,4,3,3,1150.66,1.19
4,11.19,11.34,10.9,True,90.0,False,118.17,True,90.0,4,2,2,2,5,4,5,3,3,1219.32,1.123
14,9.53,7.95,16.96,True,90.0,False,119.13,True,90.0,4,2,2,3,3,4,6,3,3,1122.43,1.22
2,10.22,10.1,12.0,False,77.69,False,75.7,False,91.78,4,2,2,2,3,3,4,4,3,1168.09,1.172
14,5.34,7.97,14.16,True,90.0,False,96.1,True,90.0,2,2,2,2,5,5,4,2,3,599.23,1.142
2,6.49,8.56,11.0,False,71.22,False,89.16,False,85.34,2,2,2,2,4,3,4,2,3,576.61,1.187
9,8.21,8.33,17.51,True,90.0,False,99.44,True,90.0,4,2,2,2,5,3,4,3,3,1181.28,1.159
14,9.32,12.79,11.11,True,90.0,False,113.04,True,90.0,4,2,2,3,3,4,4,3,3,1218.7,1.123
14,6.3,14.55,13.32,True,90.0,False,101.57,True,90.0,4,2,2,1,4,3,5,2,3,1196.17,1.145
14,5.69,10.57,20.06,True,90.0,False,99.85,True,90.0,4,2,2,4,3,4,4,4,3,1188.69,1.152
61,10.11,11.32,19.61,True,90.0,True,90.0,True,90.0,8,2,2,4,2,4,5,2,3,2244.27,1.22
4,6.05,8.18,11.68,True,90.0,False,97.89,True,90.0,2,2,2,2,3,4,6,3,3,572.56,1.196
14,9.66,16.83,7.86,True,90.0,False,114.4,True,90.0,4,2,2,2,4,3,6,3,3,1163.73,1.177
19,9.83,7.38,16.39,True,90.0,True,90.0,True,90.0,4,2,2,2,5,4,4,3,3,1189.02,1.151
33,15.12,5.7,28.0,True,90.0,True,90.0,True,90.0,8,2,2,2,3,4,4,2,3,2413.15,1.135
4,10.07,5.66,20.02,True,90.0,False,96.22,True,90.0,4,2,2,4,3,4,3,2,3,1134.35,1.207
14,8.03,7.91,18.81,True,90.0,False,100.84,True,90.0,4,2,2,2,4,5,4,2,3,1173.44,1.167
14,11.23,4.86,23.81,True,90.0,False,113.3,True,90.0,4,2,2,3,3,4,5,4,3,1193.52,1.147
14,9.08,10.42,12.53,True,90.0,False,99.23,True,90.0,4,2,2,2,4,3,4,3,3,1170.16,1.17
4,13.79,10.8,8.49,True,90.0,False,112.37,True,90.0,4,2,2,1,5,4,4,2,3,1169.28,1.171
2,7.77,11.23,14.8,False,86.47,False,71.68,False,76.68,4,2,2,2,5,5,6,5,3,1192.89,1.148
19,17.74,9.88,12.98,True,90.0,True,90.0,True,90.0,8,2,2,4,3,3,4,4,3,2275.02,1.204
14,5.34,13.94,15.44,True,90.0,False,91.06,True,90.0,4,2,2,2,6,5,5,4,3,1149.15,1.191
33,6.13,19.01,10.34,True,90.0,True,90.0,True,90.0,4,2,2,2,4,3,5,2,3,1204.93,1.136
61,8.64,11.18,23.58,True,90.0,True,90.0,True,90.0,8,2,2,4,2,3,6,2,3,2277.71,1.202
4,9.63,5.29,12.54,True,90.0,False,109.65,True,90.0,2,2,2,2,3,3,4,2,3,601.62,1.138
19,5.03,9.71,24.38,True,90.0,True,90.0,True,90.0,4,2,2,2,4,1,6,5,3,1190.75,1.15
9,6.3,11.46,17.14,True,90.0,False,79.42,True,90.0,4,2,2,2,4,4,5,3,3,1216.44,1.126
2,7.06,14.04,6.14,False,102.34,False,93.67,False,107.26,2,2,2,1,6,6,4,2,3,562.46,1.217
14,12.17,5.34,17.47,True,90.0,False,96.71,True,90.0,4,2,2,2,4,4,5,2,3,1127.56,1.214
19,6.49,9.56,18.33,True,90.0,True,90.0,True,90.0,4,2,2,2,4,5,4,4,3,1137.27,1.204
2,7.06,7.44,12.71,False,102.08,False,101.63,False,107.61,2,2,2,3,3,2,6,2,3,596.57,1.148
14,17.98,10.83,13.74,True,90.0,False,116.81,True,90.0,8,2,2,2,4,4,4,2,3,2387.9,1.147
4,6.46,6.63,14.21,True,90.0,False,93.98,True,90.0,2,2,2,4,3,3,4,2,3,607.14,1.128
5,8.7,8.67,15.84,True,90.0,False,107.53,True,90.0,4,2,2,4,3,3,5,4,3,1139.31,1.202
15,13.64,15.37,12.31,True,90.0,False,109.5,True,90.0,8,2,2,2,4,4,4,2,3,2432.72,1.126
14,13.05,8.26,21.49,True,90.0,False,94.02,True,90.0,8,2,2,3,3,3,6,3,3,2310.77,1.185
2,6.56,8.01,11.42,False,100.38,False,103.0,False,90.71,2,2,2,3,3,3,6,3,3,574.24,1.192
