Space group number,A,B,C,Alpha_90,Alpha,Beta_90,Beta,Gamma_90,Gamma,Z value,Molecular weight_category,S_L_category,M_L_category,S_M_category,S_category,Globularity_category,FrTPSA_category,Dipole moment_category,Calculated volume,Calculated density
19,5.05,12.13,22.1,True,90.0,True,90.0,True,90.0,4,2,5,4,6,5,4,4,2,1353.77,1.394
33,7.14,8.97,21.44,True,90.0,True,90.0,True,90.0,4,2,5,4,4,5,6,2,2,1373.14,1.374
19,9.24,9.59,16.05,True,90.0,True,90.0,True,90.0,4,2,5,4,6,6,5,2,2,1422.22,1.327
4,8.63,8.03,10.29,True,90.0,False,98.54,True,90.0,2,2,5,4,5,5,3,1,2,705.18,1.338
19,7.68,12.27,14.92,True,90.0,True,90.0,True,90.0,4,2,5,3,6,5,4,3,2,1405.97,1.342
33,10.3,25.56,10.58,True,90.0,True,90.0,True,90.0,8,2,5,3,6,6,5,4,2,2785.38,1.355
5,20.26,8.85,15.63,True,90.0,False,97.49,True,90.0,8,2,5,4,6,6,4,3,2,2778.56,1.358
14,5.83,16.48,14.52,True,90.0,False,99.4,True,90.0,4,2,5,4,4,7,6,1,2,1376.33,1.371
4,8.1,6.11,14.35,True,90.0,False,98.37,True,90.0,2,2,5,3,6,6,4,3,2,702.63,1.343
14,5.9,7.97,30.0,True,90.0,False,93.36,True,90.0,4,2,5,3,6,6,4,2,2,1408.27,1.34
61,9.54,18.39,7.84,True,90.0,True,90.0,True,90.0,4,2,5,2,6,5,4,3,2,1375.45,1.372
14,8.32,11.58,14.09,True,90.0,False,93.09,True,90.0,4,2,5,4,5,5,5,3,2,1355.54,1.392
61,8.62,15.04,21.12,True,90.0,True,90.0,True,90.0,8,2,5,3,6,6,4,3,2,2738.1,1.378
14,12.23,7.57,14.9,True,90.0,False,97.96,True,90.0,4,2,5,3,5,5,4,3,2,1366.17,1.381
19,6.0,12.66,17.69,True,90.0,True,90.0,True,90.0,4,2,5,4,6,6,4,1,2,1343.73,1.404
19,9.63,10.76,12.92,True,90.0,True,90.0,True,90.0,4,2,5,2,6,4,4,2,2,1338.75,1.409
4,5.69,7.32,16.27,True,90.0,False,91.82,True,90.0,2,2,5,4,5,6,4,3,2,677.32,1.393
2,8.8,11.63,14.68,False,81.35,False,71.96,False,87.14,4,2,5,4,5,6,4,3,2,1412.29,1.336
19,7.57,10.75,16.88,True,90.0,True,90.0,True,90.0,4,2,5,3,5,7,4,4,2,1373.65,1.374
1,7.79,11.86,16.32,False,70.23,False,75.23,False,88.82,4,2,5,3,5,5,5,4,2,1368.46,1.379
2,8.44,11.63,15.41,False,114.52,False,84.51,False,93.26,4,2,5,4,6,6,4,2,2,1369.63,1.378
4,10.28,6.74,10.7,True,90.0,False,113.05,True,90.0,2,2,5,4,5,6,4,1,2,682.18,1.383
2,9.96,9.84,7.79,False,81.43,False,98.27,False,71.75,2,2,5,4,6,6,5,2,2,702.06,1.344
14,6.33,15.52,14.15,True,90.0,False,90.99,True,90.0,4,2,5,4,5,4,6,4,2,1389.91,1.358
14,8.34,7.8,21.42,True,90.0,False,97.12,True,90.0,4,2,5,4,6,6,5,3,2,1382.67,1.365
15,19.67,8.64,16.4,True,90.0,False,97.41,True,90.0,8,2,5,4,6,6,4,2,2,2763.88,1.365
19,6.6,7.16,30.0,True,90.0,True,90.0,True,90.0,4,2,5,4,5,6,5,2,2,1417.68,1.331
2,8.73,11.65,7.55,False,87.63,False,109.04,False,75.61,2,2,5,4,6,6,4,3,2,696.77,1.354
33,7.8,10.43,16.26,True,90.0,True,90.0,True,90.0,4,2,5,3,6,5,5,3,2,1322.82,1.426
2,8.94,7.51,11.39,False,86.57,False,72.8,False,65.8,2,2,5,3,5,5,4,1,2,664.66,1.419
2,8.89,11.09,7.31,False,86.71,False,84.82,False,73.96,2,2,5,4,5,5,4,3,2,689.41,1.368
