Space group number,A,B,C,Alpha_90,Alpha,Beta_90,Beta,Gamma_90,Gamma,Z value,Molecular weight_category,S_L_category,M_L_category,S_M_category,S_category,Globularity_category,FrTPSA_category,Dipole moment_category,Calculated volume,Calculated density
19,8.86,10.34,21.86,True,90.0,True,90.0,True,90.0,4,3,2,1,5,5,3,1,3,2002.65,1.128
2,9.07,8.93,12.34,False,88.61,False,80.61,False,84.52,2,3,2,1,5,5,3,2,3,981.54,1.151
4,11.95,11.38,14.14,True,90.0,False,99.51,True,90.0,4,3,2,3,3,4,3,2,3,1896.49,1.192
2,9.48,9.87,11.67,False,71.71,False,79.08,False,80.77,2,3,2,1,5,7,3,2,3,1012.01,1.117
19,9.29,11.34,18.7,True,90.0,True,90.0,True,90.0,4,3,2,2,4,5,4,1,3,1970.02,1.147
14,8.27,21.83,10.74,True,90.0,False,104.03,True,90.0,4,3,2,2,4,5,3,3,3,1881.1,1.201
2,7.59,11.25,11.92,False,98.62,False,97.14,False,97.91,2,3,2,2,3,5,3,2,3,985.77,1.146
61,10.24,18.72,21.31,True,90.0,True,90.0,True,90.0,8,3,2,2,3,4,3,3,3,4084.97,1.106
15,16.23,8.59,14.55,True,90.0,False,100.63,True,90.0,4,3,2,2,5,6,4,3,3,1993.69,1.134
2,9.63,9.9,11.16,False,71.43,False,75.77,False,99.51,2,3,2,3,3,5,3,2,3,942.67,1.199
2,10.65,14.88,14.78,False,112.28,False,96.87,False,108.02,4,3,2,3,3,6,3,3,3,1984.94,1.139
15,20.88,11.73,16.98,True,90.0,False,114.47,True,90.0,8,3,2,3,3,4,3,2,3,3785.23,1.194
14,6.2,16.65,19.95,True,90.0,False,101.3,True,90.0,4,3,2,2,3,5,3,3,3,2019.52,1.119
15,21.94,11.67,16.33,True,90.0,False,115.13,True,90.0,8,3,2,2,5,7,3,3,3,3785.37,1.194
2,6.59,9.34,16.55,False,99.71,False,103.01,False,99.43,2,3,2,2,5,5,3,1,3,956.45,1.181
14,11.26,10.62,17.53,True,90.0,False,112.68,True,90.0,4,3,2,1,6,6,3,3,3,1934.16,1.168
9,12.55,10.08,16.11,True,90.0,False,97.6,True,90.0,4,3,2,3,3,6,3,2,3,2020.08,1.119
15,14.91,18.04,8.06,True,90.0,False,113.87,True,90.0,4,3,2,3,2,4,3,2,3,1982.52,1.14
14,11.14,20.57,17.51,True,90.0,False,91.68,True,90.0,8,3,2,1,5,5,3,2,3,4010.69,1.127
9,8.18,14.15,17.76,True,90.0,False,99.45,True,90.0,4,3,2,1,4,5,4,1,3,2027.77,1.114
15,13.62,12.99,22.39,True,90.0,False,96.84,True,90.0,8,3,2,3,3,5,4,3,3,3933.13,1.149
2,8.13,8.02,15.96,False,98.63,False,109.81,False,96.3,2,3,2,3,3,5,3,1,3,953.43,1.185
2,10.67,16.55,12.46,False,112.85,False,91.73,False,91.29,4,3,2,2,3,4,3,3,3,2025.3,1.116
2,7.68,15.59,16.34,False,86.53,False,91.72,False,87.92,4,3,2,1,5,5,4,2,3,1950.52,1.159
19,7.31,10.18,26.48,True,90.0,True,90.0,True,90.0,4,3,2,3,3,5,3,3,3,1970.53,1.147
33,23.46,12.19,14.0,True,90.0,True,90.0,True,90.0,8,3,2,4,3,5,3,1,3,4003.68,1.129
14,13.02,8.29,20.42,True,90.0,False,112.19,True,90.0,4,3,2,1,6,6,4,2,3,2040.81,1.107
2,9.46,9.9,10.49,False,100.06,False,98.56,False,94.04,2,3,2,3,4,5,3,2,3,951.85,1.187
2,8.17,10.81,12.54,False,105.82,False,109.91,False,101.87,2,3,2,2,4,5,4,2,3,945.74,1.195
14,12.06,16.17,10.49,True,90.0,False,91.21,True,90.0,4,3,2,3,4,4,3,1,3,2045.2,1.105
14,9.43,15.06,13.99,True,90.0,False,104.78,True,90.0,4,3,2,3,4,5,4,2,3,1921.06,1.176
14,7.72,18.54,14.25,True,90.0,False,96.93,True,90.0,4,3,2,1,5,4,3,2,3,2024.68,1.116
2,7.72,10.17,14.23,False,75.28,False,78.46,False,64.92,2,3,2,3,4,6,3,2,3,973.23,1.161
4,11.97,12.79,14.27,True,90.0,False,110.86,True,90.0,4,3,2,2,3,4,3,3,3,2041.49,1.107
