Space group number,A,B,C,Alpha_90,Alpha,Beta_90,Beta,Gamma_90,Gamma,Z value,Molecular weight_category,S_L_category,M_L_category,S_M_category,S_category,Globularity_category,FrTPSA_category,Dipole moment_category,Calculated volume,Calculated density
2,6.08,11.94,16.15,False,100.36,False,96.16,False,104.77,4,2,3,4,4,5,6,3,3,1100.64,1.539
19,4.57,10.11,23.68,True,90.0,True,90.0,True,90.0,4,2,3,3,3,4,6,5,3,1094.08,1.549
14,12.95,8.16,11.05,True,90.0,False,109.31,True,90.0,4,2,3,3,4,5,4,3,3,1101.99,1.538
14,12.22,5.17,16.95,True,90.0,False,92.48,True,90.0,4,2,3,4,3,4,4,2,3,1069.85,1.584
14,8.06,8.45,17.79,True,90.0,False,116.51,True,90.0,4,2,3,2,5,5,4,4,3,1084.23,1.563
2,9.62,8.61,15.35,False,86.1,False,118.16,False,91.86,4,2,3,3,5,5,4,3,3,1118.32,1.515
19,6.81,7.69,21.51,True,90.0,True,90.0,True,90.0,4,2,3,1,6,6,4,3,3,1126.46,1.504
5,9.91,10.53,10.6,True,90.0,False,92.32,True,90.0,4,2,3,2,5,4,4,2,3,1105.23,1.533
61,9.41,10.91,21.12,True,90.0,True,90.0,True,90.0,8,2,3,3,5,4,4,2,3,2168.24,1.563
2,9.6,10.84,12.16,False,86.87,False,72.17,False,66.08,4,2,3,3,4,6,5,2,3,1097.65,1.544
2,5.4,11.79,17.49,False,87.43,False,82.37,False,74.14,4,2,3,3,4,4,4,3,3,1061.6,1.596
14,16.7,5.47,12.5,True,90.0,False,104.32,True,90.0,4,2,3,2,3,3,6,5,3,1106.38,1.531
14,6.74,9.82,8.36,True,90.0,False,94.18,True,90.0,2,2,3,3,5,5,4,2,3,551.85,1.535
15,15.98,5.42,12.99,True,90.0,False,102.62,True,90.0,4,2,3,3,4,4,6,4,3,1097.9,1.543
14,8.47,10.56,12.44,True,90.0,False,99.52,True,90.0,4,2,3,1,6,4,4,2,3,1097.35,1.544
14,17.48,7.68,18.29,True,90.0,False,114.39,True,90.0,8,2,3,2,5,4,4,2,3,2236.24,1.515
4,6.81,5.75,13.83,True,90.0,False,98.43,True,90.0,2,2,3,2,6,4,4,2,3,535.7,1.581
4,9.88,10.62,10.78,True,90.0,False,101.59,True,90.0,4,2,3,2,6,4,4,2,3,1108.04,1.529
2,9.39,10.16,12.27,False,75.71,False,69.38,False,86.21,4,2,3,2,5,5,4,2,3,1061.42,1.596
