Space group number,A,B,C,Alpha_90,Alpha,Beta_90,Beta,Gamma_90,Gamma,Z value,Molecular weight_category,S_L_category,M_L_category,S_M_category,S_category,Globularity_category,FrTPSA_category,Dipole moment_category,Calculated volume,Calculated density
14,6.53,11.75,14.88,True,90.0,False,95.89,True,90.0,4,2,4,3,6,4,6,4,2,1135.68,1.41
2,8.41,9.35,7.89,False,89.36,False,77.1,False,64.45,2,2,4,2,6,6,3,2,2,543.06,1.474
14,7.71,8.57,16.96,True,90.0,False,92.53,True,90.0,4,2,4,4,5,5,6,3,2,1119.53,1.43
4,9.85,6.33,17.28,True,90.0,False,89.68,True,90.0,4,2,4,4,5,5,4,2,2,1077.4,1.486
19,3.82,10.12,27.72,True,90.0,True,90.0,True,90.0,4,2,4,4,5,6,5,4,2,1071.61,1.494
19,3.31,15.7,20.82,True,90.0,True,90.0,True,90.0,4,2,4,3,6,5,4,4,2,1081.95,1.48
19,6.71,10.18,16.5,True,90.0,True,90.0,True,90.0,4,2,4,2,6,4,5,3,2,1127.08,1.421
19,4.43,11.66,20.91,True,90.0,True,90.0,True,90.0,4,2,4,4,4,4,4,2,2,1080.08,1.483
14,7.85,14.75,19.48,True,90.0,False,100.83,True,90.0,8,2,4,3,5,6,4,1,2,2215.37,1.446
15,13.58,22.55,7.34,True,90.0,False,95.19,True,90.0,8,2,4,4,4,6,3,3,2,2238.51,1.431
4,11.19,8.5,11.39,True,90.0,False,91.64,True,90.0,4,2,4,4,5,6,3,3,2,1082.92,1.479
2,7.76,7.26,10.86,False,72.91,False,83.37,False,70.77,2,2,4,3,5,6,4,2,2,552.06,1.45
1,6.89,7.46,20.98,False,86.98,False,84.34,False,89.18,4,2,4,2,6,5,6,4,2,1071.57,1.494
14,10.84,8.05,14.19,True,90.0,False,115.3,True,90.0,4,2,4,4,4,5,5,5,2,1119.48,1.43
14,14.12,5.27,14.55,True,90.0,False,93.58,True,90.0,4,2,4,4,5,5,4,3,2,1080.59,1.482
14,10.08,13.09,18.54,True,90.0,False,111.8,True,90.0,8,2,4,3,5,5,4,3,2,2271.36,1.41
19,9.37,11.09,10.89,True,90.0,True,90.0,True,90.0,4,2,4,3,5,5,4,3,2,1131.62,1.415
9,6.0,21.78,8.32,True,90.0,False,98.69,True,90.0,4,2,4,3,5,6,6,2,2,1074.78,1.49
33,12.6,8.57,21.25,True,90.0,True,90.0,True,90.0,8,2,4,2,5,6,5,2,2,2294.62,1.396
