Space group number,A,B,C,Alpha_90,Alpha,Beta_90,Beta,Gamma_90,Gamma,Z value,Molecular weight_category,S_L_category,M_L_category,S_M_category,S_category,Globularity_category,FrTPSA_category,Dipole moment_category,Calculated volume,Calculated density
33,12.29,12.23,15.47,True,90.0,True,90.0,True,90.0,8,2,3,2,6,5,3,4,3,2325.24,1.446
14,11.16,6.38,16.65,True,90.0,False,108.63,True,90.0,4,2,3,2,5,5,4,1,3,1123.37,1.497
14,8.21,11.1,14.1,True,90.0,False,117.84,True,90.0,4,2,3,2,5,4,4,2,3,1136.22,1.48
2,9.11,11.51,12.99,False,106.94,False,107.83,False,100.42,4,2,3,2,5,5,5,2,3,1184.59,1.419
19,8.83,7.64,17.3,True,90.0,True,90.0,True,90.0,4,2,3,2,5,4,5,2,3,1167.08,1.441
14,8.81,7.79,17.68,True,90.0,False,100.03,True,90.0,4,2,3,2,6,6,4,3,3,1194.83,1.407
2,8.59,11.77,12.66,False,71.39,False,109.62,False,85.96,4,2,3,2,5,5,3,3,3,1119.78,1.501
14,9.47,10.24,13.12,True,90.0,False,117.74,True,90.0,4,2,3,1,6,6,3,3,3,1126.06,1.493
5,16.8,6.66,10.22,True,90.0,False,93.43,True,90.0,4,2,3,2,5,4,5,2,3,1141.45,1.473
19,4.4,11.9,22.68,True,90.0,True,90.0,True,90.0,4,2,3,2,5,5,4,4,3,1187.52,1.416
19,5.71,8.86,22.25,True,90.0,True,90.0,True,90.0,4,2,3,3,4,5,6,3,3,1125.64,1.494
2,7.2,7.32,12.42,False,76.43,False,76.65,False,70.42,2,2,3,3,4,4,5,2,3,591.17,1.422
14,8.99,7.79,17.23,True,90.0,False,111.44,True,90.0,4,2,3,4,3,4,6,2,3,1123.15,1.497
2,8.11,9.39,15.68,False,75.51,False,75.88,False,85.55,4,2,3,4,4,3,6,3,3,1120.99,1.5
2,8.63,8.64,16.19,False,72.27,False,85.13,False,79.38,4,2,3,2,5,5,5,3,3,1129.61,1.488
15,16.44,10.87,12.85,True,90.0,False,99.13,True,90.0,8,2,3,2,4,4,5,5,3,2267.24,1.483
14,8.06,6.51,21.76,True,90.0,False,97.63,True,90.0,4,2,3,4,3,3,5,2,3,1131.65,1.486
2,13.1,9.05,19.49,False,85.59,False,82.01,False,98.42,8,2,3,2,3,5,4,2,3,2252.36,1.493
14,6.71,16.9,10.42,True,90.0,False,101.91,True,90.0,4,2,3,2,4,6,4,2,3,1156.18,1.454
2,9.44,8.1,8.74,False,94.89,False,72.84,False,70.76,2,2,3,4,4,3,4,2,3,590.42,1.424
14,10.81,8.9,13.08,True,90.0,False,113.51,True,90.0,4,2,3,2,4,4,4,3,3,1153.95,1.457
2,8.55,11.19,13.82,False,71.24,False,71.45,False,73.34,4,2,3,2,5,3,5,4,3,1161.63,1.447
2,8.99,7.51,18.26,False,74.23,False,83.64,False,71.18,4,2,3,1,6,6,6,2,3,1122.63,1.498
15,17.25,5.24,25.7,True,90.0,False,97.72,True,90.0,8,2,3,4,4,4,6,3,3,2301.97,1.461
4,8.53,6.85,10.72,True,90.0,False,111.17,True,90.0,2,2,3,4,3,4,4,3,3,584.1,1.439
19,4.23,17.5,15.51,True,90.0,True,90.0,True,90.0,4,2,3,2,4,4,4,3,3,1148.13,1.464
4,16.79,7.69,18.09,True,90.0,False,98.08,True,90.0,8,2,3,4,3,4,4,1,3,2312.51,1.454
1,9.28,8.29,8.86,False,81.19,False,74.14,False,64.68,2,2,3,4,4,4,5,5,3,592.16,1.42
2,7.9,8.96,9.58,False,65.03,False,74.44,False,73.12,2,2,3,3,4,3,6,3,3,579.89,1.45
14,11.86,7.29,14.45,True,90.0,False,112.38,True,90.0,4,2,3,4,3,3,4,3,3,1155.24,1.455
19,6.89,5.89,28.23,True,90.0,True,90.0,True,90.0,4,2,3,1,6,4,5,4,3,1145.63,1.467
14,6.73,13.97,12.9,True,90.0,False,103.18,True,90.0,4,2,3,2,6,5,5,2,3,1180.89,1.424
14,8.14,17.8,8.26,True,90.0,False,97.86,True,90.0,4,2,3,3,4,5,3,2,3,1185.56,1.418
14,7.98,9.65,15.19,True,90.0,False,99.77,True,90.0,4,2,3,2,4,4,5,5,3,1152.77,1.458
14,9.59,12.82,18.92,True,90.0,False,86.76,True,90.0,8,2,3,2,5,4,5,2,3,2322.38,1.448
