Space group number,A,B,C,Alpha_90,Alpha,Beta_90,Beta,Gamma_90,Gamma,Z value,Molecular weight_category,S_L_category,M_L_category,S_M_category,S_category,Globularity_category,FrTPSA_category,Dipole moment_category,Calculated volume,Calculated density
4,9.46,9.25,11.37,True,90.0,False,92.2,True,90.0,2,4,4,4,5,5,3,3,4,994.2,1.374
19,8.17,13.37,19.53,True,90.0,True,90.0,True,90.0,4,4,4,4,5,7,2,2,4,2133.32,1.28
14,12.46,14.25,11.53,True,90.0,False,98.48,True,90.0,4,4,4,4,4,6,3,2,4,2024.83,1.349
19,9.31,12.62,17.28,True,90.0,True,90.0,True,90.0,4,4,4,2,6,6,2,2,4,2030.27,1.345
2,10.88,14.27,8.6,False,113.59,False,114.39,False,101.92,2,4,4,2,6,6,3,1,4,997.75,1.369
2,10.3,9.58,12.39,False,112.75,False,98.03,False,106.88,2,4,4,2,6,8,2,5,4,1033.96,1.321
14,11.1,9.39,20.0,True,90.0,False,104.9,True,90.0,4,4,4,4,5,6,4,1,4,2014.49,1.356
19,7.08,11.44,26.08,True,90.0,True,90.0,True,90.0,4,4,4,3,5,8,3,2,4,2112.35,1.293
2,7.82,10.54,13.9,False,112.76,False,94.34,False,76.83,2,4,4,3,5,5,4,3,4,1028.58,1.328
2,10.11,11.85,10.06,False,72.28,False,73.58,False,71.48,2,4,4,3,5,6,3,2,4,1065.26,1.282
4,11.03,16.26,12.32,True,90.0,False,108.78,True,90.0,4,4,4,2,6,6,3,1,4,2091.93,1.306
2,8.17,11.81,12.65,False,113.16,False,103.48,False,101.15,2,4,4,3,5,9,2,2,4,1034.34,1.32
2,8.93,12.78,9.68,False,94.15,False,96.67,False,106.71,2,4,4,3,5,6,2,2,4,1044.41,1.307
19,6.44,13.44,23.69,True,90.0,True,90.0,True,90.0,4,4,4,4,4,6,2,3,4,2050.45,1.332
2,8.22,11.38,11.75,False,74.8,False,100.37,False,103.02,2,4,4,4,4,8,2,2,4,1024.83,1.332
2,15.32,9.91,15.26,False,86.14,False,72.79,False,65.76,4,4,4,3,6,9,2,1,4,2014.04,1.356
