Space group number,A,B,C,Alpha_90,Alpha,Beta_90,Beta,Gamma_90,Gamma,Z value,Molecular weight_category,S_L_category,M_L_category,S_M_category,S_category,Globularity_category,FrTPSA_category,Dipole moment_category,Calculated volume,Calculated density
19,10.32,11.58,17.54,True,90.0,True,90.0,True,90.0,4,3,3,3,5,6,3,1,2,2096.13,1.173
2,12.57,13.68,13.31,False,85.44,False,76.27,False,104.57,4,3,3,1,6,6,3,2,2,2128.13,1.155
14,10.47,14.94,13.41,True,90.0,False,100.75,True,90.0,4,3,3,2,5,5,3,1,2,2060.8,1.193
14,11.97,11.28,14.9,True,90.0,False,91.82,True,90.0,4,3,3,2,5,6,3,3,2,2010.81,1.223
15,21.85,7.6,26.65,True,90.0,False,111.82,True,90.0,8,3,3,3,3,4,4,2,2,4108.44,1.197
2,10.3,10.08,10.9,False,100.92,False,99.09,False,101.1,2,3,3,2,5,6,3,2,2,1067.97,1.151
14,5.75,16.49,10.54,True,90.0,False,93.81,True,90.0,2,3,3,2,5,7,4,2,2,997.17,1.233
19,11.7,12.31,13.77,True,90.0,True,90.0,True,90.0,4,3,3,3,5,5,3,1,2,1983.25,1.24
14,9.47,9.69,21.53,True,90.0,False,91.5,True,90.0,4,3,3,1,6,8,3,2,2,1975.01,1.245
4,6.46,11.33,14.28,True,90.0,False,107.89,True,90.0,2,3,3,2,4,5,2,5,2,994.64,1.236
14,12.95,25.08,6.66,True,90.0,False,112.23,True,90.0,4,3,3,2,4,7,3,1,2,2002.3,1.228
19,6.45,11.77,27.12,True,90.0,True,90.0,True,90.0,4,3,3,4,3,6,4,5,2,2058.86,1.194
19,6.24,11.39,28.9,True,90.0,True,90.0,True,90.0,4,3,3,2,5,6,3,3,2,2054.03,1.197
19,7.26,18.29,14.99,True,90.0,True,90.0,True,90.0,4,3,3,2,5,5,3,2,2,1990.45,1.235
14,11.84,12.42,14.84,True,90.0,False,109.5,True,90.0,4,3,3,4,3,5,3,1,2,2057.09,1.195
4,7.93,17.47,15.02,True,90.0,False,100.99,True,90.0,4,3,3,4,4,6,3,2,2,2042.67,1.204
15,19.94,7.01,28.85,True,90.0,False,92.19,True,90.0,8,3,3,3,4,6,3,2,2,4029.69,1.22
33,26.64,11.28,13.86,True,90.0,True,90.0,True,90.0,8,3,3,4,3,6,3,1,2,4164.92,1.181
19,8.77,16.79,13.89,True,90.0,True,90.0,True,90.0,4,3,3,2,6,7,3,3,2,2045.28,1.202
5,20.6,7.75,14.35,True,90.0,False,113.17,True,90.0,4,3,3,4,3,5,3,2,2,2106.19,1.168
14,10.75,10.43,17.92,True,90.0,False,91.94,True,90.0,4,3,3,3,4,5,3,3,2,2008.08,1.225
14,13.18,14.48,10.84,True,90.0,False,90.26,True,90.0,4,3,3,3,3,5,3,2,2,2068.75,1.189
15,23.7,12.8,6.71,True,90.0,False,102.4,True,90.0,4,3,3,3,5,7,3,3,2,1988.06,1.237
2,14.7,8.68,16.46,False,85.82,False,74.14,False,79.73,4,3,3,3,5,8,6,3,2,1987.26,1.237
4,7.52,14.33,9.92,True,90.0,False,106.38,True,90.0,2,3,3,3,4,5,3,2,2,1025.61,1.199
2,11.02,8.65,11.89,False,88.75,False,89.22,False,63.26,2,3,3,1,6,5,4,1,2,1011.93,1.215
4,9.53,8.67,13.19,True,90.0,False,111.01,True,90.0,2,3,3,3,3,5,3,4,2,1017.37,1.209
4,11.68,16.2,10.99,True,90.0,False,99.73,True,90.0,4,3,3,4,3,5,3,1,2,2049.57,1.2
19,7.9,20.05,13.3,True,90.0,True,90.0,True,90.0,4,3,3,3,5,5,3,1,2,2106.65,1.167
33,9.37,11.54,18.69,True,90.0,True,90.0,True,90.0,4,3,3,1,5,5,4,2,2,2020.95,1.217
2,10.84,10.68,10.49,False,94.56,False,114.32,False,102.4,2,3,3,2,5,8,2,1,2,1061.44,1.158
14,10.2,10.36,18.91,True,90.0,False,97.68,True,90.0,4,3,3,2,5,6,4,1,2,1980.33,1.242
2,7.91,12.02,11.57,False,73.64,False,89.46,False,81.92,2,3,3,2,5,7,2,2,2,1044.51,1.177
2,8.54,12.99,19.14,False,110.53,False,91.53,False,93.54,4,3,3,1,6,6,3,2,2,1981.98,1.241
2,7.31,10.71,14.39,False,107.65,False,101.12,False,97.2,2,3,3,4,3,6,3,2,2,1032.85,1.19
19,9.3,14.73,15.63,True,90.0,True,90.0,True,90.0,4,3,3,3,4,6,3,3,2,2141.14,1.148
14,9.91,17.62,11.91,True,90.0,False,97.12,True,90.0,4,3,3,2,4,5,3,3,2,2063.62,1.192
19,9.65,10.86,20.11,True,90.0,True,90.0,True,90.0,4,3,3,2,5,5,2,1,2,2107.51,1.167
2,12.79,13.27,6.74,False,95.91,False,100.35,False,107.12,2,3,3,1,6,6,4,2,2,1060.58,1.159
19,11.41,7.23,25.73,True,90.0,True,90.0,True,90.0,4,3,3,4,4,5,4,2,2,2122.58,1.159
4,9.76,7.65,13.83,True,90.0,False,95.14,True,90.0,2,3,3,3,4,4,3,1,2,1028.45,1.195
