Space group number,A,B,C,Alpha_90,Alpha,Beta_90,Beta,Gamma_90,Gamma,Z value,Molecular weight_category,S_L_category,M_L_category,S_M_category,S_category,Globularity_category,FrTPSA_category,Dipole moment_category,Calculated volume,Calculated density
14,5.53,8.28,18.19,True,90.0,False,99.45,True,90.0,4,1,3,2,5,2,6,5,4,821.59,1.302
19,6.71,7.54,15.79,True,90.0,True,90.0,True,90.0,4,1,3,4,4,4,5,3,4,798.87,1.339
2,12.27,7.47,9.23,False,93.59,False,85.02,False,79.1,4,1,3,2,4,3,5,4,4,824.89,1.297
14,7.78,9.96,12.18,True,90.0,False,116.54,True,90.0,4,1,3,2,6,3,4,3,4,844.36,1.267
14,8.52,7.3,27.51,True,90.0,False,90.02,True,90.0,8,1,3,4,3,4,6,4,4,1711.01,1.251
2,7.84,12.81,9.35,False,85.88,False,111.88,False,80.41,4,1,3,2,6,3,6,5,4,849.95,1.259
14,9.35,8.91,10.85,True,90.0,False,114.26,True,90.0,4,1,3,2,5,5,5,3,4,824.07,1.299
14,6.59,10.71,11.67,True,90.0,False,101.81,True,90.0,4,1,3,3,5,3,5,3,4,806.22,1.327
14,7.81,10.33,10.13,True,90.0,False,101.08,True,90.0,4,1,3,2,6,3,5,4,4,802.03,1.334
4,11.34,6.07,11.72,True,90.0,False,92.7,True,90.0,4,1,3,3,4,4,4,4,4,805.84,1.328
14,10.95,5.64,13.94,True,90.0,False,102.4,True,90.0,4,1,3,2,4,2,5,3,4,840.82,1.273
14,12.23,6.88,10.51,True,90.0,False,110.67,True,90.0,4,1,3,2,5,3,6,5,4,827.41,1.293
14,8.78,11.38,8.74,True,90.0,False,101.25,True,90.0,4,1,3,3,5,4,6,3,4,856.49,1.249
14,8.23,8.21,12.59,True,90.0,False,94.02,True,90.0,4,1,3,2,6,3,5,5,4,848.59,1.261
14,5.87,11.97,11.63,True,90.0,False,102.41,True,90.0,4,1,3,2,6,5,6,4,4,798.08,1.341
61,7.37,7.78,28.32,True,90.0,True,90.0,True,90.0,8,1,3,2,6,1,6,3,4,1623.83,1.318
61,12.31,11.77,11.68,True,90.0,True,90.0,True,90.0,8,1,3,2,5,1,6,5,4,1692.3,1.265
14,10.61,7.72,11.02,True,90.0,False,113.83,True,90.0,4,1,3,2,5,3,5,3,4,825.69,1.296
4,5.26,7.09,12.89,True,90.0,False,117.77,True,90.0,2,1,3,3,5,4,6,4,4,425.35,1.258
2,6.07,8.48,17.74,False,100.19,False,103.56,False,100.4,4,1,3,1,6,5,5,4,4,849.84,1.259
14,7.53,5.31,10.44,True,90.0,False,93.05,True,90.0,2,1,3,2,6,4,5,3,4,416.84,1.284
14,7.21,11.45,10.26,True,90.0,False,99.24,True,90.0,4,1,3,2,6,5,5,5,4,836.02,1.28
14,11.0,6.18,11.75,True,90.0,False,90.71,True,90.0,4,1,3,4,3,3,6,2,4,798.7,1.34
9,7.05,11.45,10.56,True,90.0,False,100.4,True,90.0,4,1,3,4,4,3,6,5,4,838.43,1.276
19,5.75,9.75,15.35,True,90.0,True,90.0,True,90.0,4,1,3,2,6,4,6,4,4,860.56,1.243
15,12.97,7.5,17.53,True,90.0,False,103.74,True,90.0,8,1,3,2,5,3,6,4,4,1656.43,1.292
2,7.53,12.04,10.21,False,99.96,False,104.46,False,107.27,4,1,3,2,5,4,6,5,4,824.79,1.297
14,4.6,9.08,19.28,True,90.0,False,95.24,True,90.0,4,1,3,2,5,3,6,5,4,801.92,1.334
2,8.79,6.83,17.05,False,111.41,False,101.83,False,106.59,4,1,3,2,5,3,6,5,4,856.69,1.249
14,7.0,10.98,11.5,True,90.0,False,107.34,True,90.0,4,1,3,2,6,4,6,5,4,843.72,1.268
14,7.14,7.74,16.17,True,90.0,False,105.88,True,90.0,4,1,3,4,4,4,6,4,4,859.51,1.245
14,6.24,8.42,7.96,True,90.0,False,101.7,True,90.0,2,1,3,4,4,3,6,5,4,409.54,1.306
19,7.95,17.02,6.32,True,90.0,True,90.0,True,90.0,4,1,3,1,6,3,6,5,4,855.15,1.251
2,5.99,6.73,11.38,False,81.52,False,74.24,False,75.91,2,1,3,2,4,2,6,5,4,426.6,1.254
9,8.31,11.4,10.17,True,90.0,False,118.16,True,90.0,4,1,3,2,6,5,6,2,4,849.4,1.26
14,5.95,6.02,12.22,True,90.0,False,101.2,True,90.0,2,1,3,2,5,2,6,5,4,429.37,1.246
