Space group number,A,B,C,Alpha_90,Alpha,Beta_90,Beta,Gamma_90,Gamma,Z value,Molecular weight_category,S_L_category,M_L_category,S_M_category,S_category,Globularity_category,FrTPSA_category,Dipole moment_category,Calculated volume,Calculated density
14,8.95,25.2,9.34,True,90.0,False,98.15,True,90.0,4,3,4,2,6,6,3,1,2,2085.27,1.17
2,6.6,9.77,16.51,False,81.97,False,76.22,False,95.99,2,3,4,4,5,7,3,2,2,1013.28,1.204
14,10.17,18.12,11.61,True,90.0,False,101.39,True,90.0,4,3,4,3,5,7,3,2,2,2097.36,1.163
4,9.85,8.91,11.49,True,90.0,False,101.18,True,90.0,2,3,4,4,5,5,3,2,2,989.27,1.233
15,18.78,18.19,12.73,True,90.0,False,108.14,True,90.0,8,3,4,4,4,5,5,4,2,4132.54,1.181
14,9.21,14.84,15.63,True,90.0,False,100.34,True,90.0,4,3,4,3,5,6,3,2,2,2101.56,1.161
2,11.05,12.61,8.17,False,87.89,False,111.26,False,87.11,2,3,4,3,5,6,4,2,2,1057.73,1.153
2,9.92,11.52,10.37,False,95.16,False,113.2,False,96.36,2,3,4,4,5,6,3,1,2,1070.9,1.139
61,11.86,17.4,20.17,True,90.0,True,90.0,True,90.0,8,3,4,3,6,7,4,3,2,4162.36,1.172
33,8.78,8.56,27.6,True,90.0,True,90.0,True,90.0,4,3,4,2,5,5,4,2,2,2074.33,1.176
61,10.62,13.39,29.81,True,90.0,True,90.0,True,90.0,8,3,4,3,6,6,3,2,2,4239.04,1.151
2,10.99,9.82,9.59,False,93.71,False,90.8,False,93.52,2,3,4,3,6,8,2,2,2,1030.69,1.183
9,14.86,17.74,7.65,True,90.0,False,98.17,True,90.0,4,3,4,4,5,7,3,1,2,1996.2,1.222
14,7.71,17.95,15.24,True,90.0,False,91.88,True,90.0,4,3,4,3,5,6,3,1,2,2108.0,1.157
33,12.75,16.58,10.12,True,90.0,True,90.0,True,90.0,4,3,4,4,5,4,4,1,2,2139.32,1.14
14,10.31,26.89,7.31,True,90.0,False,91.59,True,90.0,4,3,4,2,6,7,3,1,2,2025.81,1.204
1,10.81,13.13,7.32,False,85.23,False,82.61,False,81.73,2,3,4,3,5,7,3,1,2,1017.41,1.199
2,8.43,10.27,12.58,False,75.9,False,82.11,False,75.49,2,3,4,3,5,6,4,2,2,1019.25,1.197
14,10.24,13.9,14.53,False,90.0,False,95.04,True,90.0,4,3,4,2,6,6,3,2,2,2060.15,1.184
33,12.37,17.08,19.17,True,90.0,True,90.0,True,90.0,8,3,4,4,5,6,4,2,2,4050.23,1.205
4,12.58,12.72,14.17,True,90.0,False,109.47,True,90.0,4,3,4,2,6,7,3,3,2,2137.79,1.141
2,8.2,9.91,13.96,False,70.98,False,72.74,False,81.12,2,3,4,3,5,5,4,2,2,1022.1,1.193
4,15.2,5.61,12.88,True,90.0,False,105.24,True,90.0,2,3,4,3,5,6,3,2,2,1059.68,1.151
29,10.52,14.77,13.68,True,90.0,True,90.0,True,90.0,4,3,4,3,5,7,3,2,2,2125.6,1.148
2,14.26,14.31,11.25,False,92.42,False,111.79,False,95.45,4,3,4,2,5,6,3,2,2,2114.55,1.154
2,10.03,10.1,10.54,False,94.48,False,102.51,False,100.84,2,3,4,2,6,8,3,2,2,1015.89,1.201
2,16.4,14.17,20.86,False,87.94,False,117.21,False,79.87,8,3,4,2,6,6,4,3,2,4206.3,1.16
4,8.62,9.78,12.58,True,90.0,False,101.77,True,90.0,2,3,4,3,5,6,3,2,2,1038.24,1.175
15,18.29,23.7,10.83,True,90.0,False,114.79,True,90.0,8,3,4,4,4,8,3,1,2,4261.92,1.145
14,9.33,13.08,17.55,True,90.0,False,98.39,True,90.0,4,3,4,3,6,6,5,2,2,2118.82,1.151
2,10.07,10.61,10.46,False,86.38,False,95.46,False,70.04,2,3,4,2,6,6,3,2,2,1040.2,1.173
14,10.13,27.48,7.68,True,90.0,False,97.8,True,90.0,4,3,4,3,6,7,3,2,2,2118.12,1.152
19,8.36,12.88,19.72,True,90.0,True,90.0,True,90.0,4,3,4,2,6,7,3,2,2,2123.39,1.149
4,11.27,7.02,13.38,True,90.0,False,92.44,True,90.0,2,3,4,3,5,8,3,1,2,1057.6,1.153
61,14.83,9.28,29.69,True,90.0,True,90.0,True,90.0,8,3,4,2,6,7,3,1,2,4086.01,1.194
