Space group number,A,B,C,Alpha_90,Alpha,Beta_90,Beta,Gamma_90,Gamma,Z value,Molecular weight_category,S_L_category,M_L_category,S_M_category,S_category,Globularity_category,FrTPSA_category,Dipole moment_category,Calculated volume,Calculated density
4,12.77,6.47,17.76,True,90.0,False,112.3,True,90.0,4,3,4,3,5,7,3,3,4,1357.62,1.541
19,8.55,10.62,14.57,True,90.0,True,90.0,True,90.0,4,3,4,3,5,6,3,1,4,1322.97,1.582
14,11.86,8.28,15.76,True,90.0,False,116.54,True,90.0,4,3,4,2,6,6,3,4,4,1384.56,1.511
4,12.84,9.4,11.94,True,90.0,False,107.59,True,90.0,4,3,4,4,5,6,3,3,4,1373.73,1.523
2,9.16,12.39,14.0,False,71.11,False,100.15,False,70.34,4,3,4,2,6,7,3,2,4,1341.23,1.56
2,8.89,11.47,13.89,False,75.01,False,77.42,False,79.38,4,3,4,3,5,5,3,3,4,1322.94,1.582
61,10.18,12.61,21.74,True,90.0,True,90.0,True,90.0,8,3,4,4,5,6,4,2,4,2790.76,1.5
19,7.65,11.21,16.32,True,90.0,True,90.0,True,90.0,4,3,4,4,4,6,4,1,4,1399.55,1.495
14,8.94,12.91,13.06,True,90.0,False,112.14,True,90.0,4,3,4,3,6,6,3,4,4,1396.18,1.499
4,12.76,8.18,12.73,True,90.0,False,93.22,True,90.0,4,3,4,2,6,6,3,3,4,1326.62,1.577
14,9.7,16.1,8.89,True,90.0,False,96.02,True,90.0,4,3,4,3,5,7,3,3,4,1380.7,1.516
2,9.24,9.49,8.39,False,72.02,False,77.26,False,80.41,2,3,4,2,5,5,3,2,4,678.68,1.542
2,9.83,10.88,6.68,False,80.87,False,78.17,False,80.51,2,3,4,4,5,7,2,2,4,683.89,1.53
14,10.47,7.69,17.39,True,90.0,False,95.66,True,90.0,4,3,4,4,5,5,6,4,4,1393.32,1.502
33,9.85,15.86,8.96,True,90.0,True,90.0,True,90.0,4,3,4,4,5,6,4,4,4,1399.74,1.495
14,12.0,6.05,18.3,True,90.0,False,93.5,True,90.0,4,3,4,4,5,6,3,1,4,1326.1,1.578
19,5.76,13.91,17.42,True,90.0,True,90.0,True,90.0,4,3,4,3,5,5,3,3,4,1395.72,1.499
19,5.33,11.65,21.25,True,90.0,True,90.0,True,90.0,4,3,4,3,6,7,3,2,4,1319.51,1.586
14,10.81,8.67,15.11,True,90.0,False,100.62,True,90.0,4,3,4,2,6,5,5,4,4,1391.89,1.503
4,8.13,7.29,11.81,True,90.0,False,90.97,True,90.0,2,3,4,3,6,7,3,3,4,699.85,1.495
61,9.88,17.87,15.92,True,90.0,True,90.0,True,90.0,8,3,4,3,6,6,3,1,4,2810.77,1.489
