Space group number,A,B,C,Alpha_90,Alpha,Beta_90,Beta,Gamma_90,Gamma,Z value,Molecular weight_category,S_L_category,M_L_category,S_M_category,S_category,Globularity_category,FrTPSA_category,Dipole moment_category,Calculated volume,Calculated density
61,10.76,11.99,19.35,True,90.0,True,90.0,True,90.0,8,2,2,3,3,3,4,2,2,2496.39,1.32
19,11.19,10.28,10.26,True,90.0,True,90.0,True,90.0,4,2,2,2,3,4,4,2,2,1180.24,1.396
14,9.55,15.69,7.98,True,90.0,False,89.97,True,90.0,4,2,2,2,4,5,4,3,2,1195.72,1.378
15,12.26,17.69,12.22,True,90.0,False,111.95,True,90.0,8,2,2,4,3,4,4,3,2,2458.15,1.341
14,7.39,11.44,14.52,True,90.0,False,90.64,True,90.0,4,2,2,3,4,3,4,4,2,1227.47,1.342
14,5.51,9.42,12.05,True,90.0,False,82.52,True,90.0,2,2,2,1,6,4,4,5,2,620.12,1.329
61,10.09,8.4,29.36,True,90.0,True,90.0,True,90.0,8,2,2,3,3,3,4,3,2,2488.44,1.324
14,7.94,23.84,6.37,True,90.0,False,103.12,True,90.0,4,2,2,2,5,4,5,4,2,1174.3,1.403
2,9.55,12.31,12.14,False,70.53,False,85.44,False,63.61,4,2,2,3,3,3,4,2,2,1201.36,1.372
15,10.5,8.37,28.53,True,90.0,False,99.47,True,90.0,8,2,2,4,2,3,5,3,2,2473.19,1.333
61,10.17,16.5,14.82,True,90.0,True,90.0,True,90.0,8,2,2,2,3,4,4,1,2,2486.87,1.325
14,11.22,8.8,24.27,True,90.0,False,97.42,True,90.0,8,2,2,3,3,3,5,2,2,2376.26,1.387
4,9.02,6.18,10.73,True,90.0,False,100.41,True,90.0,2,2,2,1,5,5,4,2,2,588.28,1.401
2,9.38,8.95,16.09,False,101.56,False,96.13,False,65.54,4,2,2,3,3,4,4,2,2,1204.17,1.368
2,6.45,9.77,10.33,False,106.82,False,97.55,False,96.42,2,2,2,2,6,4,4,3,2,609.96,1.351
61,9.51,19.81,12.95,True,90.0,True,90.0,True,90.0,8,2,2,3,3,2,6,2,2,2439.69,1.351
4,9.3,5.89,12.26,True,90.0,False,116.43,True,90.0,2,2,2,3,3,4,3,2,2,601.37,1.37
2,8.71,9.65,15.96,False,88.2,False,68.08,False,74.86,4,2,2,4,2,3,6,2,2,1198.01,1.375
14,8.46,16.52,8.91,True,90.0,False,95.9,True,90.0,4,2,2,3,3,4,4,2,2,1238.66,1.33
14,7.94,17.15,10.05,True,90.0,False,113.19,True,90.0,4,2,2,3,3,4,4,3,2,1257.95,1.31
15,18.19,13.24,10.38,True,90.0,False,92.68,True,90.0,8,2,2,3,3,3,6,4,2,2497.14,1.32
2,7.33,9.18,10.11,False,73.56,False,75.74,False,74.27,2,2,2,4,4,3,6,1,2,617.36,1.335
19,11.43,8.32,12.75,True,90.0,True,90.0,True,90.0,4,2,2,3,3,3,4,3,2,1212.49,1.359
14,11.62,7.8,13.28,True,90.0,False,91.37,True,90.0,4,2,2,4,3,4,3,2,2,1203.3,1.369
2,7.16,10.21,9.99,False,111.96,False,109.65,False,71.3,2,2,2,1,6,5,4,2,2,621.8,1.325
19,5.96,12.23,17.25,True,90.0,True,90.0,True,90.0,4,2,2,1,4,3,5,4,2,1257.37,1.311
2,5.64,7.19,16.54,False,107.45,False,95.27,False,102.01,2,2,2,2,3,4,4,1,2,617.24,1.335
4,5.53,5.43,20.8,True,90.0,False,92.91,True,90.0,2,2,2,2,5,5,5,3,2,623.77,1.321
2,5.87,16.57,13.13,False,84.28,False,91.74,False,77.42,4,2,2,1,4,5,4,2,2,1238.45,1.331
14,9.77,10.27,12.21,True,90.0,False,95.87,True,90.0,4,2,2,2,5,4,4,1,2,1218.7,1.352
4,8.82,10.42,14.16,True,90.0,False,108.12,True,90.0,4,2,2,4,3,4,3,4,2,1236.83,1.332
14,7.5,7.12,22.11,True,90.0,False,91.87,True,90.0,4,2,2,1,6,4,5,5,2,1180.05,1.396
14,12.89,8.58,21.33,True,90.0,False,91.06,True,90.0,8,2,2,3,3,3,5,2,2,2358.61,1.397
61,7.86,17.09,17.59,True,90.0,True,90.0,True,90.0,8,2,2,3,3,3,6,3,2,2362.82,1.395
2,8.42,8.52,9.45,False,73.65,False,75.22,False,68.44,2,2,2,3,3,3,4,2,2,596.2,1.382
15,12.7,7.65,24.92,True,90.0,False,92.5,True,90.0,8,2,2,4,3,3,5,3,2,2418.8,1.362
