Space group number,A,B,C,Alpha_90,Alpha,Beta_90,Beta,Gamma_90,Gamma,Z value,Molecular weight_category,S_L_category,M_L_category,S_M_category,S_category,Globularity_category,FrTPSA_category,Dipole moment_category,Calculated volume,Calculated density
19,8.49,10.94,16.41,True,90.0,True,90.0,True,90.0,4,3,5,3,6,7,4,1,1,1524.17,1.417
29,8.62,11.44,8.1,True,90.0,True,90.0,True,90.0,2,3,5,3,5,6,3,1,1,798.76,1.352
2,9.98,13.08,6.04,False,100.67,False,100.59,False,95.82,2,3,5,4,5,6,4,2,1,754.1,1.432
61,7.27,21.71,19.36,True,90.0,True,90.0,True,90.0,8,3,5,4,4,5,3,2,1,3055.62,1.413
14,11.06,14.33,10.12,True,90.0,False,98.22,True,90.0,4,3,5,3,6,6,3,3,1,1587.44,1.36
14,9.2,11.4,14.97,True,90.0,False,103.11,True,90.0,4,3,5,3,6,7,3,2,1,1529.13,1.412
14,9.5,9.57,17.08,True,90.0,False,91.23,True,90.0,4,3,5,3,6,7,3,3,1,1552.47,1.391
19,6.3,11.35,21.5,True,90.0,True,90.0,True,90.0,4,3,5,4,5,6,4,3,1,1537.36,1.404
19,4.97,12.73,24.97,True,90.0,True,90.0,True,90.0,4,3,5,4,6,9,2,2,1,1579.8,1.367
33,11.45,15.99,8.66,True,90.0,True,90.0,True,90.0,4,3,5,4,6,5,4,3,1,1585.52,1.362
14,7.9,9.07,21.87,True,90.0,False,98.6,True,90.0,4,3,5,3,6,8,3,3,1,1549.43,1.394
14,12.92,17.98,6.65,True,90.0,False,91.41,True,90.0,4,3,5,4,5,6,4,1,1,1544.34,1.398
5,12.63,10.89,21.82,True,90.0,False,90.02,True,90.0,8,3,5,3,5,6,3,1,1,3001.14,1.439
4,9.17,18.33,4.55,True,90.0,False,98.97,True,90.0,2,3,5,4,5,5,3,1,1,755.44,1.429
2,7.6,10.25,11.24,False,100.9,False,97.69,False,109.42,2,3,5,3,5,6,3,2,1,792.38,1.362
15,22.99,8.42,18.29,True,90.0,False,115.21,True,90.0,8,3,5,3,6,6,4,1,1,3203.28,1.348
2,6.4,14.74,16.38,False,85.93,False,92.47,False,89.57,4,3,5,4,4,7,3,1,1,1539.81,1.402
15,16.33,7.76,26.52,True,90.0,False,116.11,True,90.0,8,3,5,4,5,6,4,1,1,3017.69,1.431
61,12.58,10.44,23.23,True,90.0,True,90.0,True,90.0,8,3,5,4,5,6,3,1,1,3050.92,1.415
33,6.86,7.94,29.24,True,90.0,True,90.0,True,90.0,4,3,5,4,4,7,3,1,1,1592.66,1.356
19,7.76,10.99,17.67,True,90.0,True,90.0,True,90.0,4,3,5,4,6,5,4,3,1,1506.94,1.433
14,10.04,12.9,12.4,True,90.0,False,101.27,True,90.0,4,3,5,4,5,5,3,2,1,1575.03,1.371
14,7.78,13.79,14.79,True,90.0,False,102.04,True,90.0,4,3,5,4,6,7,3,1,1,1551.86,1.391
33,17.27,10.51,17.43,True,90.0,True,90.0,True,90.0,8,3,5,4,5,6,3,1,1,3163.68,1.365
33,10.77,19.68,7.58,True,90.0,True,90.0,True,90.0,4,3,5,4,6,6,3,1,1,1606.61,1.344
2,10.47,8.19,9.44,False,81.81,False,72.28,False,81.15,2,3,5,3,6,6,3,2,1,757.95,1.424
14,7.26,14.72,14.35,True,90.0,False,89.98,True,90.0,4,3,5,3,6,6,3,2,1,1533.54,1.408
14,7.56,15.8,13.43,True,90.0,False,97.89,True,90.0,4,3,5,4,5,5,3,1,1,1589.0,1.359
2,8.54,9.09,13.0,False,100.58,False,110.47,False,115.84,2,3,5,4,6,7,2,2,1,780.42,1.383
33,13.53,14.15,7.88,True,90.0,True,90.0,True,90.0,4,3,5,3,6,7,3,1,1,1508.62,1.431
4,10.64,9.6,8.01,True,90.0,False,113.43,True,90.0,2,3,5,4,5,6,5,3,1,750.71,1.438
19,7.18,9.13,23.24,True,90.0,True,90.0,True,90.0,4,3,5,4,5,7,4,3,1,1523.46,1.417
4,11.02,8.06,9.01,True,90.0,False,101.83,True,90.0,2,3,5,4,5,7,3,3,1,783.28,1.378
2,9.04,11.86,16.77,False,84.8,False,72.1,False,63.54,4,3,5,4,5,6,4,3,1,1529.46,1.412
15,19.89,8.43,18.96,True,90.0,False,104.01,True,90.0,8,3,5,3,5,6,3,2,1,3084.51,1.4
61,11.89,8.95,29.38,True,90.0,True,90.0,True,90.0,8,3,5,4,5,7,3,2,1,3126.49,1.381
4,4.85,13.3,12.48,True,90.0,False,99.46,True,90.0,2,3,5,4,5,9,3,2,1,794.07,1.36
19,13.19,12.89,8.91,True,90.0,True,90.0,True,90.0,4,3,5,3,5,6,3,2,1,1514.87,1.425
29,15.42,10.44,9.71,True,90.0,True,90.0,True,90.0,4,3,5,3,6,6,5,2,1,1563.16,1.381
19,12.43,17.43,7.16,True,90.0,True,90.0,True,90.0,4,3,5,4,6,5,3,1,1,1551.25,1.392
14,9.33,15.9,10.29,True,90.0,False,91.35,True,90.0,4,3,5,4,5,6,3,3,1,1526.07,1.415
2,10.91,10.83,7.16,False,93.68,False,95.51,False,109.46,2,3,5,3,5,6,3,2,1,789.8,1.367
2,10.25,8.6,8.87,False,94.23,False,95.18,False,98.94,2,3,5,3,5,7,3,1,1,766.17,1.409
19,6.81,8.4,26.55,True,90.0,True,90.0,True,90.0,4,3,5,3,5,6,3,2,1,1518.77,1.422
2,9.78,8.95,10.82,False,95.03,False,111.67,False,113.83,2,3,5,3,5,7,3,1,1,773.23,1.396
19,8.07,13.03,15.16,True,90.0,True,90.0,True,90.0,4,3,5,3,5,6,3,3,1,1594.11,1.354
14,6.76,11.46,9.99,True,90.0,False,101.26,True,90.0,2,3,5,3,6,6,6,5,1,759.02,1.422
19,6.86,21.41,10.22,True,90.0,True,90.0,True,90.0,4,3,5,3,6,7,4,3,1,1501.04,1.438
4,8.96,10.46,9.21,True,90.0,False,113.71,True,90.0,2,3,5,4,5,8,3,2,1,790.32,1.366
33,8.84,9.99,17.72,True,90.0,True,90.0,True,90.0,4,3,5,4,5,6,3,1,1,1564.88,1.38
2,6.62,11.68,11.42,False,70.92,False,73.44,False,81.23,2,3,5,3,5,6,4,5,1,798.17,1.353
2,8.18,8.65,11.39,False,88.01,False,97.01,False,89.51,2,3,5,4,6,9,3,3,1,799.35,1.351
14,8.88,5.14,18.33,True,90.0,False,105.99,True,90.0,2,3,5,4,6,8,3,2,1,804.27,1.342
14,12.0,8.07,16.2,True,90.0,False,105.65,True,90.0,4,3,5,3,5,6,3,1,1,1510.65,1.429
2,9.9,10.47,16.85,False,101.29,False,96.45,False,109.65,4,3,5,4,5,6,3,2,1,1582.71,1.364
1,7.52,12.7,17.03,False,87.91,False,80.77,False,94.99,4,3,5,4,6,6,4,2,1,1597.19,1.352
9,9.4,23.21,14.41,True,90.0,False,98.99,True,90.0,8,3,5,4,5,6,3,3,1,3105.27,1.391
14,15.42,15.82,6.78,True,90.0,False,111.43,True,90.0,4,3,5,4,5,7,3,1,1,1539.6,1.402
4,8.83,10.08,8.89,True,90.0,False,107.22,True,90.0,2,3,5,3,6,7,3,3,1,755.8,1.428
2,8.58,9.38,10.47,False,70.71,False,87.99,False,85.74,2,3,5,4,5,5,4,2,1,793.08,1.361
14,12.19,7.53,17.66,True,90.0,False,101.71,True,90.0,4,3,5,3,6,6,3,2,1,1587.29,1.36
2,10.09,11.3,7.84,False,112.88,False,100.3,False,93.41,2,3,5,3,6,6,3,1,1,802.04,1.346
19,7.58,10.65,19.49,True,90.0,True,90.0,True,90.0,4,3,5,3,5,6,3,1,1,1573.37,1.372
4,6.88,8.94,12.51,True,90.0,False,99.93,True,90.0,2,3,5,4,5,6,3,3,1,757.93,1.424
19,7.26,7.38,28.4,True,90.0,True,90.0,True,90.0,4,3,5,4,5,6,3,3,1,1521.64,1.419
14,11.5,7.23,19.33,True,90.0,False,101.06,True,90.0,4,3,5,3,6,6,2,1,1,1577.34,1.369
33,14.41,12.52,8.6,True,90.0,True,90.0,True,90.0,4,3,5,3,5,6,3,2,1,1551.55,1.392
9,9.12,18.44,9.05,True,90.0,False,99.43,True,90.0,4,3,5,4,5,5,3,1,1,1501.4,1.438
14,8.53,17.38,10.36,True,90.0,False,97.93,True,90.0,4,3,5,3,5,8,3,1,1,1521.2,1.419
14,13.1,12.19,11.1,True,90.0,False,115.9,True,90.0,4,3,5,3,6,6,4,1,1,1594.51,1.354
4,10.93,7.08,10.26,True,90.0,False,99.74,True,90.0,2,3,5,4,5,5,4,3,1,782.52,1.38
19,6.58,15.27,15.56,True,90.0,True,90.0,True,90.0,4,3,5,4,6,6,3,2,1,1563.42,1.381
5,10.48,12.25,13.33,True,90.0,False,116.29,True,90.0,4,3,5,3,6,6,3,2,1,1534.29,1.407
33,10.02,5.23,30.0,True,90.0,True,90.0,True,90.0,4,3,5,3,6,6,6,3,1,1572.14,1.373
14,10.73,10.41,14.73,True,90.0,False,109.45,True,90.0,4,3,5,4,5,5,2,2,1,1551.44,1.392
15,14.37,11.95,20.23,True,90.0,False,114.81,True,90.0,8,3,5,3,6,6,3,1,1,3153.3,1.369
14,9.5,23.84,6.83,True,90.0,False,95.96,True,90.0,4,3,5,3,6,9,3,1,1,1538.5,1.403
19,11.04,10.81,12.6,True,90.0,True,90.0,True,90.0,4,3,5,3,6,6,3,2,1,1503.71,1.436
2,7.05,9.6,12.21,False,99.32,False,97.17,False,82.26,2,3,5,4,6,8,3,3,1,803.54,1.344
19,5.01,15.69,20.1,True,90.0,True,90.0,True,90.0,4,3,5,3,6,9,2,4,1,1580.0,1.367
14,18.94,8.65,10.38,True,90.0,False,113.51,True,90.0,4,3,5,4,6,8,3,2,1,1559.4,1.385
2,8.39,10.81,17.35,False,84.71,False,82.37,False,75.26,4,3,5,3,6,7,2,2,1,1505.51,1.434
2,9.07,8.99,10.82,False,70.37,False,75.94,False,66.2,2,3,5,3,6,6,3,1,1,754.39,1.431
4,10.74,12.42,6.34,True,90.0,False,112.8,True,90.0,2,3,5,4,5,8,3,1,1,779.62,1.385
61,10.11,10.24,29.33,True,90.0,True,90.0,True,90.0,8,3,5,3,6,6,3,2,1,3036.43,1.422
2,9.55,9.92,9.26,False,80.95,False,110.38,False,80.87,2,3,5,4,5,7,4,2,1,790.22,1.366
14,8.85,12.2,14.55,True,90.0,False,91.13,True,90.0,4,3,5,3,6,8,3,2,1,1570.66,1.375
14,9.64,9.6,17.11,True,90.0,False,99.86,True,90.0,4,3,5,4,6,6,3,3,1,1560.04,1.384
14,8.21,10.32,18.26,True,90.0,False,89.95,True,90.0,4,3,5,4,6,8,3,1,1,1547.12,1.396
14,15.63,5.84,17.15,True,90.0,False,96.36,True,90.0,4,3,5,3,6,7,3,1,1,1555.8,1.388
4,10.5,10.79,14.12,True,90.0,False,95.53,True,90.0,4,3,5,3,6,8,3,1,1,1592.28,1.356
15,28.94,10.07,10.7,True,90.0,False,105.67,True,90.0,8,3,5,4,5,8,3,1,1,3002.36,1.438
61,10.22,18.05,16.5,True,90.0,True,90.0,True,90.0,8,3,5,4,6,5,3,1,1,3043.77,1.419
14,7.14,7.97,28.21,True,90.0,False,97.15,True,90.0,4,3,5,4,5,6,4,4,1,1592.83,1.356
33,10.29,9.96,30.0,True,90.0,True,90.0,True,90.0,8,3,5,4,6,6,3,1,1,3074.65,1.405
14,7.59,26.78,7.95,True,90.0,False,95.94,True,90.0,4,3,5,2,6,6,3,2,1,1607.24,1.343
2,12.71,8.21,8.19,False,106.77,False,104.01,False,94.61,2,3,5,4,6,8,3,2,1,783.48,1.378
4,9.51,5.51,14.82,True,90.0,False,92.04,True,90.0,2,3,5,4,6,9,4,1,1,776.08,1.391
14,14.15,5.94,18.59,True,90.0,False,97.08,True,90.0,4,3,5,3,5,7,3,1,1,1550.59,1.393
2,11.96,10.24,13.88,False,101.16,False,90.45,False,114.49,4,3,5,3,6,6,3,1,1,1510.3,1.43
2,7.81,11.86,17.04,False,87.94,False,83.49,False,77.4,4,3,5,3,6,7,3,3,1,1530.31,1.411
14,11.49,15.79,9.26,True,90.0,False,113.41,True,90.0,4,3,5,4,5,6,3,2,1,1541.73,1.401
33,6.32,15.53,15.9,True,90.0,True,90.0,True,90.0,4,3,5,3,6,7,4,3,1,1560.58,1.384
33,11.65,26.65,9.78,True,90.0,True,90.0,True,90.0,8,3,5,3,5,7,3,1,1,3036.42,1.422
2,9.36,15.75,6.5,False,114.67,False,108.29,False,95.15,2,3,5,4,5,6,3,1,1,799.26,1.351
15,15.98,20.33,10.1,True,90.0,False,113.73,True,90.0,8,3,5,4,5,7,3,1,1,3003.8,1.438
33,8.49,27.18,6.9,True,90.0,True,90.0,True,90.0,4,3,5,3,6,6,3,2,1,1592.23,1.356
