Space group number,A,B,C,Alpha_90,Alpha,Beta_90,Beta,Gamma_90,Gamma,Z value,Molecular weight_category,S_L_category,M_L_category,S_M_category,S_category,Globularity_category,FrTPSA_category,Dipole moment_category,Calculated volume,Calculated density
2,9.33,10.13,11.3,False,88.51,False,91.12,False,88.37,2,4,4,4,5,6,3,2,4,1066.98,1.27
4,11.22,8.64,12.03,True,90.0,False,109.84,True,90.0,2,4,4,4,3,5,3,3,4,1096.98,1.236
14,9.0,13.28,17.84,True,90.0,False,100.19,True,90.0,4,4,4,4,4,5,3,2,4,2098.6,1.292
2,11.03,9.55,12.04,False,112.99,False,104.75,False,93.39,2,4,4,3,5,6,2,2,4,1110.99,1.22
2,7.94,10.42,13.75,False,80.62,False,92.17,False,78.77,2,4,4,2,6,8,2,2,4,1098.05,1.235
19,9.27,10.0,11.98,True,90.0,True,90.0,True,90.0,2,4,4,4,4,7,2,3,4,1110.55,1.221
2,7.82,11.28,12.74,False,85.72,False,110.79,False,88.35,2,4,4,3,5,7,2,2,4,1045.84,1.296
19,6.57,12.2,26.13,True,90.0,True,90.0,True,90.0,4,4,4,4,4,5,4,3,4,2094.42,1.294
19,9.61,11.79,18.94,True,90.0,True,90.0,True,90.0,4,4,4,2,6,8,3,2,4,2145.94,1.263
2,11.16,9.75,11.43,False,112.66,False,96.63,False,103.69,2,4,4,4,5,8,2,3,4,1085.07,1.249
4,11.85,7.07,13.45,True,90.0,False,108.94,True,90.0,2,4,4,2,5,7,3,2,4,1065.83,1.272
2,12.66,11.33,16.32,False,70.11,False,82.39,False,89.97,4,4,4,2,6,8,3,3,4,2179.38,1.244
2,9.62,8.88,13.25,False,75.07,False,82.0,False,78.68,2,4,4,2,6,8,3,2,4,1067.7,1.27
14,11.02,10.97,17.69,True,90.0,False,93.3,True,90.0,4,4,4,4,4,7,2,3,4,2134.99,1.27
2,9.3,11.04,11.88,False,86.24,False,97.67,False,112.22,2,4,4,2,6,6,4,3,4,1118.91,1.212
2,13.26,7.43,11.83,False,84.2,False,95.52,False,65.63,2,4,4,3,6,8,2,2,4,1043.93,1.299
19,4.52,16.08,28.85,True,90.0,True,90.0,True,90.0,4,4,4,3,5,6,3,3,4,2096.86,1.293
2,8.98,12.4,10.98,False,113.35,False,92.15,False,96.46,2,4,4,3,5,7,3,3,4,1110.86,1.22
19,7.84,11.95,23.64,True,90.0,True,90.0,True,90.0,4,4,4,3,5,7,2,2,4,2214.78,1.224
2,10.23,10.02,10.64,False,95.39,False,99.41,False,95.12,2,4,4,3,5,6,3,2,4,1065.12,1.273
19,8.81,13.38,17.97,True,90.0,True,90.0,True,90.0,4,4,4,4,5,7,2,2,4,2118.26,1.28
14,7.93,9.18,29.16,True,90.0,False,91.25,True,90.0,4,4,4,4,5,7,3,3,4,2122.27,1.277
2,9.75,10.21,11.49,False,71.7,False,83.11,False,79.82,2,4,4,3,6,6,2,2,4,1066.31,1.271
2,8.04,9.88,14.02,False,71.07,False,90.35,False,89.01,2,4,4,4,4,5,2,2,4,1053.21,1.287
2,10.6,9.64,11.42,False,85.7,False,75.57,False,69.52,2,4,4,2,5,7,2,2,4,1058.6,1.281
19,6.29,15.65,22.62,True,90.0,True,90.0,True,90.0,4,4,4,4,5,6,2,2,4,2226.68,1.218
19,8.1,13.03,21.11,True,90.0,True,90.0,True,90.0,4,4,4,4,4,6,4,3,4,2228.01,1.217
4,11.44,5.98,15.37,True,90.0,False,91.56,True,90.0,2,4,4,4,5,6,2,2,4,1051.09,1.29
2,9.59,11.37,11.02,False,84.98,False,72.61,False,70.36,2,4,4,3,6,7,2,3,4,1079.86,1.255
14,16.51,8.88,14.3,True,90.0,False,99.06,True,90.0,4,4,4,2,5,6,3,3,4,2070.35,1.31
4,10.61,8.05,12.63,True,90.0,False,97.03,True,90.0,2,4,4,2,6,8,3,2,4,1070.62,1.266
2,9.64,9.93,12.22,False,76.99,False,79.51,False,79.49,2,4,4,3,6,6,2,2,4,1108.41,1.223
2,9.85,11.54,10.17,False,99.09,False,114.53,False,87.29,2,4,4,3,5,8,2,1,4,1038.25,1.306
14,14.04,18.35,8.18,True,90.0,False,99.92,True,90.0,4,4,4,2,6,6,3,1,4,2075.94,1.306
2,11.94,11.7,15.39,False,85.86,False,91.81,False,95.66,4,4,4,4,5,7,2,3,4,2133.24,1.271
4,18.92,8.22,7.2,True,90.0,False,96.38,True,90.0,2,4,4,2,5,8,2,1,4,1112.83,1.218
2,8.13,9.09,16.26,False,99.59,False,103.35,False,101.41,2,4,4,2,6,8,3,3,4,1117.32,1.213
2,9.8,12.7,9.29,False,111.18,False,96.82,False,79.99,2,4,4,3,5,6,3,2,4,1059.75,1.279
4,11.26,7.5,12.26,True,90.0,False,91.83,True,90.0,2,4,4,4,4,6,4,3,4,1034.83,1.31
14,9.93,13.35,15.63,True,90.0,False,91.22,True,90.0,4,4,4,3,5,8,3,3,4,2071.53,1.309
19,5.44,16.33,24.93,True,90.0,True,90.0,True,90.0,4,4,4,2,6,7,3,3,4,2214.66,1.224
2,10.83,10.35,10.68,False,73.87,False,90.87,False,76.91,2,4,4,3,5,8,2,2,4,1116.21,1.214
2,7.92,10.44,26.52,False,87.05,False,79.93,False,95.54,4,4,4,2,6,9,3,3,4,2143.7,1.265
14,6.27,12.39,28.6,True,90.0,False,95.25,True,90.0,4,4,4,4,4,8,4,2,4,2212.48,1.225
