Space group number,A,B,C,Alpha_90,Alpha,Beta_90,Beta,Gamma_90,Gamma,Z value,Molecular weight_category,S_L_category,M_L_category,S_M_category,S_category,Globularity_category,FrTPSA_category,Dipole moment_category,Calculated volume,Calculated density
9,7.47,17.18,9.13,True,90.0,False,100.9,True,90.0,4,2,4,2,6,4,4,3,3,1150.56,1.34
19,8.04,9.21,15.32,True,90.0,True,90.0,True,90.0,4,2,4,4,5,6,5,4,3,1134.42,1.359
2,6.34,10.85,16.69,False,99.96,False,93.61,False,93.99,4,2,4,4,4,4,5,5,3,1124.75,1.371
33,5.74,12.3,16.44,True,90.0,True,90.0,True,90.0,4,2,4,3,4,4,3,2,3,1160.7,1.328
2,7.53,11.77,13.75,False,86.31,False,73.94,False,81.37,4,2,4,2,6,5,4,4,3,1157.48,1.332
19,5.55,7.3,27.01,True,90.0,True,90.0,True,90.0,4,2,4,2,5,4,5,4,3,1094.31,1.409
2,6.48,10.44,17.11,False,87.6,False,81.12,False,92.9,4,2,4,4,4,4,4,3,3,1140.72,1.351
4,12.41,10.0,9.24,True,90.0,False,100.91,True,90.0,4,2,4,3,5,4,4,2,3,1125.96,1.369
14,11.25,7.99,14.09,True,90.0,False,116.51,True,90.0,4,2,4,2,6,6,3,2,3,1133.35,1.36
14,11.02,7.38,13.54,True,90.0,False,97.31,True,90.0,4,2,4,3,6,6,6,3,3,1092.23,1.411
2,8.0,9.67,9.1,False,112.78,False,95.81,False,113.11,2,2,4,2,5,6,3,2,3,569.75,1.353
2,8.92,8.87,7.44,False,72.54,False,78.41,False,86.0,2,2,4,4,5,6,4,3,3,550.06,1.401
14,9.74,12.95,9.48,True,90.0,False,112.06,True,90.0,4,2,4,4,5,6,4,3,3,1108.2,1.391
19,5.38,11.14,19.3,True,90.0,True,90.0,True,90.0,4,2,4,4,6,6,4,2,3,1156.71,1.333
14,9.23,13.43,9.57,True,90.0,False,104.41,True,90.0,4,2,4,4,5,5,4,3,3,1148.97,1.342
2,8.64,8.35,8.23,False,95.55,False,97.0,False,101.35,2,2,4,4,5,6,4,4,3,573.33,1.344
4,5.78,9.63,10.56,True,90.0,False,97.23,True,90.0,2,2,4,4,4,4,4,2,3,583.11,1.322
14,9.29,13.49,8.99,True,90.0,False,98.5,True,90.0,4,2,4,3,5,4,5,4,3,1114.27,1.383
