Space group number,A,B,C,Alpha_90,Alpha,Beta_90,Beta,Gamma_90,Gamma,Z value,Molecular weight_category,S_L_category,M_L_category,S_M_category,S_category,Globularity_category,FrTPSA_category,Dipole moment_category,Calculated volume,Calculated density
19,5.98,9.9,21.67,True,90.0,True,90.0,True,90.0,4,2,4,2,6,6,4,2,1,1282.91,1.259
14,11.31,8.39,14.73,True,90.0,False,109.94,True,90.0,4,2,4,3,5,4,4,1,1,1313.95,1.229
61,8.3,16.21,19.42,True,90.0,True,90.0,True,90.0,8,2,4,2,6,5,4,2,1,2612.83,1.236
14,6.15,6.23,16.93,True,90.0,False,95.21,True,90.0,2,2,4,3,4,5,3,2,1,645.98,1.25
61,7.16,12.56,28.33,True,90.0,True,90.0,True,90.0,8,2,4,4,5,6,3,2,1,2547.71,1.268
14,8.62,11.49,13.16,True,90.0,False,102.41,True,90.0,4,2,4,2,6,5,5,4,1,1272.96,1.269
19,10.55,8.06,15.47,True,90.0,True,90.0,True,90.0,4,2,4,4,3,4,4,3,1,1315.46,1.228
14,7.75,26.39,6.55,True,90.0,False,99.86,True,90.0,4,2,4,2,5,5,4,3,1,1319.83,1.224
4,8.39,7.4,10.87,True,90.0,False,110.8,True,90.0,2,2,4,4,5,5,4,2,1,630.89,1.28
33,9.77,14.55,9.05,True,90.0,True,90.0,True,90.0,4,2,4,2,5,5,3,1,1,1286.49,1.255
2,8.48,7.42,10.77,False,80.64,False,79.35,False,78.32,2,2,4,1,6,4,6,2,1,646.66,1.249
9,8.44,16.11,9.58,True,90.0,False,95.84,True,90.0,4,2,4,4,4,5,4,1,1,1295.82,1.246
14,10.27,6.16,21.55,True,90.0,False,100.16,True,90.0,4,2,4,3,5,5,5,3,1,1341.94,1.203
33,17.55,5.39,28.04,True,90.0,True,90.0,True,90.0,8,2,4,3,5,4,5,4,1,2652.43,1.218
14,11.59,14.29,7.68,True,90.0,False,96.85,True,90.0,4,2,4,3,5,6,3,1,1,1262.89,1.279
19,5.1,10.84,23.14,True,90.0,True,90.0,True,90.0,4,2,4,3,5,5,5,1,1,1279.27,1.262
14,11.85,7.99,15.28,True,90.0,False,116.19,True,90.0,4,2,4,4,5,5,3,1,1,1298.21,1.244
2,9.04,9.12,16.29,False,81.11,False,85.65,False,79.32,4,2,4,4,4,4,6,4,1,1302.36,1.24
4,6.63,4.86,20.43,True,90.0,False,96.24,True,90.0,2,2,4,2,6,6,6,1,1,654.39,1.234
14,9.33,12.29,12.04,True,90.0,False,115.29,True,90.0,4,2,4,2,6,5,6,2,1,1248.26,1.294
15,12.86,9.09,23.12,True,90.0,False,103.85,True,90.0,8,2,4,2,5,5,4,1,1,2624.09,1.231
14,11.79,12.21,9.27,True,90.0,False,99.15,True,90.0,4,2,4,2,6,6,4,2,1,1317.49,1.226
2,9.05,7.73,9.14,False,99.47,False,91.83,False,80.56,2,2,4,4,6,6,5,2,1,622.14,1.298
29,9.58,18.75,13.9,True,90.0,True,90.0,True,90.0,8,2,4,3,5,5,4,2,1,2496.79,1.294
19,9.75,11.84,11.63,True,90.0,True,90.0,True,90.0,4,2,4,3,5,5,4,1,1,1342.57,1.203
2,9.31,10.47,7.15,False,73.15,False,86.2,False,80.42,2,2,4,2,6,6,3,2,1,657.61,1.228
14,13.97,10.4,9.19,True,90.0,False,97.34,True,90.0,4,2,4,4,5,4,3,3,1,1324.26,1.219
14,9.18,16.77,8.5,True,90.0,False,97.26,True,90.0,4,2,4,4,4,5,3,3,1,1298.07,1.244
61,18.0,7.37,20.21,True,90.0,True,90.0,True,90.0,8,2,4,3,5,5,5,1,1,2681.06,1.205
14,12.01,8.49,12.86,True,90.0,False,92.83,True,90.0,4,2,4,2,5,4,6,1,1,1309.67,1.233
