Space group number,A,B,C,Alpha_90,Alpha,Beta_90,Beta,Gamma_90,Gamma,Z value,Molecular weight_category,S_L_category,M_L_category,S_M_category,S_category,Globularity_category,FrTPSA_category,Dipole moment_category,Calculated volume,Calculated density
14,7.24,13.14,13.01,True,90.0,False,90.38,True,90.0,4,2,4,4,5,5,5,3,2,1237.66,1.439
14,12.06,10.42,9.94,True,90.0,False,101.66,True,90.0,4,2,4,2,6,6,3,4,2,1223.34,1.456
14,8.91,10.98,13.22,True,90.0,False,101.53,True,90.0,4,2,4,4,4,5,4,2,2,1267.24,1.405
14,5.8,9.67,22.38,True,90.0,False,92.22,True,90.0,4,2,4,2,6,5,3,1,2,1254.26,1.42
61,12.56,11.0,18.34,True,90.0,True,90.0,True,90.0,8,2,4,3,5,4,4,3,2,2533.85,1.406
19,7.31,10.95,15.47,True,90.0,True,90.0,True,90.0,4,2,4,4,4,4,4,4,2,1238.29,1.438
2,8.1,8.77,10.28,False,112.99,False,100.53,False,100.28,2,2,4,2,6,6,4,3,2,635.26,1.402
5,16.66,8.95,8.61,True,90.0,False,96.07,True,90.0,4,2,4,4,5,4,5,2,2,1276.61,1.395
61,9.84,8.64,29.34,True,90.0,True,90.0,True,90.0,8,2,4,3,6,6,4,2,2,2494.42,1.428
14,9.14,15.26,8.92,True,90.0,False,100.34,True,90.0,4,2,4,3,6,4,6,5,2,1223.92,1.455
2,6.25,11.19,9.46,False,100.28,False,97.13,False,105.16,2,2,4,3,5,3,5,4,2,618.09,1.441
61,24.55,10.6,10.0,True,90.0,True,90.0,True,90.0,8,2,4,2,6,5,4,2,2,2602.3,1.369
61,14.24,7.74,22.2,True,90.0,True,90.0,True,90.0,8,2,4,4,5,4,5,2,2,2446.83,1.456
14,13.07,6.39,15.58,True,90.0,False,101.26,True,90.0,4,2,4,4,5,5,4,3,2,1276.15,1.396
14,8.32,12.05,12.65,True,90.0,False,99.53,True,90.0,4,2,4,2,6,6,5,3,2,1250.74,1.424
2,7.82,8.42,10.11,False,88.84,False,95.76,False,100.56,2,2,4,2,5,6,4,2,2,651.11,1.368
14,12.05,7.54,14.9,True,90.0,False,114.05,True,90.0,4,2,4,3,5,5,3,2,2,1236.25,1.441
14,6.3,15.38,13.51,True,90.0,False,100.78,True,90.0,4,2,4,4,5,4,5,2,2,1285.94,1.385
14,5.08,17.54,14.55,True,90.0,False,98.15,True,90.0,4,2,4,2,6,5,5,4,2,1283.36,1.388
19,11.36,8.28,13.27,True,90.0,True,90.0,True,90.0,4,2,4,3,5,5,6,3,2,1248.19,1.427
61,10.12,12.17,21.0,True,90.0,True,90.0,True,90.0,8,2,4,4,5,4,4,2,2,2586.37,1.377
14,10.43,15.07,8.07,True,90.0,False,103.43,True,90.0,4,2,4,2,6,5,3,1,2,1233.76,1.443
4,9.66,10.16,13.55,True,90.0,False,111.02,True,90.0,4,2,4,3,6,5,3,2,2,1241.38,1.435
14,12.16,7.8,13.97,True,90.0,False,105.02,True,90.0,4,2,4,3,5,5,4,2,2,1279.76,1.392
14,9.28,17.01,8.13,True,90.0,False,100.47,True,90.0,4,2,4,2,5,6,3,3,2,1261.98,1.411
4,8.76,6.34,11.45,True,90.0,False,99.52,True,90.0,2,2,4,4,5,5,5,3,2,627.16,1.42
19,4.98,12.74,20.32,True,90.0,True,90.0,True,90.0,4,2,4,4,5,5,6,4,2,1289.21,1.381
2,6.13,12.96,16.67,False,85.75,False,81.12,False,85.87,4,2,4,3,5,5,4,3,2,1302.4,1.367
14,6.27,12.13,17.14,True,90.0,False,101.37,True,90.0,4,2,4,4,5,5,5,3,2,1278.0,1.393
