Space group number,A,B,C,Alpha_90,Alpha,Beta_90,Beta,Gamma_90,Gamma,Z value,Molecular weight_category,S_L_category,M_L_category,S_M_category,S_category,Globularity_category,FrTPSA_category,Dipole moment_category,Calculated volume,Calculated density
5,13.93,8.23,15.58,True,90.0,False,115.72,True,90.0,4,3,5,4,5,7,3,3,3,1609.19,1.412
14,12.76,14.64,8.91,True,90.0,False,99.37,True,90.0,4,3,5,3,6,8,3,2,3,1642.24,1.384
19,9.16,11.38,16.43,True,90.0,True,90.0,True,90.0,4,3,5,4,6,6,3,2,3,1712.68,1.327
5,20.78,8.42,19.38,True,90.0,False,108.41,True,90.0,8,3,5,4,5,7,3,2,3,3217.33,1.412
4,10.59,12.23,12.63,True,90.0,False,96.98,True,90.0,4,3,5,4,5,5,3,3,3,1623.66,1.399
5,8.76,9.03,21.86,True,90.0,False,86.22,True,90.0,4,3,5,3,6,7,2,2,3,1725.43,1.317
33,14.79,12.13,19.08,True,90.0,True,90.0,True,90.0,8,3,5,3,6,6,3,3,3,3423.0,1.328
19,8.24,8.29,24.83,True,90.0,True,90.0,True,90.0,4,3,5,4,5,6,5,2,3,1696.13,1.34
9,6.36,16.39,15.9,True,90.0,False,87.21,True,90.0,4,3,5,3,6,6,3,3,3,1655.46,1.372
14,11.55,11.49,12.59,True,90.0,False,94.37,True,90.0,4,3,5,4,5,6,3,1,3,1665.96,1.364
14,15.13,17.57,12.97,True,90.0,False,98.64,True,90.0,8,3,5,3,6,7,6,3,3,3408.74,1.333
19,7.04,9.76,24.27,True,90.0,True,90.0,True,90.0,4,3,5,3,6,7,4,2,3,1667.6,1.362
19,6.24,11.13,23.16,True,90.0,True,90.0,True,90.0,4,3,5,3,6,5,4,4,3,1608.49,1.413
2,10.59,8.92,9.46,False,72.32,False,80.01,False,80.39,2,3,5,3,6,6,3,2,3,832.26,1.365
61,11.32,12.87,22.94,True,90.0,True,90.0,True,90.0,8,3,5,4,6,6,3,5,3,3342.09,1.36
14,9.23,15.94,12.22,True,90.0,False,109.96,True,90.0,4,3,5,3,6,7,3,3,3,1689.89,1.345
14,10.33,9.59,17.43,True,90.0,False,99.38,True,90.0,4,3,5,4,6,6,4,3,3,1703.61,1.334
2,8.51,8.48,12.56,False,112.46,False,97.87,False,93.23,2,3,5,4,5,8,4,2,3,823.88,1.379
14,8.64,11.42,17.46,True,90.0,False,90.84,True,90.0,4,3,5,4,5,8,3,2,3,1722.57,1.319
33,9.28,12.17,15.29,True,90.0,True,90.0,True,90.0,4,3,5,4,6,6,4,4,3,1726.82,1.316
61,14.58,10.17,22.85,True,90.0,True,90.0,True,90.0,8,3,5,4,6,9,2,1,3,3388.17,1.341
19,7.44,12.03,18.5,True,90.0,True,90.0,True,90.0,4,3,5,4,5,5,3,3,3,1655.81,1.372
14,11.14,8.06,18.11,True,90.0,False,95.46,True,90.0,4,3,5,3,6,6,3,1,3,1618.69,1.404
2,10.0,13.28,6.46,False,85.71,False,80.01,False,81.41,2,3,5,4,5,7,3,1,3,834.35,1.362
2,9.55,9.18,10.62,False,73.69,False,75.38,False,79.13,2,3,5,3,6,6,3,3,3,857.67,1.325
14,10.35,12.5,14.17,True,90.0,False,112.55,True,90.0,4,3,5,3,6,6,3,4,3,1693.08,1.342
19,9.95,7.84,21.33,True,90.0,True,90.0,True,90.0,4,3,5,4,6,6,5,3,3,1663.91,1.366
2,9.87,9.68,9.39,False,92.61,False,101.37,False,112.24,2,3,5,3,6,7,3,3,3,806.93,1.408
19,7.94,12.01,17.35,True,90.0,True,90.0,True,90.0,4,3,5,4,5,6,4,1,3,1654.49,1.373
19,9.33,6.68,27.61,True,90.0,True,90.0,True,90.0,4,3,5,3,5,9,4,2,3,1720.78,1.32
2,8.39,7.45,14.26,False,80.82,False,76.89,False,78.67,2,3,5,4,6,7,3,2,3,844.99,1.344
2,9.32,11.62,15.52,False,86.0,False,97.64,False,99.75,4,3,5,3,6,10,4,2,3,1639.89,1.386
14,20.61,6.37,12.9,True,90.0,False,96.88,True,90.0,4,3,5,3,5,6,4,2,3,1681.39,1.351
2,9.78,11.07,10.06,False,113.59,False,112.44,False,102.85,2,3,5,3,6,8,3,2,3,827.13,1.373
14,10.96,11.84,12.67,True,90.0,False,100.21,True,90.0,4,3,5,4,5,6,3,2,3,1618.1,1.404
14,9.54,11.08,16.39,True,90.0,False,99.72,True,90.0,4,3,5,4,6,7,3,2,3,1707.61,1.331
4,14.91,8.31,14.19,True,90.0,False,100.95,True,90.0,4,3,5,3,6,7,3,3,3,1726.16,1.316
19,7.58,10.76,20.16,True,90.0,True,90.0,True,90.0,4,3,5,4,5,7,3,3,3,1644.27,1.382
5,9.62,8.45,20.1,True,90.0,False,94.78,True,90.0,4,3,5,2,6,6,3,1,3,1628.23,1.395
2,8.67,9.44,11.45,False,113.87,False,100.61,False,93.49,2,3,5,4,6,6,3,2,3,832.71,1.364
4,7.44,9.42,24.06,True,90.0,False,89.97,True,90.0,4,3,5,4,5,6,3,2,3,1686.24,1.347
19,12.1,14.74,9.62,True,90.0,True,90.0,True,90.0,4,3,5,4,5,6,4,3,3,1715.77,1.324
4,10.55,7.41,10.85,True,90.0,False,102.17,True,90.0,2,3,5,4,6,7,3,2,3,829.14,1.37
14,7.15,8.51,26.97,True,90.0,False,96.04,True,90.0,4,3,5,4,5,6,5,2,3,1631.92,1.392
4,6.87,11.81,10.66,True,90.0,False,110.12,True,90.0,2,3,5,3,6,6,3,1,3,812.11,1.399
2,10.19,8.5,20.39,False,100.22,False,97.19,False,100.41,4,3,5,3,6,8,3,3,3,1686.75,1.347
14,13.7,6.93,17.84,True,90.0,False,96.86,True,90.0,4,3,5,3,6,7,5,3,3,1681.62,1.351
19,8.61,12.46,15.87,True,90.0,True,90.0,True,90.0,4,3,5,4,5,7,3,2,3,1702.54,1.335
2,11.77,12.98,11.7,False,112.13,False,98.58,False,94.96,4,3,5,4,5,6,3,3,3,1617.27,1.405
19,7.54,18.31,24.44,True,90.0,True,90.0,True,90.0,8,3,5,3,6,7,3,2,3,3374.12,1.347
19,7.96,9.51,22.64,True,90.0,True,90.0,True,90.0,4,3,5,4,5,6,3,4,3,1713.84,1.326
14,9.74,12.92,13.12,True,90.0,False,94.8,True,90.0,4,3,5,4,6,5,4,3,3,1645.24,1.381
2,10.64,11.35,17.26,False,100.49,False,109.68,False,113.53,4,3,5,4,5,7,3,2,3,1674.14,1.357
14,11.68,14.84,10.06,True,90.0,False,100.34,True,90.0,4,3,5,4,6,7,4,4,3,1715.39,1.325
2,8.1,10.13,10.72,False,85.73,False,71.5,False,99.46,2,3,5,3,5,6,3,2,3,815.24,1.394
4,8.96,12.5,7.53,True,90.0,False,94.18,True,90.0,2,3,5,3,6,5,4,2,3,841.12,1.351
4,9.28,9.21,20.63,True,90.0,False,103.27,True,90.0,4,3,5,4,5,6,3,2,3,1716.14,1.324
2,10.73,7.4,11.22,False,81.75,False,102.81,False,89.45,2,3,5,4,6,6,4,2,3,858.93,1.323
14,17.19,11.34,9.16,True,90.0,False,109.88,True,90.0,4,3,5,3,5,7,3,1,3,1679.19,1.353
2,9.26,10.68,9.92,False,112.64,False,110.79,False,88.14,2,3,5,4,6,7,3,2,3,840.31,1.352
33,11.5,11.14,12.67,True,90.0,True,90.0,True,90.0,4,3,5,4,5,6,3,3,3,1623.15,1.4
5,11.04,7.54,19.88,True,90.0,False,96.21,True,90.0,4,3,5,4,5,6,2,3,3,1645.13,1.381
2,11.0,10.84,7.64,False,99.92,False,97.37,False,107.01,2,3,5,3,6,6,3,1,3,842.54,1.348
14,8.42,13.02,15.31,True,90.0,False,99.68,True,90.0,4,3,5,4,5,5,4,2,3,1654.51,1.373
61,9.9,12.95,25.67,True,90.0,True,90.0,True,90.0,8,3,5,4,5,6,3,2,3,3291.02,1.381
2,7.44,7.97,16.09,False,79.67,False,97.25,False,113.28,2,3,5,3,6,8,3,2,3,860.59,1.32
14,10.23,8.69,19.72,True,90.0,False,101.98,True,90.0,4,3,5,4,6,6,3,2,3,1714.9,1.325
14,10.18,11.26,14.86,True,90.0,False,93.15,True,90.0,4,3,5,3,6,6,3,3,3,1700.78,1.336
2,9.43,12.46,14.78,False,86.46,False,85.02,False,92.93,4,3,5,3,6,6,3,2,3,1723.97,1.318
19,7.41,13.36,17.37,True,90.0,True,90.0,True,90.0,4,3,5,4,5,6,4,3,3,1719.59,1.321
15,9.41,17.36,21.05,True,90.0,False,90.03,True,90.0,8,3,5,4,5,8,3,2,3,3438.68,1.321
