Space group number,A,B,C,Alpha_90,Alpha,Beta_90,Beta,Gamma_90,Gamma,Z value,Molecular weight_category,S_L_category,M_L_category,S_M_category,S_category,Globularity_category,FrTPSA_category,Dipole moment_category,Calculated volume,Calculated density
14,7.69,5.74,29.68,True,90.0,False,96.89,True,90.0,4,2,3,4,4,5,4,1,1,1300.63,1.242
29,8.85,7.87,18.1,True,90.0,True,90.0,True,90.0,4,2,3,3,5,5,4,3,1,1260.66,1.281
61,11.27,10.88,20.92,True,90.0,True,90.0,True,90.0,8,2,3,3,4,3,5,1,1,2565.16,1.259
14,10.63,7.41,17.21,True,90.0,False,104.45,True,90.0,4,2,3,3,5,3,5,3,1,1312.72,1.23
9,8.02,16.18,9.84,True,90.0,False,98.49,True,90.0,4,2,3,2,5,4,4,1,1,1262.88,1.279
19,10.79,7.61,16.18,True,90.0,True,90.0,True,90.0,4,2,3,3,4,4,4,3,1,1328.57,1.216
14,12.02,7.54,15.31,True,90.0,False,116.14,True,90.0,4,2,3,4,3,3,6,2,1,1245.64,1.296
14,11.23,7.45,17.18,True,90.0,False,114.31,True,90.0,4,2,3,2,5,6,4,2,1,1309.89,1.233
33,6.65,14.7,13.06,True,90.0,True,90.0,True,90.0,4,2,3,2,4,4,4,2,1,1276.68,1.265
4,8.8,6.22,11.72,True,90.0,False,96.56,True,90.0,2,2,3,4,4,3,6,2,1,637.31,1.267
14,12.92,8.43,12.08,True,90.0,False,102.78,True,90.0,4,2,3,3,3,5,3,1,1,1283.11,1.259
19,7.92,10.97,14.71,True,90.0,True,90.0,True,90.0,4,2,3,4,4,4,3,3,1,1278.04,1.264
14,11.4,6.45,17.63,True,90.0,False,99.38,True,90.0,4,2,3,2,5,5,3,1,1,1279.0,1.263
15,14.1,19.52,9.09,True,90.0,False,92.12,True,90.0,8,2,3,3,5,6,5,4,1,2500.15,1.292
14,11.78,11.87,10.58,True,90.0,False,117.5,True,90.0,4,2,3,3,4,6,3,3,1,1312.23,1.231
2,5.6,9.24,13.59,False,115.81,False,91.05,False,92.73,2,2,3,2,5,5,3,1,1,631.74,1.278
61,7.7,9.09,18.81,True,90.0,True,90.0,True,90.0,4,2,3,3,3,1,6,1,1,1316.57,1.227
14,11.86,7.56,15.56,True,90.0,False,106.06,True,90.0,4,2,3,2,4,4,5,3,1,1340.69,1.205
14,8.78,13.72,11.0,True,90.0,False,97.26,True,90.0,4,2,3,3,3,6,3,1,1,1314.45,1.229
33,10.17,16.56,7.43,True,90.0,True,90.0,True,90.0,4,2,3,2,5,3,5,2,1,1251.32,1.291
14,8.11,16.0,10.34,True,90.0,False,96.83,True,90.0,4,2,3,3,4,4,4,2,1,1332.2,1.212
14,10.83,5.54,11.64,True,90.0,False,112.24,True,90.0,2,2,3,3,5,4,3,3,1,646.42,1.249
61,12.12,8.65,25.6,True,90.0,True,90.0,True,90.0,8,2,3,2,5,4,5,2,1,2683.85,1.203
2,5.07,8.59,15.78,False,88.03,False,94.74,False,109.09,2,2,3,2,5,5,4,1,1,647.2,1.248
14,8.9,9.83,16.37,True,90.0,False,111.71,True,90.0,4,2,3,4,4,4,4,2,1,1330.58,1.214
9,15.72,11.3,7.46,True,90.0,False,99.36,True,90.0,4,2,3,2,5,6,3,3,1,1307.52,1.235
1,8.55,7.26,11.1,False,100.19,False,96.68,False,108.57,2,2,3,3,4,4,3,3,1,631.73,1.278
19,7.52,9.6,17.77,True,90.0,True,90.0,True,90.0,4,2,3,4,3,3,6,3,1,1282.85,1.259
2,8.22,9.22,9.15,False,86.02,False,74.63,False,78.63,2,2,3,3,4,3,4,2,1,655.43,1.232
2,9.47,9.93,8.22,False,69.7,False,78.75,False,63.92,2,2,3,4,4,2,4,2,1,650.33,1.242
14,11.12,12.1,10.09,True,90.0,False,111.32,True,90.0,4,2,3,3,3,4,5,1,1,1264.72,1.277
14,7.46,6.0,28.81,True,90.0,False,89.71,True,90.0,4,2,3,3,5,4,6,2,1,1289.52,1.252
14,8.39,7.25,21.27,True,90.0,False,100.05,True,90.0,4,2,3,1,6,4,4,2,1,1273.95,1.268
2,7.47,11.85,9.28,False,111.78,False,108.88,False,107.54,2,2,3,4,4,5,4,3,1,633.34,1.275
2,8.5,10.83,8.58,False,107.32,False,110.83,False,102.34,2,2,3,3,5,4,5,4,1,657.98,1.227
19,6.29,9.73,21.17,True,90.0,True,90.0,True,90.0,4,2,3,3,3,2,4,1,1,1295.64,1.246
14,13.41,10.0,19.48,True,90.0,False,101.68,True,90.0,8,2,3,2,6,4,3,1,1,2558.18,1.263
9,8.9,25.89,5.69,True,90.0,False,93.94,True,90.0,4,2,3,1,6,4,5,5,1,1308.0,1.235
5,20.97,6.79,9.43,True,90.0,False,105.35,True,90.0,4,2,3,3,3,4,4,3,1,1294.8,1.247
61,8.8,10.07,29.94,True,90.0,True,90.0,True,90.0,8,2,3,4,4,6,3,1,1,2653.16,1.217
19,5.49,10.64,22.74,True,90.0,True,90.0,True,90.0,4,2,3,2,6,6,4,2,1,1328.33,1.216
33,5.34,10.9,21.98,True,90.0,True,90.0,True,90.0,4,2,3,2,6,5,4,3,1,1279.37,1.262
14,10.41,21.31,5.76,True,90.0,False,97.78,True,90.0,4,2,3,4,4,4,3,2,1,1266.02,1.276
4,7.69,6.45,13.77,True,90.0,False,111.57,True,90.0,2,2,3,4,4,5,4,3,1,635.17,1.271
2,8.57,7.95,9.7,False,95.76,False,104.08,False,88.34,2,2,3,2,5,6,4,2,1,637.78,1.266
2,9.66,10.73,13.98,False,87.63,False,71.6,False,65.31,4,2,3,1,6,6,4,1,1,1242.37,1.3
19,5.36,11.43,21.15,True,90.0,True,90.0,True,90.0,4,2,3,1,6,7,3,1,1,1295.75,1.246
4,6.09,14.72,15.16,True,90.0,False,99.71,True,90.0,4,2,3,2,6,6,6,3,1,1339.55,1.206
1,11.2,7.43,9.04,False,102.2,False,110.54,False,101.16,2,2,3,4,4,5,4,3,1,658.43,1.226
2,9.63,11.09,12.22,False,84.92,False,74.25,False,91.66,4,2,3,1,6,5,5,5,1,1249.21,1.293
61,10.36,13.47,17.91,True,90.0,True,90.0,True,90.0,8,2,3,2,5,4,4,2,1,2499.33,1.292
14,13.04,11.02,10.2,True,90.0,False,116.82,True,90.0,4,2,3,2,5,4,4,1,1,1308.08,1.235
14,15.53,6.2,14.83,True,90.0,False,117.34,True,90.0,4,2,3,1,6,4,5,2,1,1268.42,1.273
15,14.94,6.87,12.45,True,90.0,False,98.68,True,90.0,4,2,3,3,3,2,4,2,1,1263.21,1.278
2,8.21,7.52,11.29,False,101.37,False,96.58,False,100.9,2,2,3,2,5,6,3,4,1,662.62,1.219
2,7.71,7.99,10.81,False,84.78,False,74.34,False,80.68,2,2,3,2,5,6,4,1,1,631.96,1.278
14,7.77,21.79,8.27,True,90.0,False,108.85,True,90.0,4,2,3,2,6,5,4,4,1,1325.08,1.219
19,10.38,11.18,10.78,True,90.0,True,90.0,True,90.0,4,2,3,2,6,3,4,2,1,1251.0,1.291
14,14.15,7.06,12.5,True,90.0,False,95.62,True,90.0,4,2,3,3,4,4,4,2,1,1242.74,1.299
4,8.57,6.23,23.84,True,90.0,False,96.13,True,90.0,4,2,3,3,5,5,6,1,1,1265.57,1.276
2,6.69,9.6,11.02,False,113.81,False,97.93,False,93.34,2,2,3,3,4,5,6,2,1,636.23,1.269
14,9.33,13.99,10.29,True,90.0,False,111.69,True,90.0,4,2,3,4,4,5,5,2,1,1248.02,1.294
2,5.28,11.29,11.7,False,112.47,False,103.64,False,88.63,2,2,3,2,5,6,3,2,1,624.62,1.293
14,15.21,6.45,13.25,True,90.0,False,97.86,True,90.0,4,2,3,4,3,4,6,1,1,1287.67,1.254
14,10.76,7.44,15.59,True,90.0,False,93.05,True,90.0,4,2,3,2,4,4,5,3,1,1246.28,1.296
14,7.83,10.65,7.92,True,90.0,False,94.63,True,90.0,2,2,3,3,3,6,3,2,1,658.29,1.227
2,7.65,14.05,13.16,False,112.36,False,95.93,False,76.36,4,2,3,2,5,5,4,3,1,1271.08,1.27
4,9.81,6.26,10.23,True,90.0,False,97.18,True,90.0,2,2,3,2,6,5,5,4,1,623.3,1.295
4,8.74,5.43,13.99,True,90.0,False,95.3,True,90.0,2,2,3,2,4,5,5,3,1,661.1,1.221
61,12.33,9.01,23.29,True,90.0,True,90.0,True,90.0,8,2,3,2,5,5,4,1,1,2587.36,1.248
4,7.08,5.58,16.06,True,90.0,False,91.18,True,90.0,2,2,3,3,4,4,4,1,1,634.34,1.273
14,6.3,6.58,15.55,True,90.0,False,97.23,False,90.0,2,2,3,2,5,4,5,2,1,639.48,1.263
2,8.13,8.09,10.19,False,76.74,False,75.25,False,79.13,2,2,3,3,5,6,4,2,1,624.78,1.292
61,9.92,11.43,22.23,True,90.0,True,90.0,True,90.0,8,2,3,3,4,5,4,2,1,2520.56,1.281
33,11.9,5.64,18.78,True,90.0,True,90.0,True,90.0,4,2,3,4,3,2,4,2,1,1260.44,1.281
4,6.73,12.2,17.13,True,90.0,False,110.74,True,90.0,4,2,3,4,3,5,3,2,1,1315.33,1.228
19,6.44,12.33,16.87,True,90.0,True,90.0,True,90.0,4,2,3,2,5,4,4,2,1,1339.57,1.206
14,12.21,8.08,29.38,True,90.0,False,114.29,True,90.0,8,2,3,4,4,3,6,2,1,2641.94,1.222
2,8.04,7.33,11.59,False,82.36,False,74.5,False,71.4,2,2,3,2,6,4,6,3,1,622.96,1.296
61,8.63,16.4,17.9,True,90.0,True,90.0,True,90.0,8,2,3,4,4,4,4,2,1,2533.42,1.275
19,11.65,8.2,13.04,True,90.0,True,90.0,True,90.0,4,2,3,2,5,5,6,1,1,1245.71,1.296
