Space group number,A,B,C,Alpha_90,Alpha,Beta_90,Beta,Gamma_90,Gamma,Z value,Molecular weight_category,S_L_category,M_L_category,S_M_category,S_category,Globularity_category,FrTPSA_category,Dipole moment_category,Calculated volume,Calculated density
2,8.21,11.53,10.85,False,92.95,False,74.27,False,108.91,2,3,4,4,5,5,3,2,3,934.51,1.401
4,7.58,10.28,12.75,True,90.0,False,92.22,True,90.0,2,3,4,2,5,6,3,3,3,992.76,1.319
2,10.14,7.19,15.51,False,111.3,False,91.16,False,111.99,2,3,4,2,6,7,2,2,3,960.78,1.363
14,12.82,18.44,8.5,True,90.0,False,96.38,True,90.0,4,3,4,3,6,5,3,2,3,1996.96,1.311
2,7.33,10.07,14.13,False,75.61,False,75.19,False,73.91,2,3,4,3,5,7,4,2,3,950.94,1.377
4,12.03,8.64,9.99,True,90.0,False,110.52,True,90.0,2,3,4,2,6,6,4,2,3,972.47,1.346
14,11.6,8.52,19.68,True,90.0,False,106.85,True,90.0,4,3,4,3,5,6,3,1,3,1861.51,1.406
14,13.89,11.27,13.77,True,90.0,False,114.77,True,90.0,4,3,4,4,5,6,3,1,3,1957.24,1.338
4,20.65,5.07,9.6,True,90.0,False,108.58,True,90.0,2,3,4,4,5,8,2,3,3,952.69,1.374
14,12.66,10.18,15.18,True,90.0,False,98.69,True,90.0,4,3,4,4,5,6,3,3,3,1933.92,1.354
14,13.26,13.4,11.55,True,90.0,False,110.5,True,90.0,4,3,4,4,5,6,4,4,3,1922.29,1.362
14,10.21,15.97,11.85,True,90.0,False,102.16,True,90.0,4,3,4,2,6,6,3,3,3,1888.83,1.386
2,10.86,8.34,11.45,False,81.12,False,79.55,False,80.48,2,3,4,2,5,7,3,2,3,997.5,1.312
14,13.84,29.33,4.84,True,90.0,False,100.48,True,90.0,4,3,4,3,6,8,4,4,3,1931.91,1.355
14,11.0,16.2,11.54,True,90.0,False,109.35,True,90.0,4,3,4,2,5,6,3,3,3,1940.26,1.349
4,11.2,5.75,14.98,True,90.0,False,92.46,True,90.0,2,3,4,4,5,8,3,2,3,963.82,1.358
2,9.49,11.52,18.85,False,111.95,False,90.29,False,100.86,4,3,4,4,4,5,3,3,3,1870.7,1.4
14,14.45,7.59,17.88,True,90.0,False,97.29,True,90.0,4,3,4,4,5,6,3,3,3,1945.15,1.346
4,11.35,10.76,7.88,True,90.0,False,92.43,True,90.0,2,3,4,3,5,6,3,1,3,961.49,1.362
1,9.41,12.36,17.61,False,78.56,False,86.07,False,69.8,4,3,4,3,3,5,4,2,3,1884.01,1.39
5,21.6,10.18,9.13,True,90.0,False,111.81,True,90.0,4,3,4,4,5,7,3,3,3,1863.88,1.405
14,12.59,11.24,13.47,True,90.0,False,99.89,True,90.0,4,3,4,2,6,7,3,1,3,1877.83,1.394
2,12.09,11.12,14.62,False,93.4,False,90.95,False,100.89,4,3,4,4,4,5,4,2,3,1925.96,1.359
4,12.48,7.09,11.59,True,90.0,False,106.26,True,90.0,2,3,4,3,5,6,3,2,3,984.5,1.33
14,12.17,10.96,15.43,True,90.0,False,111.5,True,90.0,4,3,4,2,6,6,3,2,3,1914.89,1.367
9,13.46,16.84,16.69,True,90.0,False,92.61,True,90.0,8,3,4,3,4,5,3,1,3,3779.14,1.386
19,7.19,11.27,24.57,True,90.0,True,90.0,True,90.0,4,3,4,2,6,9,3,2,3,1990.94,1.315
61,10.23,16.26,22.55,True,90.0,True,90.0,True,90.0,8,3,4,3,6,6,3,1,3,3750.96,1.396
14,12.79,8.03,18.12,True,90.0,False,90.37,True,90.0,4,3,4,3,5,7,2,2,3,1860.95,1.407
2,6.08,12.63,13.79,False,68.09,False,85.67,False,74.56,2,3,4,3,5,6,5,4,3,946.66,1.383
14,13.99,13.81,9.76,True,90.0,False,97.97,True,90.0,4,3,4,3,5,7,3,1,3,1867.44,1.402
15,18.18,7.96,26.03,True,90.0,False,94.72,True,90.0,8,3,4,3,6,6,5,2,3,3754.1,1.395
33,10.97,8.68,19.99,True,90.0,True,90.0,True,90.0,4,3,4,4,5,7,3,3,3,1903.44,1.376
2,8.13,11.22,11.43,False,105.63,False,100.2,False,91.63,2,3,4,2,6,6,4,2,3,985.01,1.329
5,8.87,12.78,17.58,True,90.0,False,99.26,True,90.0,4,3,4,4,6,6,3,2,3,1966.87,1.331
4,8.53,6.66,17.05,True,90.0,False,91.7,True,90.0,2,3,4,4,5,7,3,3,3,968.18,1.352
29,8.87,8.11,27.57,True,90.0,True,90.0,True,90.0,4,3,4,2,6,5,3,2,3,1983.27,1.32
2,10.12,10.74,8.82,False,87.58,False,97.71,False,85.52,2,3,4,2,6,6,3,3,3,945.72,1.384
5,18.46,8.95,11.86,True,90.0,False,101.11,True,90.0,4,3,4,3,5,6,3,2,3,1922.75,1.362
19,9.48,13.43,14.98,True,90.0,True,90.0,True,90.0,4,3,4,3,5,7,3,2,3,1907.2,1.373
19,9.12,12.07,17.39,True,90.0,True,90.0,True,90.0,4,3,4,3,6,5,3,3,3,1914.26,1.368
2,9.87,8.15,12.34,False,88.42,False,96.7,False,107.39,2,3,4,2,6,7,4,2,3,940.77,1.392
15,16.41,8.76,27.65,True,90.0,False,94.8,True,90.0,8,3,4,4,5,6,3,1,3,3960.79,1.322
2,10.16,9.3,10.65,False,102.47,False,90.54,False,88.55,2,3,4,2,5,6,3,2,3,982.24,1.333
14,10.1,16.69,12.61,True,90.0,False,112.38,True,90.0,4,3,4,3,5,7,3,2,3,1965.55,1.332
29,10.82,17.89,10.24,True,90.0,True,90.0,True,90.0,4,3,4,2,6,6,3,4,3,1982.15,1.321
19,7.66,10.82,22.67,True,90.0,True,90.0,True,90.0,4,3,4,4,5,6,3,3,3,1878.92,1.393
19,7.15,13.1,21.04,True,90.0,True,90.0,True,90.0,4,3,4,3,5,5,3,2,3,1970.71,1.329
2,9.73,8.86,12.08,False,98.14,False,95.71,False,70.72,2,3,4,2,5,6,3,2,3,971.53,1.347
2,9.41,13.23,16.28,False,86.08,False,87.45,False,75.24,4,3,4,3,4,6,4,2,3,1954.53,1.34
14,11.71,12.7,14.3,True,90.0,False,114.87,True,90.0,4,3,4,2,5,7,4,2,3,1929.44,1.357
14,15.87,11.75,10.54,True,90.0,False,105.05,True,90.0,4,3,4,2,5,5,4,2,3,1898.01,1.379
2,6.77,8.33,17.8,False,74.94,False,86.3,False,95.34,2,3,4,4,5,5,3,2,3,961.01,1.362
14,10.8,12.11,15.52,True,90.0,False,111.33,True,90.0,4,3,4,3,6,5,4,3,3,1890.79,1.385
