Space group number,A,B,C,Alpha_90,Alpha,Beta_90,Beta,Gamma_90,Gamma,Z value,Molecular weight_category,S_L_category,M_L_category,S_M_category,S_category,Globularity_category,FrTPSA_category,Dipole moment_category,Calculated volume,Calculated density
2,8.0,9.27,10.72,False,93.91,False,80.05,False,100.51,2,2,3,2,4,5,4,2,1,769.35,1.244
14,8.57,9.82,17.9,True,90.0,False,102.49,True,90.0,4,2,3,2,5,4,4,2,1,1470.77,1.301
2,8.02,7.59,12.66,False,87.85,False,83.96,False,80.28,2,2,3,2,5,3,6,3,1,755.2,1.267
14,7.61,16.97,12.07,True,90.0,False,99.81,True,90.0,4,2,3,2,5,5,3,1,1,1535.95,1.246
4,10.84,4.3,17.26,True,90.0,False,102.57,True,90.0,2,2,3,3,3,4,3,1,1,785.24,1.219
1,5.84,12.49,21.71,False,86.51,False,83.15,False,88.04,4,2,3,2,5,6,4,2,1,1568.76,1.22
2,8.84,8.6,11.28,False,88.98,False,79.11,False,68.66,2,2,3,1,6,6,3,2,1,783.15,1.222
19,6.93,11.15,19.75,True,90.0,True,90.0,True,90.0,4,2,3,2,3,3,5,2,1,1526.07,1.254
61,13.55,11.28,20.24,True,90.0,True,90.0,True,90.0,8,2,3,4,3,4,4,1,1,3093.56,1.237
5,14.76,6.69,15.39,True,90.0,False,101.13,True,90.0,4,2,3,3,5,6,4,2,1,1491.09,1.284
14,23.62,7.93,8.07,True,90.0,False,98.24,True,90.0,4,2,3,2,5,3,4,1,1,1495.96,1.28
14,8.44,7.88,12.84,True,90.0,False,113.99,True,90.0,2,2,3,2,5,4,4,2,1,780.18,1.227
19,6.8,10.41,21.47,True,90.0,True,90.0,True,90.0,4,2,3,2,6,5,4,1,1,1519.82,1.259
4,9.33,10.83,16.44,True,90.0,False,112.01,True,90.0,4,2,3,4,3,5,3,2,1,1540.09,1.243
2,8.87,9.88,9.17,False,86.98,False,78.71,False,87.68,2,2,3,2,5,5,4,1,1,786.6,1.217
2,5.22,6.96,23.22,False,106.87,False,91.16,False,102.94,2,2,3,2,4,5,4,2,1,783.51,1.221
33,7.61,10.91,18.03,True,90.0,True,90.0,True,90.0,4,2,3,2,5,5,4,3,1,1496.94,1.279
2,8.03,8.22,12.66,False,92.23,False,95.09,False,112.6,2,2,3,3,6,6,4,1,1,766.01,1.249
14,12.16,9.84,13.83,True,90.0,False,108.23,True,90.0,4,2,3,3,4,4,4,2,1,1571.76,1.218
9,6.3,24.63,9.41,True,90.0,False,92.34,True,90.0,4,2,3,2,5,4,5,2,1,1458.92,1.312
19,6.8,7.75,29.49,True,90.0,True,90.0,True,90.0,4,2,3,4,3,4,5,2,1,1554.12,1.232
14,13.04,4.8,24.27,True,90.0,False,103.22,True,90.0,4,2,3,2,5,5,5,2,1,1478.85,1.294
2,6.54,12.42,9.74,False,93.51,False,95.35,False,87.77,2,2,3,2,5,5,4,4,1,785.79,1.218
2,6.17,10.68,12.56,False,86.32,False,86.88,False,68.58,2,2,3,2,6,5,4,2,1,768.47,1.245
14,14.82,11.05,9.14,True,90.0,False,92.2,True,90.0,4,2,3,3,4,3,6,3,1,1495.67,1.28
2,6.04,9.47,13.64,False,87.73,False,96.11,False,88.35,2,2,3,2,5,4,4,2,1,774.72,1.235
19,5.2,14.75,20.03,True,90.0,True,90.0,True,90.0,4,2,3,3,3,5,4,3,1,1536.3,1.246
33,7.4,14.2,14.0,True,90.0,True,90.0,True,90.0,4,2,3,4,3,5,4,3,1,1471.12,1.301
2,9.21,7.51,12.16,False,73.53,False,73.29,False,85.96,2,2,3,4,4,3,4,2,1,772.45,1.239
5,12.92,6.87,17.23,True,90.0,False,106.61,True,90.0,4,2,3,4,5,6,3,2,1,1465.53,1.306
2,9.74,17.83,8.67,False,95.9,False,99.09,False,95.03,4,2,3,3,5,6,4,2,1,1470.58,1.302
61,9.4,11.36,29.47,True,90.0,True,90.0,True,90.0,8,2,3,4,4,4,4,2,1,3146.92,1.216
19,5.12,10.72,27.51,True,90.0,True,90.0,True,90.0,4,2,3,3,4,4,4,2,1,1509.92,1.268
14,11.98,7.61,17.26,True,90.0,False,105.47,True,90.0,4,2,3,3,5,4,3,2,1,1516.55,1.262
2,9.92,10.36,16.47,False,111.34,False,92.12,False,100.32,4,2,3,3,4,5,4,3,1,1541.41,1.242
4,6.45,18.32,6.33,True,90.0,False,102.55,True,90.0,2,2,3,4,4,4,6,3,1,730.11,1.311
33,21.91,8.19,17.55,True,90.0,True,90.0,True,90.0,8,2,3,3,4,4,4,1,1,3149.22,1.216
19,10.3,9.25,16.36,True,90.0,True,90.0,True,90.0,4,2,3,2,4,3,4,3,1,1558.7,1.228
4,9.1,6.67,13.35,True,90.0,False,105.5,True,90.0,2,2,3,1,6,6,3,2,1,780.83,1.226
14,7.84,8.9,21.22,True,90.0,False,92.09,True,90.0,4,2,3,2,5,4,4,2,1,1479.66,1.294
14,7.19,25.87,8.23,True,90.0,False,93.38,True,90.0,4,2,3,2,6,6,6,1,1,1528.16,1.253
61,7.18,21.79,19.24,True,90.0,True,90.0,True,90.0,8,2,3,2,5,5,4,1,1,3010.14,1.272
2,7.12,9.72,11.32,False,89.02,False,82.54,False,76.59,2,2,3,3,4,5,6,1,1,755.54,1.267
2,9.54,8.61,10.06,False,102.07,False,91.86,False,102.39,2,2,3,3,3,6,4,2,1,786.64,1.217
1,7.38,10.95,10.34,False,112.71,False,97.23,False,100.16,2,2,3,4,4,5,3,1,1,741.21,1.291
14,9.86,13.63,11.02,True,90.0,False,96.2,True,90.0,4,2,3,2,6,4,4,1,1,1472.34,1.3
2,6.33,9.89,13.84,False,112.0,False,90.97,False,101.55,2,2,3,4,4,5,3,1,1,783.04,1.222
14,11.14,7.14,18.43,True,90.0,False,92.39,True,90.0,4,2,3,2,5,5,4,3,1,1464.64,1.307
61,12.21,23.45,10.9,True,90.0,True,90.0,True,90.0,8,2,3,4,4,5,3,1,1,3120.94,1.227
14,9.25,5.03,16.23,True,90.0,False,96.25,True,90.0,2,2,3,4,4,5,6,1,1,750.65,1.275
14,12.5,7.15,19.61,True,90.0,False,116.63,True,90.0,4,2,3,3,5,6,4,1,1,1566.72,1.222
15,22.9,20.76,6.26,True,90.0,False,94.99,True,90.0,8,2,3,4,4,3,5,2,1,2964.75,1.291
2,10.61,7.98,10.57,False,96.59,False,110.85,False,110.22,2,2,3,2,6,5,3,2,1,755.39,1.267
14,10.59,8.04,17.91,True,90.0,False,100.54,True,90.0,4,2,3,4,5,4,4,3,1,1499.19,1.277
61,14.01,7.3,29.93,True,90.0,True,90.0,True,90.0,8,2,3,3,5,6,3,3,1,3061.03,1.251
14,12.16,9.53,14.36,True,90.0,False,114.82,True,90.0,4,2,3,4,3,6,3,2,1,1510.39,1.267
2,9.67,11.89,6.56,False,93.66,False,95.02,False,86.66,2,2,3,3,3,4,3,2,1,748.77,1.278
2,10.13,9.77,16.1,False,81.99,False,74.86,False,88.23,4,2,3,2,6,6,3,2,1,1523.08,1.257
14,7.65,13.52,14.84,True,90.0,False,97.89,True,90.0,4,2,3,2,5,5,4,1,1,1520.34,1.259
19,7.51,12.0,16.58,True,90.0,True,90.0,True,90.0,4,2,3,3,3,5,4,3,1,1494.19,1.281
14,11.36,7.89,16.89,True,90.0,False,95.38,True,90.0,4,2,3,1,6,5,5,1,1,1507.19,1.27
2,9.33,6.47,14.41,False,98.67,False,96.49,False,113.54,2,2,3,2,5,5,6,2,1,773.82,1.237
14,8.21,6.02,29.94,True,90.0,False,98.3,True,90.0,4,2,3,2,4,4,4,1,1,1464.26,1.307
