Space group number,A,B,C,Alpha_90,Alpha,Beta_90,Beta,Gamma_90,Gamma,Z value,Molecular weight_category,S_L_category,M_L_category,S_M_category,S_category,Globularity_category,FrTPSA_category,Dipole moment_category,Calculated volume,Calculated density
14,11.16,11.72,14.69,True,90.0,False,97.04,True,90.0,4,3,3,2,5,5,3,2,2,1906.9,1.262
2,9.84,13.48,14.49,False,86.2,False,92.51,False,95.89,4,3,3,4,3,6,2,3,2,1906.32,1.262
61,14.78,8.97,29.41,True,90.0,True,90.0,True,90.0,8,3,3,2,5,7,3,1,2,3899.08,1.234
19,5.8,17.02,19.38,True,90.0,True,90.0,True,90.0,4,3,3,3,4,5,3,4,2,1913.12,1.258
4,11.12,11.91,7.0,True,90.0,False,94.11,True,90.0,2,3,3,4,4,5,3,3,2,924.69,1.301
4,10.06,7.68,12.56,True,90.0,False,93.03,True,90.0,2,3,3,2,5,5,3,3,2,969.04,1.241
19,9.96,11.44,16.98,True,90.0,True,90.0,True,90.0,4,3,3,3,4,6,3,1,2,1934.74,1.244
19,7.42,15.54,16.19,True,90.0,True,90.0,True,90.0,4,3,3,3,5,5,3,3,2,1866.82,1.289
2,8.84,14.87,8.04,False,93.48,False,106.11,False,74.74,2,3,3,2,5,8,3,2,2,979.48,1.228
19,6.76,11.75,23.47,True,90.0,True,90.0,True,90.0,4,3,3,4,4,7,2,3,2,1864.22,1.291
19,7.34,11.57,21.91,True,90.0,True,90.0,True,90.0,4,3,3,2,5,6,2,3,2,1860.68,1.293
14,12.28,22.01,7.58,True,90.0,False,111.16,True,90.0,4,3,3,2,5,5,4,3,2,1910.61,1.259
14,8.14,15.7,15.34,True,90.0,False,89.38,True,90.0,4,3,3,2,4,5,3,2,2,1960.31,1.227
14,12.08,8.86,17.76,True,90.0,False,90.75,True,90.0,4,3,3,2,5,5,3,2,2,1900.67,1.266
14,12.02,22.03,7.47,True,90.0,False,102.55,True,90.0,4,3,3,3,3,4,3,1,2,1930.8,1.246
14,16.39,12.19,9.88,True,90.0,False,108.38,True,90.0,4,3,3,3,4,6,3,1,2,1873.27,1.284
33,11.08,10.94,16.08,True,90.0,True,90.0,True,90.0,4,3,3,2,3,7,3,1,2,1949.14,1.234
14,9.38,11.01,18.74,True,90.0,False,105.16,True,90.0,4,3,3,4,3,5,3,5,2,1868.0,1.288
33,16.29,15.19,7.51,True,90.0,True,90.0,True,90.0,4,3,3,3,5,6,3,1,2,1858.31,1.295
