Space group number,A,B,C,Alpha_90,Alpha,Beta_90,Beta,Gamma_90,Gamma,Z value,Molecular weight_category,S_L_category,M_L_category,S_M_category,S_category,Globularity_category,FrTPSA_category,Dipole moment_category,Calculated volume,Calculated density
33,12.14,10.94,17.08,True,90.0,True,90.0,True,90.0,4,4,5,3,6,9,2,1,2,2268.42,1.365
14,8.81,22.54,11.7,True,90.0,False,104.13,True,90.0,4,4,5,4,5,8,3,1,2,2253.06,1.374
14,6.39,18.67,19.58,True,90.0,False,99.43,True,90.0,4,4,5,4,5,6,3,2,2,2304.35,1.344
19,8.18,13.76,21.27,True,90.0,True,90.0,True,90.0,4,4,5,3,6,7,2,2,2,2394.08,1.293
19,12.44,11.84,15.55,True,90.0,True,90.0,True,90.0,4,4,5,2,6,8,2,2,2,2290.35,1.352
4,10.82,15.22,7.18,True,90.0,False,101.0,True,90.0,2,4,5,4,6,7,2,1,2,1160.68,1.334
19,5.95,18.74,21.1,True,90.0,True,90.0,True,90.0,4,4,5,3,6,10,2,2,2,2352.71,1.316
2,11.3,10.11,10.86,False,78.47,False,76.41,False,74.3,2,4,5,3,6,7,2,2,2,1148.57,1.348
61,10.55,14.65,30.0,True,90.0,True,90.0,True,90.0,8,4,5,4,5,10,3,1,2,4636.73,1.336
14,12.05,13.72,14.35,True,90.0,False,100.86,True,90.0,4,4,5,4,6,8,2,1,2,2329.94,1.329
4,8.58,10.25,12.97,True,90.0,False,91.14,True,90.0,2,4,5,3,6,8,3,1,2,1140.42,1.358
4,8.19,19.99,13.74,True,90.0,False,90.75,True,90.0,4,4,5,3,6,7,3,3,2,2249.29,1.377
15,16.06,15.82,18.9,True,90.0,False,101.24,True,90.0,8,4,5,3,6,8,2,2,2,4709.8,1.315
1,10.08,9.73,12.25,False,88.21,False,78.19,False,93.33,2,4,5,3,6,7,3,2,2,1172.9,1.32
1,8.33,11.93,11.56,False,85.74,False,84.29,False,87.35,2,4,5,3,6,8,3,2,2,1139.07,1.359
14,11.37,12.63,16.0,True,90.0,False,100.79,True,90.0,4,4,5,4,6,6,2,1,2,2257.03,1.372
9,8.12,18.67,15.87,True,90.0,False,89.95,True,90.0,4,4,5,4,6,10,2,2,2,2405.9,1.287
4,15.69,11.33,13.47,True,90.0,False,97.03,True,90.0,4,4,5,3,6,7,2,2,2,2376.53,1.303
4,11.86,7.84,12.46,True,90.0,False,95.97,True,90.0,2,4,5,4,5,8,2,1,2,1152.28,1.344
19,6.94,14.67,22.23,True,90.0,True,90.0,True,90.0,4,4,5,3,6,7,2,1,2,2263.23,1.368
1,8.82,13.73,18.81,False,85.64,False,90.72,False,88.6,4,4,5,4,6,7,3,2,2,2270.36,1.364
2,9.78,9.95,14.24,False,68.88,False,69.74,False,72.35,2,4,5,3,5,10,2,2,2,1187.18,1.304
2,9.15,8.57,16.05,False,102.12,False,99.86,False,94.68,2,4,5,4,5,6,4,2,2,1203.28,1.287
14,13.52,14.25,13.47,True,90.0,False,114.94,True,90.0,4,4,5,3,6,6,3,2,2,2353.13,1.316
2,9.27,12.58,10.22,False,87.17,False,76.33,False,80.76,2,4,5,3,6,6,3,2,2,1142.95,1.355
19,9.26,13.89,17.97,True,90.0,True,90.0,True,90.0,4,4,5,4,6,9,2,2,2,2311.33,1.34
4,8.45,10.57,12.74,True,90.0,False,99.69,True,90.0,2,4,5,3,6,8,2,2,2,1121.66,1.38
19,6.31,12.64,29.51,True,90.0,True,90.0,True,90.0,4,4,5,4,4,7,2,2,2,2353.67,1.316
5,14.79,7.55,20.52,True,90.0,False,92.21,True,90.0,4,4,5,3,6,6,3,1,2,2289.65,1.352
14,12.11,10.84,17.49,True,90.0,False,99.79,True,90.0,4,4,5,4,6,9,3,1,2,2262.52,1.369
2,6.85,14.07,23.48,False,86.84,False,84.81,False,88.89,4,4,5,3,6,6,3,2,2,2250.05,1.376
2,9.95,10.07,12.28,False,80.74,False,81.29,False,81.64,2,4,5,3,6,8,3,2,2,1191.1,1.3
19,8.46,16.91,16.05,True,90.0,True,90.0,True,90.0,4,4,5,3,6,7,2,1,2,2296.09,1.349
61,17.8,8.96,30.0,True,90.0,True,90.0,True,90.0,8,4,5,3,6,9,2,1,2,4784.64,1.294
2,8.7,12.0,11.1,False,87.19,False,81.51,False,82.3,2,4,5,3,6,7,4,2,2,1135.3,1.364
5,17.81,6.67,20.33,True,90.0,False,90.01,True,90.0,4,4,5,4,5,5,4,2,2,2415.06,1.282
61,9.76,19.26,23.88,True,90.0,True,90.0,True,90.0,8,4,5,4,5,6,3,1,2,4488.91,1.38
5,23.9,13.5,7.53,True,90.0,False,98.15,True,90.0,4,4,5,3,6,6,2,1,2,2405.02,1.288
2,10.15,12.26,18.34,False,87.27,False,90.81,False,96.63,4,4,5,2,6,8,3,2,2,2264.29,1.368
14,14.29,8.38,19.39,True,90.0,False,91.41,True,90.0,4,4,5,3,6,7,2,2,2,2321.25,1.334
2,8.62,9.61,14.64,False,101.21,False,99.3,False,100.52,2,4,5,4,5,7,2,1,2,1144.93,1.352
2,9.27,10.94,13.57,False,111.09,False,111.19,False,95.6,2,4,5,4,5,6,2,2,2,1155.47,1.34
14,16.43,18.14,8.21,True,90.0,False,111.77,True,90.0,4,4,5,3,6,6,3,2,2,2272.4,1.363
14,15.89,8.18,19.05,True,90.0,False,102.49,True,90.0,4,4,5,3,5,6,3,2,2,2417.52,1.281
2,12.03,10.71,9.6,False,86.35,False,71.38,False,82.44,2,4,5,3,5,8,2,2,2,1161.64,1.333
4,5.4,10.89,20.31,True,90.0,False,91.24,True,90.0,2,4,5,3,5,10,2,3,2,1194.07,1.297
14,10.02,8.08,28.6,True,90.0,False,103.89,True,90.0,4,4,5,4,6,7,4,1,2,2247.79,1.378
14,12.14,17.81,21.09,True,90.0,False,97.49,True,90.0,8,4,5,4,6,7,3,2,2,4521.03,1.37
15,21.71,9.06,12.72,True,90.0,False,105.51,True,90.0,4,4,5,4,6,9,3,1,2,2410.82,1.284
2,9.91,17.27,14.75,False,111.54,False,100.26,False,86.69,4,4,5,4,6,8,2,1,2,2310.47,1.34
14,10.68,11.63,18.71,True,90.0,False,95.74,True,90.0,4,4,5,4,5,6,3,2,2,2312.29,1.339
19,8.22,15.4,18.92,True,90.0,True,90.0,True,90.0,4,4,5,4,5,7,2,1,2,2395.04,1.293
14,10.27,26.07,8.84,True,90.0,False,107.35,True,90.0,4,4,5,3,5,8,3,3,2,2259.12,1.371
4,8.49,6.22,21.35,True,90.0,False,94.61,True,90.0,2,4,5,3,6,8,2,2,2,1123.8,1.378
33,7.15,18.47,18.03,True,90.0,True,90.0,True,90.0,4,4,5,3,5,9,2,2,2,2381.05,1.3
19,10.59,8.32,25.72,True,90.0,True,90.0,True,90.0,4,4,5,3,6,7,3,2,2,2266.16,1.366
19,11.77,11.19,17.34,True,90.0,True,90.0,True,90.0,4,4,5,3,6,8,2,3,2,2283.79,1.356
14,13.06,12.8,14.31,True,90.0,False,97.37,True,90.0,4,4,5,3,6,8,3,2,2,2372.41,1.305
2,9.73,19.44,6.62,False,114.06,False,98.09,False,87.77,2,4,5,4,5,8,3,2,2,1131.78,1.368
19,6.5,16.91,21.64,True,90.0,True,90.0,True,90.0,4,4,5,4,5,8,2,2,2,2378.56,1.302
33,9.78,27.53,8.96,True,90.0,True,90.0,True,90.0,4,4,5,3,5,8,3,2,2,2412.42,1.284
14,11.87,12.14,16.65,True,90.0,False,108.86,True,90.0,4,4,5,4,5,7,3,1,2,2270.48,1.364
2,10.15,11.21,11.83,False,112.69,False,104.26,False,87.52,2,4,5,3,6,9,2,3,2,1201.58,1.289
2,10.59,11.77,9.39,False,95.71,False,94.06,False,81.92,2,4,5,4,6,7,4,1,2,1151.12,1.345
14,9.91,13.04,17.95,True,90.0,False,97.75,True,90.0,4,4,5,4,5,7,2,2,2,2298.43,1.347
2,13.53,13.13,15.94,False,86.97,False,112.57,False,65.83,4,4,5,4,5,7,4,2,2,2310.3,1.34
2,6.85,11.28,15.18,False,80.2,False,89.16,False,79.53,2,4,5,4,6,6,4,3,2,1136.41,1.362
2,10.35,8.12,15.74,False,105.29,False,91.4,False,67.1,2,4,5,4,5,7,3,2,2,1170.87,1.322
2,8.63,13.01,11.77,False,110.15,False,100.9,False,101.45,2,4,5,3,6,8,2,2,2,1167.34,1.326
19,7.05,15.69,20.68,True,90.0,True,90.0,True,90.0,4,4,5,4,6,8,3,3,2,2287.51,1.354
61,10.0,17.9,25.48,True,90.0,True,90.0,True,90.0,8,4,5,3,5,7,2,1,2,4560.92,1.358
61,12.59,12.67,29.44,True,90.0,True,90.0,True,90.0,8,4,5,3,5,8,2,1,2,4696.13,1.319
2,9.63,12.84,18.84,False,88.06,False,89.37,False,85.84,4,4,5,3,5,6,2,2,2,2322.0,1.334
14,16.32,7.8,18.45,True,90.0,False,95.16,True,90.0,4,4,5,3,6,7,3,1,2,2339.09,1.324
61,15.88,12.16,24.48,True,90.0,True,90.0,True,90.0,8,4,5,4,6,10,4,1,2,4727.11,1.31
61,11.58,18.78,21.87,True,90.0,True,90.0,True,90.0,8,4,5,4,5,8,2,2,2,4756.12,1.302
14,11.02,19.02,11.71,True,90.0,False,108.03,True,90.0,4,4,5,3,6,9,2,2,2,2333.9,1.327
14,14.78,13.65,11.37,True,90.0,False,91.32,True,90.0,4,4,5,4,5,5,4,3,2,2293.25,1.35
19,6.81,23.41,15.15,True,90.0,True,90.0,True,90.0,4,4,5,3,6,7,3,2,2,2415.24,1.282
2,8.9,10.64,13.36,False,85.75,False,85.87,False,65.8,2,4,5,4,6,6,3,2,2,1149.58,1.347
