Space group number,A,B,C,Alpha_90,Alpha,Beta_90,Beta,Gamma_90,Gamma,Z value,Molecular weight_category,S_L_category,M_L_category,S_M_category,S_category,Globularity_category,FrTPSA_category,Dipole moment_category,Calculated volume,Calculated density
9,11.48,7.84,10.65,True,90.0,False,92.86,True,90.0,4,2,2,4,3,2,4,4,4,957.34,1.464
33,9.83,8.02,23.14,True,90.0,True,90.0,True,90.0,8,2,2,4,3,4,5,1,4,1824.28,1.537
2,9.1,9.81,10.81,False,88.05,False,83.13,False,75.38,4,2,2,1,5,4,5,3,4,927.06,1.512
2,5.28,7.63,12.69,False,100.81,False,103.13,False,102.02,2,2,2,3,4,5,4,2,4,471.92,1.485
61,7.22,15.8,15.9,True,90.0,True,90.0,True,90.0,8,2,2,4,3,3,5,4,4,1813.81,1.546
19,5.34,11.11,15.34,True,90.0,True,90.0,True,90.0,4,2,2,4,3,3,6,5,4,910.08,1.54
15,18.05,9.77,12.13,True,90.0,False,118.1,True,90.0,8,2,2,2,4,3,5,3,4,1886.96,1.486
19,4.07,10.44,21.36,True,90.0,True,90.0,True,90.0,4,2,2,2,4,4,4,5,4,907.6,1.545
2,9.84,10.75,11.2,False,113.09,False,110.95,False,102.57,4,2,2,3,3,5,5,3,4,925.27,1.515
14,5.53,7.33,22.71,True,90.0,False,92.46,True,90.0,4,2,2,3,4,4,6,4,4,919.7,1.524
61,8.71,9.73,21.7,True,90.0,True,90.0,True,90.0,8,2,2,1,6,4,5,2,4,1839.04,1.525
2,9.71,8.77,6.45,False,105.75,False,105.28,False,107.19,2,2,2,1,4,2,5,3,4,468.4,1.496
33,10.27,11.92,15.37,True,90.0,True,90.0,True,90.0,8,2,2,2,6,5,5,5,4,1881.57,1.49
33,5.03,11.01,17.07,True,90.0,True,90.0,True,90.0,4,2,2,2,5,4,6,5,4,945.34,1.483
2,7.83,11.14,12.55,False,72.57,False,88.18,False,65.21,4,2,2,4,2,3,4,3,4,942.6,1.487
2,5.28,6.95,13.81,False,85.99,False,73.2,False,79.29,2,2,2,1,6,4,5,4,4,476.62,1.471
4,5.32,21.39,8.32,True,90.0,False,98.72,True,90.0,4,2,2,2,5,4,4,4,4,935.83,1.498
14,7.1,12.87,10.0,True,90.0,False,99.43,True,90.0,4,2,2,2,3,2,6,5,4,901.42,1.555
61,12.34,7.93,18.48,True,90.0,True,90.0,True,90.0,8,2,2,3,4,3,4,3,4,1808.38,1.55
14,6.4,10.88,13.36,True,90.0,False,98.61,True,90.0,4,2,2,2,3,2,6,3,4,919.8,1.524
2,6.52,7.41,10.84,False,69.98,False,75.11,False,74.7,2,2,2,3,2,3,4,2,4,466.54,1.502
4,6.4,8.13,9.91,True,90.0,False,112.61,True,90.0,2,2,2,4,2,4,6,4,4,476.01,1.473
19,5.4,12.63,13.93,True,90.0,True,90.0,True,90.0,4,2,2,2,3,3,6,5,4,950.05,1.476
14,7.76,8.83,14.0,True,90.0,False,100.77,True,90.0,4,2,2,2,4,5,4,3,4,942.39,1.488
2,8.64,7.38,15.67,False,70.44,False,87.2,False,81.27,4,2,2,1,5,5,5,2,4,930.6,1.506
14,12.9,9.62,16.15,True,90.0,False,115.84,True,90.0,8,2,2,2,3,3,5,3,4,1803.79,1.554
