Space group number,A,B,C,Alpha_90,Alpha,Beta_90,Beta,Gamma_90,Gamma,Z value,Molecular weight_category,S_L_category,M_L_category,S_M_category,S_category,Globularity_category,FrTPSA_category,Dipole moment_category,Calculated volume,Calculated density
14,20.97,8.76,22.9,True,90.0,False,98.92,True,90.0,4,7,3,3,5,10,1,1,3,4155.79,1.334
5,16.03,8.62,15.87,True,90.0,False,104.07,True,90.0,2,7,3,4,3,10,1,2,3,2127.11,1.303
15,15.88,15.28,18.71,True,90.0,False,108.8,True,90.0,4,7,3,4,3,9,1,2,3,4297.71,1.29
14,10.13,25.69,7.86,True,90.0,False,91.58,True,90.0,2,7,3,4,5,9,1,3,3,2044.71,1.355
14,11.47,27.87,13.28,True,90.0,False,99.37,True,90.0,4,7,3,2,5,7,2,2,3,4188.56,1.323
2,12.42,12.71,14.24,False,93.04,False,105.64,False,94.35,2,7,3,3,3,10,1,2,3,2152.11,1.288
14,16.24,17.77,16.07,True,90.0,False,116.85,True,90.0,4,7,3,2,5,9,1,1,3,4137.59,1.34
14,25.9,7.84,21.93,True,90.0,False,111.82,True,90.0,4,7,3,4,3,8,1,1,3,4133.99,1.341
15,22.6,14.41,13.29,True,90.0,False,103.93,True,90.0,4,7,3,3,3,10,1,3,3,4200.81,1.32
14,20.18,12.62,16.87,True,90.0,False,96.05,True,90.0,4,7,3,2,4,10,1,2,3,4272.38,1.297
14,22.59,11.03,18.14,True,90.0,False,113.75,True,90.0,4,7,3,3,3,10,1,2,3,4137.12,1.34
14,15.44,16.49,16.92,True,90.0,False,106.61,True,90.0,4,7,3,3,3,8,2,2,3,4128.17,1.343
14,12.31,12.26,27.75,True,90.0,False,91.02,True,90.0,4,7,3,3,3,10,1,3,3,4187.38,1.324
4,21.91,10.73,8.83,True,90.0,False,98.08,True,90.0,2,7,3,1,5,7,2,3,3,2055.27,1.349
2,12.0,12.9,15.04,False,85.22,False,74.71,False,76.96,2,7,3,4,3,10,1,2,3,2187.17,1.267
14,15.57,17.42,15.81,True,90.0,False,97.75,True,90.0,4,7,3,3,5,7,2,2,3,4248.97,1.305
4,10.11,12.21,17.62,True,90.0,False,84.29,True,90.0,2,7,3,4,4,10,1,3,3,2164.28,1.281
14,17.92,14.83,15.84,True,90.0,False,103.86,True,90.0,4,7,3,3,3,9,1,1,3,4086.97,1.356
2,11.28,14.81,13.49,False,100.07,False,106.82,False,95.84,2,7,3,3,5,10,1,3,3,2096.02,1.322
4,15.03,11.24,13.5,True,90.0,False,110.89,True,90.0,2,7,3,4,4,9,1,2,3,2130.74,1.301
4,14.65,11.66,24.32,True,90.0,False,82.46,True,90.0,4,7,3,4,4,10,1,3,3,4118.4,1.346
61,11.11,12.43,29.75,True,90.0,True,90.0,True,90.0,4,7,3,3,3,10,1,1,3,4108.39,1.349
19,11.5,13.12,27.99,True,90.0,True,90.0,True,90.0,4,7,3,4,3,10,1,2,3,4223.13,1.313
14,16.9,20.36,12.37,True,90.0,False,93.62,True,90.0,4,7,3,4,4,9,1,2,3,4247.83,1.305
4,10.38,12.35,17.42,True,90.0,False,110.62,True,90.0,2,7,3,3,3,8,1,2,3,2090.06,1.326
2,14.04,15.3,20.38,False,87.86,False,80.35,False,77.61,4,7,3,2,5,9,1,2,3,4215.4,1.315
5,20.28,10.2,20.57,True,90.0,False,105.52,True,90.0,4,7,3,3,5,10,1,3,3,4099.88,1.352
1,11.62,13.07,15.3,False,88.76,False,70.4,False,74.89,2,7,3,4,5,10,1,2,3,2107.8,1.315
4,10.7,7.92,24.26,True,90.0,False,95.81,True,90.0,2,7,3,3,3,9,1,2,3,2045.33,1.355
14,13.54,13.76,23.03,True,90.0,False,91.47,True,90.0,4,7,3,2,5,8,1,2,3,4289.32,1.292
5,11.5,17.92,21.09,True,90.0,False,100.2,True,90.0,4,7,3,3,5,9,1,2,3,4277.54,1.296
2,11.88,13.49,14.72,False,68.07,False,81.79,False,71.25,2,7,3,2,5,8,1,1,3,2071.52,1.338
15,19.18,8.52,25.57,True,90.0,False,91.77,True,90.0,4,7,3,3,3,8,1,1,3,4176.49,1.327
2,9.94,16.8,14.59,False,101.64,False,68.22,False,107.93,2,7,3,4,3,10,1,3,3,2142.02,1.294
1,11.53,12.34,15.0,False,87.38,False,82.04,False,75.81,2,7,3,3,4,10,1,2,3,2049.0,1.353
2,15.1,9.19,16.77,False,92.6,False,110.02,False,93.84,2,7,3,2,5,10,1,2,3,2175.83,1.274
33,16.03,13.94,18.97,True,90.0,True,90.0,True,90.0,4,7,3,4,5,9,1,1,3,4239.0,1.308
5,21.93,8.18,24.29,True,90.0,False,91.8,True,90.0,4,7,3,3,3,7,1,2,3,4355.17,1.273
14,24.4,8.09,20.74,True,90.0,False,92.77,True,90.0,4,7,3,3,5,10,1,2,3,4089.21,1.356
19,9.98,17.75,24.51,True,90.0,True,90.0,True,90.0,4,7,3,4,3,10,1,3,3,4341.82,1.277
14,17.86,12.99,19.12,True,90.0,False,104.27,True,90.0,4,7,3,3,3,7,1,2,3,4299.0,1.289
19,20.05,11.45,19.01,True,90.0,True,90.0,True,90.0,4,7,3,3,5,10,1,1,3,4364.17,1.27
15,15.18,20.09,28.16,True,90.0,False,91.27,True,90.0,8,7,3,3,5,10,1,1,3,8585.74,1.291
19,12.08,13.05,26.15,True,90.0,True,90.0,True,90.0,4,7,3,4,4,8,1,2,3,4122.39,1.345
2,12.8,16.01,11.62,False,71.32,False,81.07,False,75.77,2,7,3,2,5,9,1,2,3,2179.01,1.272
1,12.87,13.07,13.54,False,105.32,False,106.04,False,93.38,2,7,3,2,4,10,1,1,3,2089.62,1.326
5,18.25,7.89,28.71,True,90.0,False,92.83,True,90.0,4,7,3,4,3,5,2,2,3,4128.98,1.343
14,11.57,13.06,29.47,True,90.0,False,102.0,True,90.0,4,7,3,4,4,8,1,2,3,4355.73,1.273
14,11.16,16.55,22.98,True,90.0,False,91.84,True,90.0,4,7,3,3,4,9,1,2,3,4242.17,1.307
19,12.1,18.26,18.76,True,90.0,True,90.0,True,90.0,4,7,3,2,5,8,1,1,3,4144.95,1.337
2,11.58,16.81,22.55,False,86.05,False,90.36,False,96.24,4,7,3,4,3,10,1,3,3,4353.2,1.273
2,10.43,15.62,14.21,False,111.74,False,106.83,False,86.88,2,7,3,2,5,10,1,2,3,2054.65,1.349
4,9.57,14.5,15.52,True,90.0,False,91.29,True,90.0,2,7,3,3,3,9,1,1,3,2153.09,1.287
15,17.15,20.54,24.79,True,90.0,False,102.05,True,90.0,8,7,3,4,1,10,1,2,3,8540.14,1.298
15,24.91,13.18,26.32,True,90.0,False,89.01,True,90.0,8,7,3,4,1,10,1,2,3,8639.93,1.283
14,14.25,11.54,25.02,True,90.0,False,98.12,True,90.0,4,7,3,2,5,8,1,1,3,4073.16,1.361
2,12.25,12.23,14.6,False,70.45,False,82.97,False,86.97,2,7,3,3,4,10,1,2,3,2045.57,1.355
15,19.73,11.77,17.95,True,90.0,False,102.87,True,90.0,4,7,3,4,4,10,1,1,3,4063.67,1.364
33,17.88,14.36,15.92,True,90.0,True,90.0,True,90.0,4,7,3,3,4,9,1,1,3,4087.57,1.356
4,15.43,7.83,17.38,True,90.0,False,98.47,True,90.0,2,7,3,4,3,8,2,2,3,2076.9,1.334
9,19.33,16.42,12.95,True,90.0,False,91.71,True,90.0,4,7,3,4,4,8,2,1,3,4108.48,1.349
33,23.43,8.38,21.05,True,90.0,True,90.0,True,90.0,4,7,3,3,2,9,3,3,3,4133.03,1.341
4,22.5,19.96,9.45,True,90.0,False,99.92,True,90.0,4,7,3,2,5,9,1,1,3,4180.54,1.326
1,13.41,12.0,14.16,False,87.27,False,104.71,False,102.02,2,7,3,4,3,10,1,1,3,2155.59,1.286
2,10.45,16.56,13.19,False,73.39,False,83.21,False,88.9,2,7,3,2,5,10,2,2,3,2171.71,1.276
2,11.59,11.1,17.74,False,103.99,False,101.58,False,94.53,2,7,3,2,5,10,1,3,3,2149.86,1.289
4,11.08,14.96,12.46,True,90.0,False,90.32,True,90.0,2,7,3,3,5,9,1,2,3,2065.3,1.342
2,9.89,14.47,15.36,False,84.87,False,89.91,False,94.71,2,7,3,2,4,10,1,2,3,2181.86,1.27
14,16.46,15.21,16.39,True,90.0,False,91.7,True,90.0,4,7,3,2,5,10,1,2,3,4101.54,1.351
14,12.23,19.17,18.86,True,90.0,False,99.46,True,90.0,4,7,3,3,4,8,1,2,3,4361.58,1.271
5,24.97,13.06,12.88,True,90.0,False,97.9,True,90.0,4,7,3,2,5,10,1,2,3,4160.41,1.332
14,15.45,13.34,22.28,True,90.0,False,113.36,True,90.0,4,7,3,4,3,10,1,2,3,4215.58,1.315
14,14.18,18.66,16.2,True,90.0,False,92.71,True,90.0,4,7,3,3,4,8,1,2,3,4281.71,1.295
15,19.14,22.59,9.95,True,90.0,False,95.37,True,90.0,4,7,3,4,4,10,1,3,3,4283.23,1.294
2,11.78,10.1,19.82,False,86.12,False,101.05,False,64.66,2,7,3,2,5,10,1,2,3,2061.74,1.344
33,26.89,12.14,25.35,True,90.0,True,90.0,True,90.0,8,7,3,4,3,7,1,1,3,8275.37,1.34
2,12.49,13.08,14.77,False,71.39,False,70.91,False,80.34,2,7,3,3,5,6,2,2,3,2155.61,1.286
14,8.03,26.14,10.38,True,90.0,False,98.43,True,90.0,2,7,3,4,4,9,1,3,3,2155.27,1.286
2,14.21,21.63,14.37,False,95.3,False,110.88,False,94.29,4,7,3,3,4,10,1,2,3,4081.46,1.358
2,11.85,11.58,16.55,False,86.48,False,82.97,False,74.06,2,7,3,2,5,10,1,3,3,2166.38,1.279
14,13.84,23.84,12.61,True,90.0,False,99.79,True,90.0,4,7,3,4,4,9,1,2,3,4100.03,1.352
29,22.7,8.49,21.37,True,90.0,True,90.0,True,90.0,4,7,3,3,5,7,3,2,3,4118.49,1.346
14,20.79,16.37,12.71,True,90.0,False,107.23,True,90.0,4,7,3,4,3,10,1,2,3,4131.5,1.342
2,11.37,11.5,17.52,False,86.44,False,104.24,False,108.91,2,7,3,4,4,9,1,2,3,2100.21,1.32
14,16.76,9.87,27.06,True,90.0,False,102.29,True,90.0,4,7,3,3,5,10,1,1,3,4373.71,1.267
4,11.97,17.01,10.2,True,90.0,False,93.04,True,90.0,2,7,3,3,3,8,1,2,3,2073.9,1.336
2,10.56,12.79,16.35,False,85.2,False,88.85,False,67.58,2,7,3,3,4,9,1,3,3,2034.03,1.363
4,11.49,17.41,11.43,True,90.0,False,111.25,True,90.0,2,7,3,3,4,9,1,3,3,2131.01,1.301
2,10.63,18.32,21.6,False,93.27,False,99.82,False,87.35,4,7,3,4,4,9,1,2,3,4135.19,1.34
2,12.15,10.62,15.93,False,87.76,False,86.14,False,87.48,2,7,3,2,5,8,1,2,3,2047.5,1.354
