Space group number,A,B,C,Alpha_90,Alpha,Beta_90,Beta,Gamma_90,Gamma,Z value,Molecular weight_category,S_L_category,M_L_category,S_M_category,S_category,Globularity_category,FrTPSA_category,Dipole moment_category,Calculated volume,Calculated density
2,8.88,11.29,11.51,False,101.94,False,93.04,False,108.14,2,4,1,1,4,5,3,3,4,1064.27,1.28
19,10.38,11.49,18.1,True,90.0,True,90.0,True,90.0,4,4,1,2,2,4,2,2,4,2158.72,1.262
14,10.48,17.46,12.09,True,90.0,False,109.93,True,90.0,4,4,1,1,5,6,4,2,4,2079.75,1.31
14,10.78,14.81,13.66,True,90.0,False,101.17,True,90.0,4,4,1,1,4,5,2,2,4,2139.53,1.273
2,14.53,8.26,18.43,False,87.68,False,103.85,False,99.39,4,4,1,1,3,5,2,3,4,2118.84,1.286
2,9.69,9.67,12.11,False,76.21,False,74.04,False,80.43,2,4,1,2,5,7,2,2,4,1053.37,1.293
2,8.6,8.73,15.4,False,88.67,False,85.39,False,65.45,2,4,1,1,3,5,4,2,4,1048.21,1.3
2,7.82,9.55,14.2,False,87.07,False,86.72,False,80.2,2,4,1,1,2,5,3,2,4,1042.36,1.307
19,8.33,10.75,23.16,True,90.0,True,90.0,True,90.0,4,4,1,4,1,4,3,2,4,2073.92,1.314
2,6.19,8.31,21.0,False,88.04,False,86.1,False,76.05,2,4,1,1,5,6,2,3,4,1045.75,1.303
14,11.79,10.15,9.92,True,90.0,False,111.07,True,90.0,2,4,1,4,1,4,4,3,4,1107.74,1.23
2,10.81,7.54,14.14,False,101.03,False,108.12,False,97.63,2,4,1,1,4,5,3,2,4,1052.04,1.295
14,7.71,18.79,14.76,True,90.0,False,97.59,True,90.0,4,4,1,2,2,4,4,3,4,2119.56,1.285
1,8.39,12.24,11.78,False,107.08,False,111.42,False,93.94,2,4,1,4,1,3,4,2,4,1055.24,1.291
2,7.13,8.39,21.26,False,87.76,False,106.95,False,64.98,2,4,1,1,4,5,4,2,4,1082.86,1.258
2,10.89,12.76,8.54,False,101.49,False,112.21,False,93.5,2,4,1,1,4,6,3,3,4,1064.4,1.28
14,13.84,16.7,9.75,True,90.0,False,109.4,True,90.0,4,4,1,1,4,5,2,3,4,2125.55,1.282
19,7.35,10.08,29.88,True,90.0,True,90.0,True,90.0,4,4,1,1,5,6,4,2,4,2213.75,1.231
2,9.44,9.63,13.52,False,99.81,False,104.3,False,112.7,2,4,1,1,5,5,3,1,4,1049.08,1.299
33,27.45,20.1,3.79,True,90.0,True,90.0,True,90.0,4,4,1,2,4,6,3,2,4,2091.11,1.303
19,6.42,16.62,20.61,True,90.0,True,90.0,True,90.0,4,4,1,3,3,5,4,2,4,2199.1,1.239
2,9.04,9.91,12.79,False,76.55,False,81.87,False,75.08,2,4,1,2,3,6,3,3,4,1072.75,1.27
33,10.27,23.38,8.64,True,90.0,True,90.0,True,90.0,4,4,1,3,2,5,3,1,4,2074.57,1.313
2,10.97,10.58,9.9,False,70.26,False,77.42,False,80.48,2,4,1,2,5,7,2,2,4,1050.25,1.297
4,10.36,9.89,11.3,True,90.0,False,114.69,True,90.0,2,4,1,1,4,7,3,2,4,1051.96,1.295
19,7.34,12.61,22.59,True,90.0,True,90.0,True,90.0,4,4,1,3,2,4,2,3,4,2090.87,1.303
2,13.41,13.05,13.43,False,111.01,False,96.36,False,95.61,4,4,1,1,4,6,2,2,4,2156.43,1.264
2,8.71,9.95,12.14,False,87.76,False,92.86,False,80.5,2,4,1,2,4,5,3,2,4,1035.19,1.316
2,11.3,7.97,14.85,False,104.57,False,107.99,False,113.26,2,4,1,2,4,7,1,2,4,1056.48,1.29
33,9.39,13.55,16.43,True,90.0,True,90.0,True,90.0,4,4,1,1,2,5,2,1,4,2090.46,1.303
19,11.58,9.0,21.38,True,90.0,True,90.0,True,90.0,4,4,1,1,3,5,3,2,4,2228.22,1.223
2,6.71,10.98,14.37,False,89.9,False,85.14,False,87.94,2,4,1,2,2,3,4,2,4,1054.23,1.292
33,15.87,12.78,10.69,True,90.0,True,90.0,True,90.0,4,4,1,3,2,5,4,2,4,2168.13,1.257
2,8.21,11.1,12.08,False,76.43,False,85.54,False,79.51,2,4,1,3,2,6,3,3,4,1051.54,1.296
14,6.76,25.83,13.44,True,90.0,False,109.25,True,90.0,4,4,1,2,3,5,3,4,4,2215.56,1.23
