Space group number,A,B,C,Alpha_90,Alpha,Beta_90,Beta,Gamma_90,Gamma,Z value,Molecular weight_category,S_L_category,M_L_category,S_M_category,S_category,Globularity_category,FrTPSA_category,Dipole moment_category,Calculated volume,Calculated density
4,23.12,9.77,8.19,True,90.0,False,106.38,True,90.0,4,3,6,4,6,6,3,2,5,1774.89,1.426
33,10.43,7.7,22.26,True,90.0,True,90.0,True,90.0,4,3,6,4,5,6,4,3,5,1787.72,1.416
2,8.94,9.59,11.66,False,71.66,False,74.59,False,73.28,2,3,6,4,6,6,5,3,5,891.73,1.419
2,9.92,10.15,9.5,False,76.06,False,88.75,False,80.39,2,3,6,4,6,6,3,3,5,915.17,1.383
4,16.62,14.04,8.13,True,90.0,False,106.81,True,90.0,4,3,6,3,5,6,3,3,5,1816.03,1.394
2,11.57,12.32,12.5,False,88.32,False,85.07,False,88.18,4,3,6,3,6,6,3,3,5,1773.66,1.427
5,11.44,8.31,18.92,True,90.0,False,94.38,True,90.0,4,3,6,4,6,7,3,2,5,1793.4,1.411
4,12.46,6.76,10.68,True,90.0,False,91.88,True,90.0,2,3,6,4,5,7,4,2,5,899.09,1.408
14,12.92,8.21,9.27,True,90.0,False,112.65,True,90.0,2,3,6,4,5,9,5,3,5,907.46,1.395
14,9.27,12.55,15.77,True,90.0,False,93.39,True,90.0,4,3,6,4,6,6,5,3,5,1831.45,1.382
33,7.9,8.15,28.0,True,90.0,True,90.0,True,90.0,4,3,6,4,6,6,3,3,5,1802.78,1.404
2,8.73,11.02,9.38,False,99.79,False,91.85,False,102.76,2,3,6,4,5,6,3,2,5,865.0,1.463
2,10.29,7.72,11.86,False,87.52,False,74.32,False,77.72,2,3,6,4,5,6,5,4,5,886.23,1.428
14,11.06,7.76,20.22,True,90.0,False,97.97,True,90.0,4,3,6,4,6,7,3,2,5,1718.63,1.473
14,10.46,10.68,15.7,True,90.0,False,94.12,True,90.0,4,3,6,4,6,8,6,2,5,1749.36,1.447
14,11.96,11.82,14.3,True,90.0,False,116.0,True,90.0,4,3,6,4,6,6,3,3,5,1816.96,1.393
4,9.88,7.4,12.28,True,90.0,False,99.38,True,90.0,2,3,6,3,6,8,4,4,5,885.81,1.429
33,8.17,10.89,19.48,True,90.0,True,90.0,True,90.0,4,3,6,4,6,6,5,4,5,1733.16,1.46
2,10.82,12.44,14.37,False,76.22,False,86.94,False,74.96,4,3,6,4,5,6,4,1,5,1814.12,1.395
19,8.08,11.52,18.46,True,90.0,True,90.0,True,90.0,4,3,6,4,6,6,3,3,5,1718.29,1.473
2,10.19,10.74,16.66,False,86.85,False,87.24,False,81.45,4,3,6,4,6,7,4,2,5,1798.82,1.407
2,10.01,7.89,14.65,False,68.88,False,105.37,False,66.53,2,3,6,4,6,6,3,2,5,869.88,1.455
2,13.6,8.92,15.53,False,93.4,False,92.28,False,106.48,4,3,6,4,6,6,4,2,5,1800.24,1.406
14,8.0,15.96,14.31,True,90.0,False,94.1,True,90.0,4,3,6,4,6,7,5,3,5,1822.42,1.389
14,25.3,15.53,9.58,True,90.0,False,112.67,True,90.0,8,3,6,4,6,6,4,3,5,3473.26,1.458
2,8.58,11.68,9.5,False,70.6,False,79.9,False,81.58,2,3,6,4,6,6,3,2,5,880.07,1.438
1,14.04,8.4,15.33,False,84.44,False,103.39,False,94.56,4,3,6,4,5,6,3,3,5,1747.49,1.448
2,9.26,13.1,15.49,False,87.37,False,75.98,False,75.0,4,3,6,4,6,7,5,2,5,1760.65,1.438
2,12.53,11.76,12.43,False,85.68,False,75.44,False,86.66,4,3,6,4,6,6,4,3,5,1766.27,1.433
15,22.79,8.55,18.64,True,90.0,False,96.49,True,90.0,8,3,6,4,5,6,3,3,5,3608.81,1.403
2,7.38,9.93,12.48,False,99.53,False,102.19,False,89.56,2,3,6,3,6,7,3,3,5,881.27,1.436
14,12.41,7.19,20.71,True,90.0,False,101.61,True,90.0,4,3,6,4,6,6,3,3,5,1810.1,1.398
2,10.12,9.78,9.24,False,70.46,False,88.33,False,87.96,2,3,6,4,6,5,4,4,5,861.16,1.47
2,6.35,12.76,10.77,False,89.35,False,97.83,False,88.61,2,3,6,4,6,5,3,4,5,864.17,1.465
14,8.22,13.68,16.16,True,90.0,False,103.94,True,90.0,4,3,6,3,6,6,4,4,5,1763.67,1.435
2,12.54,12.79,13.31,False,105.76,False,104.06,False,112.53,4,3,6,3,6,7,2,2,5,1747.14,1.449
4,13.14,10.08,7.29,True,90.0,False,114.03,True,90.0,2,3,6,4,6,8,3,3,5,881.89,1.435
19,9.34,10.42,18.44,True,90.0,True,90.0,True,90.0,4,3,6,4,6,6,4,3,5,1794.63,1.41
2,8.17,10.43,11.43,False,69.33,False,76.55,False,82.72,2,3,6,4,6,7,3,3,5,885.23,1.43
14,8.81,11.6,17.68,True,90.0,False,84.79,True,90.0,4,3,6,3,6,8,5,2,5,1799.36,1.407
2,8.79,11.35,9.2,False,85.95,False,74.19,False,80.06,2,3,6,4,6,7,4,3,5,869.6,1.455
14,12.24,11.68,12.93,True,90.0,False,99.98,True,90.0,4,3,6,3,6,7,3,3,5,1820.54,1.39
5,17.02,8.63,13.1,True,90.0,False,111.53,True,90.0,4,3,6,4,6,7,3,3,5,1789.9,1.414
2,9.52,7.71,13.29,False,80.58,False,84.55,False,72.96,2,3,6,4,6,6,5,5,5,918.93,1.377
2,8.94,12.62,8.73,False,70.64,False,75.3,False,87.97,2,3,6,4,6,7,4,3,5,897.55,1.41
2,11.08,8.7,18.51,False,94.61,False,92.76,False,100.15,4,3,6,4,6,7,3,2,5,1747.15,1.449
14,9.36,17.12,11.48,True,90.0,False,96.72,True,90.0,4,3,6,4,6,6,3,4,5,1826.95,1.385
2,8.36,9.13,11.87,False,87.42,False,73.53,False,81.39,2,3,6,4,6,7,5,2,5,859.03,1.473
61,8.96,17.45,23.31,True,90.0,True,90.0,True,90.0,8,3,6,4,6,6,4,5,5,3644.57,1.389
2,7.75,7.15,16.37,False,86.35,False,96.96,False,104.89,2,3,6,4,6,10,2,3,5,869.68,1.455
2,11.23,5.53,14.49,False,85.45,False,99.59,False,101.33,2,3,6,3,6,8,5,4,5,868.98,1.456
2,11.92,13.07,11.63,False,93.58,False,95.9,False,90.14,4,3,6,4,6,6,4,2,5,1798.7,1.407
15,25.6,7.91,18.83,True,90.0,False,105.37,True,90.0,8,3,6,2,6,7,3,3,5,3676.63,1.377
14,9.11,12.34,16.79,True,90.0,False,106.21,True,90.0,4,3,6,4,6,6,3,3,5,1812.45,1.397
14,10.9,11.45,14.62,True,90.0,False,93.19,True,90.0,4,3,6,3,6,6,2,1,5,1821.82,1.389
2,8.58,11.67,10.26,False,71.96,False,77.07,False,67.84,2,3,6,4,6,6,2,3,5,897.97,1.409
15,20.64,10.98,15.68,True,90.0,False,96.52,True,90.0,8,3,6,4,6,7,3,2,5,3530.53,1.434
29,10.53,17.37,9.4,True,90.0,True,90.0,True,90.0,4,3,6,4,6,6,3,2,5,1719.32,1.472
33,10.47,17.23,9.59,True,90.0,True,90.0,True,90.0,4,3,6,4,6,9,4,1,5,1730.02,1.463
2,11.96,7.81,20.36,False,100.34,False,97.32,False,100.67,4,3,6,4,6,6,3,3,5,1812.99,1.396
4,12.53,4.95,14.1,True,90.0,False,91.25,True,90.0,2,3,6,4,6,7,4,3,5,874.32,1.448
2,9.87,9.74,10.48,False,99.68,False,103.07,False,107.5,2,3,6,4,6,6,6,4,5,905.22,1.398
14,14.86,7.97,15.14,True,90.0,False,100.7,True,90.0,4,3,6,4,6,6,4,2,5,1761.92,1.437
4,8.63,14.75,14.27,True,90.0,False,100.09,True,90.0,4,3,6,4,6,6,4,3,5,1788.37,1.415
2,10.29,12.67,13.82,False,94.02,False,99.85,False,102.28,4,3,6,4,6,6,4,3,5,1723.95,1.468
14,10.95,10.91,14.69,True,90.0,False,99.42,True,90.0,4,3,6,4,6,6,4,1,5,1731.27,1.462
9,9.75,9.22,19.56,True,90.0,False,97.55,True,90.0,4,3,6,4,5,7,5,4,5,1743.1,1.452
2,9.43,8.58,11.94,False,100.99,False,100.76,False,106.7,2,3,6,4,6,6,3,2,5,877.88,1.442
2,9.77,9.78,9.61,False,86.7,False,92.7,False,80.49,2,3,6,3,5,7,5,2,5,902.62,1.402
19,7.59,12.56,18.32,True,90.0,True,90.0,True,90.0,4,3,6,4,6,8,3,2,5,1746.45,1.449
2,9.98,13.03,14.52,False,79.59,False,85.99,False,81.49,4,3,6,3,6,6,3,2,5,1834.83,1.38
4,12.67,8.44,16.29,True,90.0,False,99.16,True,90.0,4,3,6,3,6,8,3,1,5,1719.75,1.472
2,8.91,9.45,11.34,False,85.58,False,91.81,False,66.63,2,3,6,4,5,7,3,2,5,871.87,1.452
14,5.64,12.59,24.23,True,90.0,False,90.79,True,90.0,4,3,6,4,6,6,4,5,5,1720.35,1.471
2,9.72,13.52,13.92,False,86.45,False,75.18,False,82.22,4,3,6,4,6,5,4,3,5,1751.45,1.445
4,9.43,11.01,9.26,True,90.0,False,107.04,True,90.0,2,3,6,4,6,5,3,3,5,919.21,1.377
61,16.46,7.37,28.54,True,90.0,True,90.0,True,90.0,8,3,6,4,6,9,5,5,5,3462.19,1.462
2,9.37,11.44,16.25,False,87.32,False,84.48,False,87.65,4,3,6,4,6,6,5,3,5,1730.74,1.462
