Space group number,A,B,C,Alpha_90,Alpha,Beta_90,Beta,Gamma_90,Gamma,Z value,Molecular weight_category,S_L_category,M_L_category,S_M_category,S_category,Globularity_category,FrTPSA_category,Dipole moment_category,Calculated volume,Calculated density
61,8.9,11.62,21.8,True,90.0,True,90.0,True,90.0,8,2,3,4,3,3,6,2,3,2254.51,1.25
2,8.2,7.12,10.27,False,89.92,False,80.31,False,103.38,2,2,3,4,3,4,6,2,3,574.5,1.226
14,12.85,6.12,15.01,True,90.0,False,113.04,True,90.0,4,2,3,1,5,5,5,3,3,1086.26,1.297
9,8.33,15.31,9.48,True,90.0,False,106.79,True,90.0,4,2,3,1,6,6,4,4,3,1157.47,1.217
19,7.04,7.53,20.53,True,90.0,True,90.0,True,90.0,4,2,3,4,3,4,4,3,3,1088.32,1.295
14,9.22,6.91,17.78,True,90.0,False,108.72,True,90.0,4,2,3,1,6,5,4,3,3,1072.84,1.313
15,27.29,9.12,10.04,True,90.0,False,112.04,True,90.0,8,2,3,4,3,5,4,3,3,2316.2,1.217
19,5.25,12.26,17.43,True,90.0,True,90.0,True,90.0,4,2,3,3,4,5,3,2,3,1121.88,1.256
14,8.89,9.77,13.44,True,90.0,False,100.12,True,90.0,4,2,3,2,5,5,4,3,3,1149.17,1.226
14,9.16,6.26,19.68,True,90.0,False,97.19,True,90.0,4,2,3,4,4,5,4,3,3,1119.61,1.258
2,7.91,8.58,9.84,False,106.15,False,111.81,False,98.39,2,2,3,3,4,4,6,3,3,571.81,1.232
33,7.71,20.13,6.95,True,90.0,True,90.0,True,90.0,4,2,3,3,3,4,4,5,3,1078.66,1.306
2,8.56,11.27,11.73,False,102.7,False,92.08,False,93.24,4,2,3,4,4,4,3,2,3,1100.78,1.28
14,6.68,8.06,21.52,True,90.0,False,102.11,True,90.0,4,2,3,2,5,3,5,2,3,1132.87,1.244
14,11.02,6.58,17.44,True,90.0,False,117.3,True,90.0,4,2,3,2,6,4,5,3,3,1123.75,1.254
19,4.7,10.86,21.48,True,90.0,True,90.0,True,90.0,4,2,3,3,4,4,4,2,3,1096.38,1.285
9,6.14,9.56,18.82,True,90.0,False,90.45,True,90.0,4,2,3,2,6,5,4,5,3,1104.67,1.275
2,7.88,8.25,17.59,False,86.02,False,85.54,False,85.27,4,2,3,1,6,5,4,3,3,1133.89,1.243
4,8.42,8.51,16.91,True,90.0,False,117.57,True,90.0,4,2,3,2,6,5,5,2,3,1074.08,1.312
2,6.1,11.61,16.94,False,100.71,False,100.28,False,94.02,4,2,3,1,6,6,4,3,3,1153.25,1.222
14,11.34,5.66,17.01,True,90.0,False,97.22,True,90.0,4,2,3,3,5,4,4,3,3,1083.12,1.301
14,6.99,15.05,10.85,True,90.0,False,99.33,True,90.0,4,2,3,2,5,4,4,3,3,1126.31,1.251
14,14.61,5.53,14.3,True,90.0,False,91.86,True,90.0,4,2,3,2,5,6,3,2,3,1154.74,1.22
14,10.97,6.92,14.76,True,90.0,False,94.7,True,90.0,4,2,3,2,5,4,4,3,3,1116.7,1.262
14,8.11,4.9,29.52,True,90.0,False,102.08,True,90.0,4,2,3,2,4,5,4,5,3,1147.12,1.228
19,6.17,11.14,16.77,True,90.0,True,90.0,True,90.0,4,2,3,3,4,5,5,5,3,1152.67,1.222
2,8.71,15.41,9.12,False,102.13,False,105.76,False,99.43,4,2,3,4,3,4,6,5,3,1119.58,1.258
