Space group number,A,B,C,Alpha_90,Alpha,Beta_90,Beta,Gamma_90,Gamma,Z value,Molecular weight_category,S_L_category,M_L_category,S_M_category,S_category,Globularity_category,FrTPSA_category,Dipole moment_category,Calculated volume,Calculated density
19,8.06,7.37,16.87,True,90.0,True,90.0,True,90.0,4,2,4,3,5,6,3,1,2,1002.12,1.545
14,8.15,8.06,15.31,True,90.0,False,93.37,True,90.0,4,2,4,2,6,5,5,2,2,1003.96,1.542
19,3.53,10.74,26.5,True,90.0,True,90.0,True,90.0,4,2,4,4,5,5,4,4,2,1004.67,1.541
19,5.6,8.5,21.09,True,90.0,True,90.0,True,90.0,4,2,4,4,5,4,5,2,2,1003.88,1.542
19,5.56,16.46,21.6,True,90.0,True,90.0,True,90.0,8,2,4,4,5,4,5,2,2,1976.78,1.566
19,6.01,15.82,10.57,True,90.0,True,90.0,True,90.0,4,2,4,2,6,4,4,2,2,1004.98,1.54
4,9.12,7.28,7.8,True,90.0,False,103.56,True,90.0,2,2,4,4,5,4,5,3,2,503.43,1.537
2,6.7,6.92,11.74,False,88.07,False,76.76,False,80.4,2,2,4,2,6,5,5,2,2,522.42,1.481
14,13.8,10.12,14.85,True,90.0,False,100.97,True,90.0,8,2,4,3,6,6,4,4,2,2036.0,1.52
14,9.44,8.33,14.44,True,90.0,False,113.4,True,90.0,4,2,4,2,6,6,5,3,2,1042.1,1.485
2,8.53,11.57,11.77,False,69.6,False,81.12,False,70.1,4,2,4,3,6,6,6,5,2,1022.9,1.513
14,9.86,9.2,12.52,True,90.0,False,117.02,True,90.0,4,2,4,3,5,4,4,2,2,1011.75,1.53
19,11.33,8.5,10.71,True,90.0,True,90.0,True,90.0,4,2,4,4,5,6,4,2,2,1031.43,1.501
2,5.67,11.4,16.23,False,86.65,False,82.79,False,85.66,4,2,4,2,6,6,5,5,2,1036.52,1.493
33,8.55,11.08,20.94,True,90.0,True,90.0,True,90.0,8,2,4,4,4,4,4,1,2,1983.73,1.561
15,6.33,16.95,18.44,True,90.0,False,95.71,True,90.0,8,2,4,4,4,5,5,1,2,1968.68,1.572
14,6.64,20.47,7.44,True,90.0,False,101.1,True,90.0,4,2,4,2,6,6,3,1,2,992.33,1.56
14,5.43,15.36,12.32,True,90.0,False,97.99,True,90.0,4,2,4,4,5,6,3,2,2,1017.57,1.521
14,11.44,7.94,11.49,True,90.0,False,98.57,True,90.0,4,2,4,4,6,7,4,3,2,1032.02,1.5
61,11.59,8.37,20.58,True,90.0,True,90.0,True,90.0,8,2,4,4,4,5,4,3,2,1996.43,1.551
14,8.13,9.23,13.15,True,90.0,False,91.75,True,90.0,4,2,4,4,5,4,5,3,2,986.31,1.569
33,7.65,8.17,16.24,True,90.0,True,90.0,True,90.0,4,2,4,4,5,5,3,2,2,1015.01,1.525
19,4.43,10.54,21.47,True,90.0,True,90.0,True,90.0,4,2,4,3,5,6,4,3,2,1002.48,1.544
33,9.53,16.57,6.57,True,90.0,True,90.0,True,90.0,4,2,4,4,4,3,5,5,2,1037.48,1.492
15,15.58,7.79,17.28,True,90.0,False,102.45,True,90.0,8,2,4,2,6,6,5,1,2,2047.92,1.512
14,7.3,18.71,7.72,True,90.0,False,108.72,True,90.0,4,2,4,4,5,5,6,2,2,998.64,1.55
2,8.75,9.53,6.86,False,73.98,False,73.06,False,80.25,2,2,4,2,6,5,4,2,2,523.5,1.478
14,10.72,6.4,29.29,True,90.0,False,101.13,True,90.0,8,2,4,3,5,6,4,2,2,1971.73,1.57
14,5.94,8.97,19.03,True,90.0,False,90.55,True,90.0,4,2,4,3,4,5,6,3,2,1013.91,1.527
2,7.99,9.35,7.15,False,99.85,False,94.69,False,81.02,2,2,4,3,6,5,4,3,2,518.99,1.491
14,8.67,13.59,8.71,True,90.0,False,96.83,True,90.0,4,2,4,4,5,5,4,2,2,1018.98,1.519
2,7.36,9.04,8.16,False,73.28,False,77.59,False,81.89,2,2,4,4,6,5,5,1,2,505.99,1.53
61,11.85,13.8,12.71,True,90.0,True,90.0,True,90.0,8,2,4,4,5,5,4,3,2,2078.47,1.489
2,9.17,9.91,11.77,False,87.03,False,81.26,False,80.72,4,2,4,2,6,5,4,3,2,1042.93,1.484
2,9.06,10.24,12.71,False,101.17,False,110.95,False,101.13,4,2,4,4,4,5,6,3,2,1035.13,1.495
4,9.18,4.87,11.94,True,90.0,False,109.85,True,90.0,2,2,4,3,4,4,4,4,2,502.08,1.541
4,8.21,14.85,8.65,True,90.0,False,106.64,True,90.0,4,2,4,2,6,6,4,3,2,1010.43,1.532
4,6.81,9.23,16.55,True,90.0,False,96.28,True,90.0,4,2,4,3,6,5,5,3,2,1034.03,1.497
2,8.51,9.18,7.06,False,87.87,False,68.55,False,81.42,2,2,4,4,5,6,4,2,2,507.5,1.525
61,16.28,5.81,20.92,True,90.0,True,90.0,True,90.0,8,2,4,4,5,5,6,2,2,1978.76,1.564
