Space group number,A,B,C,Alpha_90,Alpha,Beta_90,Beta,Gamma_90,Gamma,Z value,Molecular weight_category,S_L_category,M_L_category,S_M_category,S_category,Globularity_category,FrTPSA_category,Dipole moment_category,Calculated volume,Calculated density
19,11.18,8.57,9.25,True,90.0,True,90.0,True,90.0,4,2,3,2,5,4,4,2,3,886.27,1.589
14,14.62,7.8,18.09,True,90.0,False,117.35,True,90.0,8,2,3,3,4,5,5,3,3,1832.31,1.537
15,9.56,23.8,7.9,True,90.0,False,97.87,True,90.0,8,2,3,4,4,4,5,2,3,1780.54,1.582
14,6.35,23.33,5.86,True,90.0,False,90.45,True,90.0,4,2,3,4,4,4,5,2,3,868.11,1.622
14,12.16,7.37,10.35,True,90.0,False,105.55,True,90.0,4,2,3,4,4,3,5,3,3,893.61,1.576
5,7.13,7.19,17.79,True,90.0,False,103.71,True,90.0,4,2,3,4,3,4,6,3,3,886.01,1.589
29,12.09,13.77,10.62,True,90.0,True,90.0,True,90.0,8,2,3,1,6,4,4,2,3,1768.01,1.593
19,8.02,7.83,29.01,True,90.0,True,90.0,True,90.0,8,2,3,3,5,6,5,5,3,1821.73,1.546
14,7.49,5.57,20.92,True,90.0,False,92.61,True,90.0,4,2,3,2,5,5,5,3,3,871.86,1.615
14,10.14,7.93,5.41,True,90.0,False,91.19,True,90.0,2,2,3,3,3,4,3,2,3,434.93,1.619
9,8.85,11.22,17.72,True,90.0,False,91.84,True,90.0,8,2,3,4,3,4,4,5,3,1758.64,1.602
5,8.22,7.2,15.15,True,90.0,False,91.94,True,90.0,4,2,3,2,5,4,4,3,3,896.12,1.572
19,4.55,10.84,17.79,True,90.0,True,90.0,True,90.0,4,2,3,2,5,5,6,4,3,877.44,1.605
33,11.15,8.46,9.64,True,90.0,True,90.0,True,90.0,4,2,3,1,6,4,6,4,3,909.33,1.549
61,6.79,11.51,22.75,True,90.0,True,90.0,True,90.0,8,2,3,4,3,3,6,4,3,1777.98,1.584
2,7.7,7.32,8.59,False,80.2,False,70.81,False,72.74,2,2,3,2,6,5,6,5,3,435.25,1.618
14,7.85,11.04,10.82,True,90.0,False,107.62,True,90.0,4,2,3,1,6,5,3,2,3,893.71,1.576
61,8.31,19.52,10.95,True,90.0,True,90.0,True,90.0,8,2,3,2,5,4,5,4,3,1776.21,1.586
29,6.05,5.39,27.16,True,90.0,True,90.0,True,90.0,4,2,3,1,6,5,5,3,3,885.67,1.59
14,6.28,12.86,12.49,True,90.0,False,117.56,True,90.0,4,2,3,2,5,4,4,2,3,894.24,1.575
33,22.05,8.73,9.31,True,90.0,True,90.0,True,90.0,8,2,3,2,5,4,4,2,3,1792.14,1.572
2,6.87,11.31,12.82,False,69.11,False,80.17,False,86.16,4,2,3,2,4,4,6,5,3,916.95,1.536
33,9.46,4.98,19.28,True,90.0,True,90.0,True,90.0,4,2,3,4,3,3,6,5,3,908.3,1.55
4,7.01,4.12,15.56,True,90.0,False,103.25,True,90.0,2,2,3,3,5,4,6,2,3,437.43,1.61
14,6.5,8.11,17.55,True,90.0,False,100.37,True,90.0,4,2,3,3,5,4,4,3,3,910.04,1.548
2,9.3,7.66,6.79,False,72.91,False,75.31,False,93.99,2,2,3,2,4,4,5,3,3,441.77,1.594
14,5.14,10.12,17.68,True,90.0,False,97.77,True,90.0,4,2,3,4,3,3,4,2,3,911.21,1.546
61,8.43,13.56,15.42,True,90.0,True,90.0,True,90.0,8,2,3,3,4,3,6,3,3,1762.67,1.598
14,12.58,5.01,16.45,True,90.0,False,117.89,True,90.0,4,2,3,2,5,4,6,4,3,916.35,1.537
14,12.18,7.82,9.52,True,90.0,False,99.23,True,90.0,4,2,3,2,5,3,4,2,3,895.02,1.573
19,5.62,11.39,28.63,True,90.0,True,90.0,True,90.0,8,2,3,2,6,5,4,3,3,1832.66,1.537
14,10.61,5.44,16.1,True,90.0,False,109.46,True,90.0,4,2,3,4,3,4,4,1,3,876.18,1.607
14,11.88,5.81,6.96,True,90.0,False,107.37,True,90.0,2,2,3,4,4,4,5,5,3,458.49,1.536
14,9.12,10.41,9.8,True,90.0,False,99.47,True,90.0,4,2,3,2,5,3,4,2,3,917.72,1.535
14,7.99,12.02,9.41,True,90.0,False,98.29,True,90.0,4,2,3,2,5,5,6,4,3,894.29,1.575
14,4.95,4.28,21.03,True,90.0,False,96.39,True,90.0,2,2,3,2,6,4,5,3,3,442.77,1.59
2,6.52,9.28,7.45,False,100.84,False,97.02,False,98.45,2,2,3,1,5,5,6,4,3,432.68,1.627
14,7.43,7.8,15.7,True,90.0,False,96.0,True,90.0,4,2,3,4,3,3,5,5,3,904.89,1.556
2,4.81,6.48,14.82,False,81.96,False,85.22,False,74.86,2,2,3,4,3,4,4,2,3,440.98,1.597
14,10.91,5.78,15.71,True,90.0,False,117.29,True,90.0,4,2,3,1,6,5,5,3,3,880.41,1.6
14,11.97,5.18,29.29,True,90.0,False,97.75,True,90.0,8,2,3,4,3,4,6,4,3,1799.53,1.565
14,11.4,4.58,17.78,True,90.0,False,99.49,True,90.0,4,2,3,4,3,4,4,1,3,915.62,1.538
4,9.67,6.93,13.63,True,90.0,False,91.68,True,90.0,4,2,3,4,3,3,4,3,3,913.0,1.543
4,8.71,7.73,13.71,True,90.0,False,109.56,True,90.0,4,2,3,4,4,4,6,3,3,869.8,1.619
4,10.07,11.29,8.15,True,90.0,False,103.21,True,90.0,4,2,3,3,4,4,5,3,3,902.06,1.561
14,6.81,14.37,9.05,True,90.0,False,99.39,True,90.0,4,2,3,2,5,4,6,3,3,873.76,1.612
2,9.73,8.0,12.04,False,100.16,False,72.81,False,97.94,4,2,3,2,5,4,6,4,3,877.6,1.605
14,10.65,6.08,14.29,True,90.0,False,103.79,True,90.0,4,2,3,4,4,5,5,2,3,898.63,1.567
14,9.57,8.48,10.87,True,90.0,False,95.32,True,90.0,4,2,3,2,5,4,5,3,3,878.34,1.603
2,9.1,10.8,9.87,False,100.18,False,95.47,False,107.13,4,2,3,2,5,6,5,3,3,901.13,1.563
14,6.46,6.25,11.43,True,90.0,False,97.74,True,90.0,2,2,3,2,5,4,5,5,3,457.28,1.54
61,7.59,10.95,21.43,True,90.0,True,90.0,True,90.0,8,2,3,3,3,5,4,2,3,1781.06,1.581
14,16.25,6.0,9.4,True,90.0,False,103.5,True,90.0,4,2,3,3,3,3,5,2,3,891.18,1.58
4,6.33,6.24,11.48,True,90.0,False,103.95,True,90.0,2,2,3,2,5,4,5,2,3,440.08,1.6
14,10.84,6.01,13.92,True,90.0,False,91.83,True,90.0,4,2,3,2,5,5,6,3,3,906.4,1.554
